SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuationInTranslation,CorpusName
83,1,12,-4.302052,-4.005742,-4.259539,-3.362691,-3.304013,-2.780048,-3.275451,-0.7766016,-4.697981,-5.747021,-1.320391,-0.5314789,-0.4704448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[7_11],cmucssa
84,1,6,-5.512905,-4.075258,-5.853029,-2.06606,-3.584112,-0.7269987,-0.4469265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5],[5],cmucssa
85,1,24,-5.512905,-4.075258,-3.372431,-6.42939,-2.506903,-0.3216881,-4.442777,-3.965559,-2.017993,-5.858712,-1.459201,-7.222059,-0.8406437,-4.891411,-3.85801,-4.925744,-0.7938639,-5.752962,-1.504958,-3.040445,-7.434418,-4.700052,-3.899776,-0.8626629,-0.4979049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[5_8_10_12_16_18_23],cmucssa
86,1,9,-4.302052,-0.4771213,#NAME?,-1.197862,-4.891411,-1.805988,-2.897286,-1.38332,-0.7183573,-0.4787491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_8],cmucssa
87,1,16,-4.705596,-2.133937,#NAME?,-3.511236,-3.61004,-4.988709,-1.33685,-9.195724,-3.443198,-7.003236,-4.128143,-4.965261,-7.13165,-0.9344984,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9_11_12_13_14_15],[2_13_15],cmucssa
88,1,14,-5.291057,-4.140748,-5.642438,-4.342504,-5.164604,-3.610833,-4.254562,#NAME?,-5.171025,#NAME?,-2.785588,#NAME?,-3.923638,-3.473844,-0.2684461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6_7_9_10_11_12_13],[1_6_7_10_13],cmucssa
89,1,11,-5.415995,-2.180871,-1.200952,-2.08277,-2.530627,-1.075016,-5.059387,-0.8002014,-4.018915,-4.17708,-1.303684,-0.5383909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[7_10],cmucssa
90,1,17,-2.791026,-2.89797,-2.120752,-5.924223,-5.556201,-5.855171,-1.99024,-5.410367,-6.423736,-1.584157,-4.428697,-1.413452,-6.046609,-5.809309,-2.508252,-2.308789,-1.973128,-1.677045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[9_16],cmucssa
91,1,6,-4.138768,-0.0713013,-5.125787,-2.25742,-5.676152,-0.9741421,-0.5374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5],[1_5],cmucssa
92,1,2,-5.637844,-4.456716,-3.748022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,cmucssa
93,1,10,-6.258925,-6.321009,-2.144395,-5.390434,-2.772047,-6.924273,-3.261696,-2.325765,-3.476881,-1.896284,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_9],cmucssa
94,1,12,-6.482378,-2.276336,-2.337307,-5.848589,-1.85848,-5.275753,-6.825455,-0.8922411,-4.948161,-2.290288,-2.268386,-2.668459,-1.919693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8],[1_7_11],cmucssa
95,1,9,-2.949325,-5.120474,-4.206441,-0.547029,-3.865889,-4.282516,-4.955325,-4.667508,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[3_8],cmucssa
96,1,13,-6.100998,-4.722382,-1.918558,-3.688233,-3.80085,-2.884655,-1.422639,#NAME?,-2.785588,#NAME?,-3.652034,-2.951502,-0.9797242,-0.3405385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9_10_11_12],[8_12],cmucssa
97,1,21,-6.527233,-4.914629,-2.867431,-0.5183236,-4.624774,-0.9808132,-4.682058,-2.387231,-2.789711,-2.029384,-0.5531858,-2.337913,-2.820983,-1.689087,-6.610256,-1.330245,-3.746214,-2.568305,-4.054883,-3.555143,-1.194873,-0.4146535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_4_5],[5_10_20],cmucssa
98,1,2,#NAME?,-4.697355,-3.321208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],,cmucssa
99,1,12,-2.736628,-5.054559,-3.455236,-2.731372,-0.7125732,-5.000037,-4.866854,-5.67024,-3.218899,-5.395529,-5.34878,-1.984262,-0.5102896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7],[4_11],cmucssa
100,1,9,-5.512905,-2.348716,-2.660213,#NAME?,-5.066843,-2.284882,-1.824119,-3.941338,-2.229641,-1.231957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[8],cmucssa
101,1,11,-2.225141,-2.114093,-1.367399,-5.391098,-1.227119,-3.24485,-3.785321,-4.731041,-3.286391,-3.383677,-1.233552,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[10],cmucssa
102,1,12,-6.527233,-1.467137,-5.110596,-6.166569,-0.370216,-4.384405,-4.781447,-6.068077,-0.7628116,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[4_8_11],cmucssa
103,1,16,-2.715695,-4.671109,-2.146345,-0.1856366,-0.903634,-4.423057,-0.6882755,-2.88387,-3.898997,-0.5708259,-3.0234,-1.897645,-1.602715,-2.222576,-2.741051,-1.661305,-0.2912702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_3_14_15],[6_15],cmucssa
104,1,12,-4.90189,-5.52102,-1.600916,-6.846963,-5.635172,-2.847538,-2.914126,-1.665303,-4.902981,-4.094842,-3.70851,-1.440187,-0.41768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_3_4],[11],cmucssa
105,1,18,-4.876083,-5.126376,-2.933234,-4.515879,-5.148712,-1.524359,-5.100852,-4.531943,-3.696499,-0.4508813,-2.042519,-3.820983,-2.042707,-3.7831,-2.780182,-5.185306,-4.886851,-1.032331,-0.4146535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_3],[5_9_17],cmucssa
106,1,18,-3.674056,-1.804087,-3.020997,-3.367983,-0.9814277,-2.052117,-5.475408,-5.455071,-5.10256,-0.8689193,-7.737908,-4.864025,-3.759272,-0.7354802,-6.571697,-3.425187,-6.723365,-1.201007,-0.3399481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_10],[4_9_13_17],cmucssa
107,1,21,-3.527254,-1.29398,-4.810775,-1.513105,-5.460276,-6.227167,-1.322219,-3.864295,-4.438061,-0.7901119,-5.789106,-4.72127,-3.757492,-0.7833342,-3.047284,-6.876254,-2.990236,-3.829176,-5.053157,-5.78364,-1.460633,-0.5492077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9],[9_13_20],cmucssa
108,1,13,-3.732348,-4.220335,-5.209058,-2.902849,-1.009909,#NAME?,-1.197862,-2.692784,-0.4726976,-4.174567,-1.9546,-5.860777,-1.257738,-0.4866666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[6_12],cmucssa
109,1,16,-4.217338,-4.246487,-3.327038,-3.750355,-1.139879,-4.641303,-4.073995,-6.160876,-3.179176,-5.400971,-2.507694,-0.7121437,-5.220379,-2.951572,-1.872374,-0.7249983,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[11_15],cmucssa
110,1,15,-6.482378,-2.276336,-2.337307,-5.848589,-1.85848,-5.275753,-6.825455,-0.8922411,-4.948161,-0.8645111,-5.011185,-5.261838,-2.287876,-4.249507,-0.6127838,-0.589348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8_9_10_11],[1_7_9_14],cmucssa
111,1,6,-6.527233,-2.933994,-3.627197,-4.997921,-4.874832,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[1_2_4_5],cmucssa
112,1,9,-4.217338,-0.8306803,-1.900139,-4.052519,-6.066782,#NAME?,-3.700582,-5.86104,-1.344321,-0.6403245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[1_8],cmucssa
113,1,5,#NAME?,-4.457297,-5.638311,-4.814344,-5.638311,-3.747365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_3],[0],cmucssa
114,1,26,-5.512905,-4.436472,-5.138743,-2.364265,-0.9769615,-6.521395,-5.549328,-1.073489,-4.21553,-4.188627,-1.808356,-1.167871,-3.270816,-3.057594,-0.8968047,-4.081792,-3.389415,-0.8222904,-5.79132,-3.746393,-3.04019,-0.6117474,-4.364607,-2.331695,-5.299016,-1.23813,-0.3565473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7_12_13_14_18],[7_14_17_21_25],cmucssa
115,1,8,-2.927257,-2.085046,-4.880591,#NAME?,-4.669038,-5.195137,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_6_7],[3_7],cmucssa
116,1,33,-6.482378,-2.276336,#NAME?,-4.71604,#NAME?,-1.197862,-2.332879,-3.130786,-3.948092,-4.073968,-1.203758,-2.781622,-5.505086,-2.81871,#NAME?,-3.159547,-4.576904,-3.299595,-3.377221,-2.948717,-4.203643,-1.027837,-6.09916,-0.9191096,-2.955426,-2.217533,-1.708991,-4.788799,-1.268273,-4.821675,-2.485719,-4.928097,-3.257074,-0.5035132,,,,,,,,,,,,,,,,,,,,,,,,,,,[22_23],[1_2_3_4_5_13_14_15_17_19_21_23_26_28_30_32],cmucssa
117,1,8,-4.255627,-2.631451,-2.638178,-2.961687,-2.843339,-2.929498,-4.827384,-0.328867,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[7],cmucssa
118,1,30,-8.677697,-5.308383,-1.081215,-5.044785,-3.358261,-2.081272,-0.5488145,-1.994964,-1.584251,-7.605201,-4.218829,-3.61004,-3.923175,-0.726807,-1.063136,-4.549044,-4.010216,-1.059009,-2.983858,-4.594577,-6.414781,-2.999229,-1.173428,-2.984486,-6.390227,-5.549328,-1.600916,-6.476852,-5.105405,-3.796915,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[20_21_22_24_25_26_27_28_29],[2_6_14_17_22_29],cmucssa
119,1,13,-4.683601,-3.948543,-1.569363,-6.517437,-5.147523,-2.278888,-2.837215,-6.385777,-2.764953,-2.151057,-3.05338,-2.957633,-4.494481,-1.129408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[12],cmucssa
120,1,9,-2.736628,-6.275914,-3.563439,-3.883278,-1.231957,-0.6480113,-4.122183,-5.11843,-0.9752569,-0.4317059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[5_8],cmucssa
121,1,5,-3.370151,-0.5101284,-5.480387,-2.824252,-1.319609,-0.3611374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[4],cmucssa
122,1,7,-5.291057,-2.683456,-0.09691001,-3.256418,-6.215111,-1.822245,-0.6399376,-0.4042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[6],cmucssa
123,1,32,-5.512905,-6.083847,-0.69897,-5.426782,-3.763882,-2.04961,-4.248945,-4.092438,-2.329117,-2.35942,-3.917893,-3.003099,-1.676899,-5.573737,-1.408048,-1.14178,-0.7381655,-2.753981,-5.309001,-8.503919,-1.378726,-4.297133,-8.131271,-1.520604,-6.484689,-1.806718,-5.782343,-5.671571,-2.149219,-1.626132,-2.711596,-2.729739,-0.3724101,,,,,,,,,,,,,,,,,,,,,,,,,,,,[13_15_16_19_20_21_22_23],[2_5_8_16_20_23_31],cmucssa
124,1,3,-8.677697,-5.308383,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2],,cmucssa
125,1,11,-7.042348,-1.927382,-8.976678,-2.55689,-2.296043,-2.484833,-2.465588,-1.938254,-4.093063,-1.923676,-0.7017931,-0.4905936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[1_10],cmucssa
126,1,28,-4.152754,-5.424733,-3.610833,-6.119511,-1.517941,#NAME?,-2.785588,#NAME?,-3.923638,-1.839254,-0.5888317,#NAME?,-2.104872,#NAME?,-2.785588,#NAME?,-3.923638,-1.839254,-3.24502,-4.045363,-2.477814,-2.546591,-4.17338,-1.964876,-1.513105,-1.369054,-4.737228,-0.9098234,-0.3553877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17],[4_6_9_10_12_14_17_21_27],cmucssa
127,1,11,-4.583487,-0.9672075,-1.8136,-5.503237,#NAME?,-1.197862,-2.585954,-5.656124,-4.596832,-3.109409,-1.493903,-0.3935309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5],[5_10],cmucssa
128,1,10,-6.258925,-2.462413,-2.59475,-4.901804,-5.216475,-4.318769,-1.861097,-3.693747,-4.564812,-0.9486561,-0.4234259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_5_6],[9],cmucssa
129,1,8,-4.217338,-4.08856,-5.236362,#NAME?,-3.700582,-5.492286,-3.141065,-1.401356,-0.6403245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4],[7],cmucssa
130,1,9,-4.302052,-0.4771213,-6.446772,-5.549328,-1.600916,-4.735658,-5.144255,-6.164794,-1.139564,-0.60206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[8],cmucssa
131,1,16,-3.065489,-0.6650633,-4.194972,-6.264486,-2.669868,-6.924273,-1.244165,-2.765565,-1.314212,-3.061928,-2.197835,-5.865561,-0.993751,#NAME?,-3.894145,-0.9244429,-0.4362263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6_12_13_14_15],[6_15],cmucssa
132,1,17,-5.012303,-7.175437,-4.957818,-4.274387,-0.8958458,-4.112805,-1.42266,-4.931664,-3.610833,-6.119511,-1.073489,-4.596109,-2.137929,-1.698303,-2.937678,-5.887843,-1.163666,-0.4042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_6_7_8_11],[4_10_16],cmucssa
133,1,16,-5.249664,-1.765711,-5.301993,-2.719555,-0.1978347,-1.392811,-3.459999,-4.56721,-0.9904547,-5.371716,-5.070653,-2.052612,-5.448039,-1.767722,-2.497659,-0.6398485,-0.4900862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_12_13_14_15],[8_15],cmucssa
134,1,10,-5.144928,-1.378013,-5.55037,-4.229301,-1.97509,-3.285253,-4.461344,-5.595474,-4.230506,-1.224649,-0.5185373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[9],cmucssa
135,1,22,-4.215509,-3.488365,-2.791583,-4.9318,-0.5314109,-1.796459,-3.320906,-5.663474,-5.444702,-4.958334,-5.792435,-2.267066,-4.155898,-6.450558,#NAME?,-1.197862,-6.250772,#NAME?,-1.197862,-6.250772,#NAME?,-2.796102,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[13_14_15_16_17_18_19_20_21],[4_8_14_15_17_18_20_21],cmucssa
136,1,14,-4.495176,-4.291955,-0.3227735,-2.077055,-3.485494,-2.53146,-2.21993,-2.674542,-1.297433,-2.986249,-5.55668,-2.669868,-6.924273,-4.619887,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_10_11_12_13],[2_8_13],cmucssa
137,1,15,-3.803918,-2.331705,-3.570903,-4.110441,-6.318442,-7.218827,-3.75543,-4.439327,-4.939999,-3.393601,-0.8327445,-2.269513,-6.770597,-7.218827,-0.8239087,-0.2684461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[10_14],cmucssa
138,1,20,-4.583487,-3.43317,-6.327454,-2.449478,-0.09691001,-2.167819,-6.990497,-5.549328,-1.073489,-3.858064,-5.296929,-2.483603,-6.407675,-5.682085,-1.600916,-4.355447,-4.605147,-3.440945,-7.145043,-1.116608,-0.39794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_15_16_17],[1_8_19],cmucssa
139,1,16,-3.014365,-5.996031,-3.179176,-5.206579,-3.837584,-1.963226,-1.270854,-7.137553,-5.541883,-5.478447,-5.481812,-4.06925,-3.714456,-1.280754,-6.329736,-1,-1.135687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_9],[6_15],cmucssa
140,1,16,-5.336814,-6.935758,-0.5571634,-5.147001,-3.516645,-5.659071,-1.167076,-1.243038,-6.052634,-1.998695,-3.975261,-6.499482,-3.699607,-1.003824,-5.249349,-4.715149,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[14_15],[2_15],cmucssa
141,1,12,-3.527254,-1.80956,-5.598381,-1.558933,-3.90655,-1.595129,-1.95986,-6.389151,-2.705751,-4.996892,-5.901229,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[11],cmucssa
142,1,12,-3.491716,-5.832763,-3.827604,-5.543661,-3.764373,-3.167163,-1.032738,-3.085999,#NAME?,#NAME?,-3.923638,-0.9013593,-0.3503462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[6_8_9_11],cmucssa
143,1,15,-3.98786,-6.059936,-1.138269,-3.408282,-3.764669,-3.53085,-4.016349,-3.705003,-1.027943,-3.133736,-3.727603,-4.957556,-2.768356,-6.025867,-1.742426,-0.6232493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12_13_14],[8_14],cmucssa
144,1,18,-2.791026,-5.592477,-6.088486,-2.129812,-1.111739,-5.209788,-6.066904,-4.22877,-3.101424,-3.337483,-4.360834,-5.470577,-3.029166,-4.415093,-2.850811,-5.454059,-5.183634,-3.485374,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7_8],[8_17],cmucssa
145,1,10,-4.478143,-1.523432,-4.078807,-0.2972036,-5.597507,-4.39348,-2.135292,-6.517469,-5.315121,-4.565931,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[9],cmucssa
146,1,32,-5.387967,-6.984185,-3.83045,-2.606419,-3.141396,-5.783376,-5.260828,-6.322951,-6.306211,-2.666735,-4.852299,-2.242083,-0.8346568,-6.85567,-1.869645,-3.29836,-5.560625,-5.506878,-5.148793,-4.47236,-0.8859069,-4.998147,-0.4808174,-3.513138,-3.827591,-3.61388,#NAME?,-5.243498,-1.059009,-3.673991,-2.741679,-5.295875,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,[29_30_31],[12_22_28_31],cmucssa
147,1,3,-1.464192,-4.760427,-5.042967,-3.016133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],,cmucssa
148,1,3,-3.176779,-6.747982,-4.929692,-2.782259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],,cmucssa
149,1,19,-4.237978,-4.395012,-2.1269,-1.793406,-5.704297,#NAME?,-1.197862,-4.6625,-1.41218,-5.827854,-1.571905,-2.333188,-2.319924,-3.373211,-6.581793,-5.679128,-4.126252,-2.365317,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[6_8_10_18],cmucssa
150,1,20,-5.415995,-3.491162,-0.1978347,-5.857444,-5.036211,-1.069954,-2.541571,-4.427718,-2.93414,-0.31627,-6.309508,-1.132881,-3.38425,-3.613105,-4.31197,-6.23632,-0.370216,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9],[2_5_9_16_19],cmucssa
151,1,10,-5.269867,-3.011078,-6.385708,-0.9125659,-2.972998,-2.9051,-4.680795,-4.609364,-4.746593,-1.274458,-0.6611814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3],[3_9],cmucssa
152,1,4,-6.100998,-2.329113,-6.812887,-5.549328,-2.847538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],,cmucssa
153,1,7,-5.291057,-2.683456,-0.09691001,-3.256418,-6.215111,-1.822245,-0.6399376,-0.4042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[6],cmucssa
154,1,19,-5.230359,-3.433298,-2.40673,-3.192749,#NAME?,-3.279408,-2.798158,-0.07825819,-7.270459,-4.929692,-1.105224,-2.912598,-3.555626,-3.483038,-6.384894,-5.549328,-1.55745,-5.955673,-1.163666,-0.4042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_8_9_10_14],[10_18],cmucssa
155,1,9,-4.217338,-3.04817,-3.77441,-6.382928,-4.001165,-4.256957,-2.525423,-4.442393,-1.297786,-0.4547765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_5_6],[8],cmucssa
156,1,4,-7.405363,-4.866289,-2.684247,-4.417801,-2.968576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],,cmucssa
157,1,7,-5.114965,-5.182603,-4.827825,-4.723318,#NAME?,-3.836725,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[4_6],cmucssa
158,1,19,-5.886802,-4.478251,-3.304971,-1.504958,-5.564482,-4.69808,-3.457877,-3.794494,-2.186598,#NAME?,-4.221648,-1.173428,-2.500185,-2.066634,-6.348179,-4.920267,-1.895755,-4.049116,-2.998691,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9_10_11],[3_11_18],cmucssa
159,1,7,-4.575053,-0.5698753,#NAME?,-1.197862,-6.138847,-3.727654,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[1_2_3_5_6],cmucssa
160,1,12,-5.177113,-2.86002,#NAME?,-3.159547,-3.459783,-0.7323937,-4.045518,-2.242328,-7.904415,-2.842651,-6.963549,-0.7226339,-0.3565473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9_10_11],[1_2_3_5_11],cmucssa
161,1,21,-5.976814,-2.984287,-2.922936,-4.097273,-7.036843,-5.483356,-1.252438,-4.527787,-3.718362,-6.119511,-2.565426,-6.388461,-5.549328,-1.976579,-2.611889,-3.325815,-1.5512,-3.392587,-5.013251,-2.683455,-3.886387,-1.107018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_7_8_9_10_11_12],[10_20],cmucssa
162,1,8,-5.976814,-1.705884,-4.538711,-3.104786,-2.386387,-5.736878,-1.791321,-0.5152113,-0.2649059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[7],cmucssa
163,1,22,-5.886802,-0.8059883,-1.258286,-2.995218,-2.87837,-2.372229,-3.430155,-3.234414,-0.1189484,-5.113614,-1.273245,-2.476407,-5.625519,-3.858343,-3.112484,-5.408451,-5.228528,-1.012304,-4.334538,-2.698894,-1.41091,-0.5314789,-0.4550829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[10_17_21],cmucssa
164,1,4,-5.886802,-1.933993,#NAME?,-3.946241,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3],cmucssa
165,1,14,-5.177113,-6.661258,-0.8634612,-4.018546,-2.891562,-5.077678,-5.481734,-6.708063,-3.488003,-1.920648,-5.50965,#NAME?,-3.969365,-0.7867529,-0.4627067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7],[2_11_13],cmucssa
166,1,21,-4.876083,-2.704796,-6.141083,-5.079711,-4.021388,-2.731372,-0.7125732,-2.448979,-3.820983,-2.436092,-5.348855,-1.423274,-2.766642,-2.265974,-1.070807,-3.022314,-2.172462,-4.216796,-3.731502,-4.809276,-1.356967,-0.6059204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4],[6_20],cmucssa
