SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuationInTranslation,CorpusName
90,1,11,-3.065489,-0.6650633,-4.908605,-5.866893,-2.53949,-4.161437,-0.2138798,-2.569541,-4.095883,-4.962852,-3.678204,-0.9184051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[7_10],pittcssa
91,1,5,-5.230359,-4.302171,-4.932991,-6.124671,-1.228663,-0.4873404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[4],pittcssa
92,1,7,-5.445959,-7.483991,-1.941623,-4.201691,-2.293866,-6.499994,-0.9102685,-0.3309932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_3_4],[6],pittcssa
93,1,7,-5.688997,-4.478161,-1.962407,#NAME?,-2.909323,-5.485371,-3.48868,-0.5035132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[2_3_4_6],pittcssa
94,1,15,-4.452208,-5.057859,-6.193977,-0.7832579,-4.590544,-3.407543,-1.460604,-5.674952,-4.665625,-0.9934592,-5.098462,-3.729291,-5.66677,-2.205261,-0.5102898,-0.4625835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_6_9_14],pittcssa
95,1,6,-5.194147,-0.49485,-6.584357,-7.98237,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5],[1_4_5],pittcssa
96,1,7,-4.505727,-5.273777,-2.662522,-6.514442,-1.311749,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_5_6],[2_4_6],pittcssa
97,1,14,-6.100998,-5.368572,-7.301634,-1.007976,-2.476357,-2.103026,-5.71784,-5.57337,-2.445844,-0.8346568,-2.655441,-0.4181036,-7.41059,-1.290088,-0.5049582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[3_13],pittcssa
98,1,11,-2.791026,-5.592477,-8.219329,-1.344186,-2.585954,-5.656124,-2.596043,-5.496491,-4.835259,-2.467868,-0.9776903,-0.3467875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_10],pittcssa
99,1,8,-5.688997,-4.478161,-1.962407,-4.286472,-4.087534,-3.903271,-7.189531,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6_7],[2_5_7],pittcssa
100,1,27,-3.527254,-3.875369,-5.764884,-1.589035,-0.9280026,-1.88555,-5.211815,-1.485207,-3.967929,-0.5817305,-2.543373,-5.313402,-5.99604,-2.086137,-2.308274,-4.498831,-5.640007,-0.7931661,-3.049555,-2.923532,-2.92609,-4.553564,-3.374777,-0.2787536,-4.24722,-3.357927,-0.4886699,-0.6600519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[15_16_17],[9_17_23_26],pittcssa
101,1,5,-4.138768,-0.0713013,-4.576115,-7.286964,-4.194413,-2.135652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[1],pittcssa
102,1,3,-5.637844,-3.978374,-3.308549,-3.706106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,pittcssa
103,1,8,-3.726983,-6.602297,-5.123016,-3.422561,-1.044112,-4.879436,-4.836127,-5.059166,-2.040435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],,pittcssa
104,1,6,-4.138768,-2.748619,-6.898095,-4.194413,-2.248749,-0.9199035,-0.4180338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[5],pittcssa
105,1,6,-4.401755,-4.818261,-2.893711,-3.092003,-5.960788,-4.634686,-1.658638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[5],pittcssa
106,1,10,-2.636784,-5.544728,-0.3933849,-3.926246,-4.528841,-1.313259,-5.100413,-4.510297,-1.962407,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_4_5],[0_2_5_8_9],pittcssa
107,1,14,-3.568012,-6.958872,-5.635288,-4.114445,-2.958954,-4.00685,-0.5556167,-3.604869,-3.164592,-2.467351,-5.665073,-5.019578,-6.432346,-5.822762,-2.276483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9_10_11],,pittcssa
108,1,10,-4.128193,-5.845209,-6.995143,-1.644562,-4.234692,-3.50625,-4.49696,-3.704747,-3.543881,-7.065044,-2.389118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_9],,pittcssa
109,1,3,-5.230359,-0.9052646,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[1],pittcssa
110,1,14,-4.772542,-1.05108,-5.17101,-0.69897,-5.034184,-4.036819,-0.7724688,-3.598709,-8.622323,-1.404504,-6.8207,-7.412246,-2.446782,-6.050651,-2.381063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6_7_8_9_10_11_12_13],[3_6_9],pittcssa
111,1,18,-4.302052,-2.317872,-2.222231,-4.561521,-1.465319,-3.469306,-1.965333,-1.762747,-5.326414,-0.9262138,-4.804729,-0.8067964,-5.87194,-0.729177,-5.752962,-3.362679,-4.132708,-5.099996,-3.320417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8],[4_11_13],pittcssa
112,1,8,-3.726983,-6.602297,-5.123016,-3.422561,-1.044112,-4.879436,-4.836127,-5.059166,-2.040435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],,pittcssa
113,1,11,-3.527254,-0.7929906,-4.514674,-1.904295,-3.380764,-3.513505,-1.195017,-6.176915,-4.229369,-2.587144,-0.8750613,-0.4180338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6_7_8],[10],pittcssa
114,1,14,-2.715695,-4.139023,-1.475477,-3.401607,-3.764669,-3.53085,-5.086616,-4.525735,-2.518744,-0.3222193,-0.05999793,-2.899605,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9_10_11_12_13],[6_11_13],pittcssa
115,1,9,-6.100998,-2.605358,-3.913726,-4.462779,#NAME?,-7.834825,-1.385271,-4.936378,-1.626973,-4.433879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_6],[4_6],pittcssa
116,1,4,-4.583487,-2.434461,-3.406722,-4.398984,-2.457587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],,pittcssa
117,1,11,-4.410243,-2.209681,-4.789056,-3.554587,-4.034201,-5.242345,-1.609638,-5.536485,-6.056503,-3.344023,-2.191693,-3.432265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_7_8_9],,pittcssa
118,1,10,-3.991114,-7.273303,-3.006947,-0.3914956,-3.246794,-2.462647,-0.5835766,-5.245741,-0.3391585,-3.196169,-3.153345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9],[3],pittcssa
119,1,10,-5.804013,-2.636087,-3.803022,-3.604076,-1.048421,-3.223404,-4.289567,-0.7362553,-6.688574,-4.837697,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[7_9],pittcssa
120,1,5,-6.100998,-1.130334,-7.666597,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[1_4],pittcssa
121,1,7,-4.002137,-1.228222,-3.111027,-2.925892,-5.315906,-4.288789,-5.229423,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[6],pittcssa
122,1,3,-6.600883,-5.0802,-4.829918,-2.682947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],,pittcssa
123,1,6,-6.100998,-4.718277,-4.525735,-4.936685,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5],[1_3_5],pittcssa
124,1,7,-3.535944,-4.110496,-2.362821,-3.378824,-4.125551,-1.341472,-4.431534,-2.318243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],,pittcssa
125,1,5,-2.715695,-4.139023,-6.166699,-9.293573,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4],pittcssa
126,1,18,-5.512905,-5.160927,-4.975581,-4.525735,-2.518744,-0.3222193,-0.05999793,-2.899605,-5.188821,-5.280745,-1.602738,-5.595259,-4.559043,-4.862536,-5.127323,-2.518744,#NAME?,-4.313223,-0.8954861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6_7_8_14_15_16_17],[2_7_8_12_13_17],pittcssa
127,1,11,#NAME?,-5.263588,-3.538397,-3.441273,-3.247827,-4.172609,-3.753779,-6.240293,-1.281725,-2.726057,-0.6633921,-0.4555261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[2_10],pittcssa
128,1,7,-4.284591,-4.253964,-5.74095,-2.668481,-2.897464,-6.918818,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[4_6],pittcssa
129,1,16,-3.213507,-5.560874,-1.069421,-4.881539,-0.9481598,-4.911733,-3.195292,-4.668262,-3.737023,-0.8264373,-1.29895,-5.057883,-6.902594,-3.969354,-0.963562,-1.36934,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_12],[2_4_15],pittcssa
130,1,15,-3.714715,-1.479431,-6.050519,-5.722722,-1.093248,-1.968197,-0.644166,-6.227233,-5.959207,-1.495209,-2.846757,-2.319924,-0.4181036,#NAME?,-1.197862,-3.17236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9_13_14],[9_14],pittcssa
131,1,9,-3.413973,-4.287659,-3.125911,-4.69661,-5.908311,-4.670211,-4.884963,-2.731445,-1.333316,-0.4180338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_3_4_5_6],[8],pittcssa
132,1,7,-3.98786,-3.655842,-2.811574,-4.287075,-1.599163,-5.360007,-1.941651,-1.06923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4_6],pittcssa
133,1,8,-4.379899,-5.62948,-4.391339,-3.681436,-7.80227,-5.073564,-3.967853,-1.45366,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6_7],[7],pittcssa
134,1,7,-4.575053,-0.5698753,#NAME?,-2.104872,-4.755491,-6.272628,-1.932161,-1.698136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[1_2_3_6],pittcssa
135,1,16,-7.042348,-0.9691742,-5.052323,-3.578394,-2.678347,-3.566798,-2.994958,-1.070217,-2.118135,-2.321786,-4.466767,-2.585797,-2.473248,-1.519199,-2.481801,-0.5563025,-3.405688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[7_15],pittcssa
136,1,8,-2.791026,-5.592477,-5.305063,-7.079042,-1.022777,-6.8207,-0.9262138,-2.06917,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7],[4_7],pittcssa
137,1,5,-7.042348,-0.7781513,#NAME?,-3.294987,-3.199405,-3.798413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[1_2],pittcssa
138,1,16,-4.968837,-2.642246,-2.970952,-2.629897,-5.472603,-7.469025,-1.772481,-3.46604,-5.733706,-2.357458,-0.3125786,-1.65507,-5.357397,-2.690012,-3.071397,-2.569961,-2.943563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7],[11],pittcssa
139,1,13,-4.324915,-2.295009,-4.827713,-5.721688,-1.070451,-5.160298,-2.894035,-1.18705,-5.322462,-5.317197,-1.414606,-0.5611014,-2.998408,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_5],[4_7_12],pittcssa
140,1,6,-4.968837,-3.03699,-2.566389,-5.764091,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_5],pittcssa
141,1,4,-6.527233,-2.942834,-5.109433,-4.759745,-1.493972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[1_3],pittcssa
142,1,5,-4.404566,-2.162177,-5.642044,-5.638311,-2.50903,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[4],pittcssa
143,1,12,-3.692266,-6.98528,-2.720504,-4.104183,-5.131817,-5.478792,-6.665099,-2.019461,-4.942875,-4.686804,-3.164476,-0.7056581,-0.4319591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[7_11],pittcssa
144,1,7,#NAME?,-4.283984,-6.176898,-0.8890035,-5.316367,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_4_5_6],[3_6],pittcssa
145,1,11,-3.007416,-10.16642,-5.256197,-2.209271,-4.297259,-3.256942,-5.573651,-4.732194,-5.589065,-5.517832,-2.027641,-1.700563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9_10],[3_10],pittcssa
146,1,6,-4.678273,-1.14535,#NAME?,-1.197862,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5],[3_5],pittcssa
147,1,10,-5.387967,-3.39245,-5.500844,-4.963676,-5.630464,-5.69317,-2.391191,-4.228137,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_8_9],[7_9],pittcssa
148,1,4,-4.27194,-1.863683,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_3],[3],pittcssa
149,1,4,-4.505727,-7.123385,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_3],[3],pittcssa
150,1,10,-2.328403,-5.792279,-4.207266,-5.195836,-1.905796,-4.362908,-5.514934,-3.663987,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_8_9],[7_9],pittcssa
151,1,10,-6.527233,-1.912659,-4.156948,-4.949855,-0.8667529,-5.537242,-1.494732,-5.663346,-1.559316,-0.5910646,-0.2649059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_4_6_9],pittcssa
152,1,11,-4.278219,-1.857404,-5.039317,#NAME?,-5.59357,-3.208416,-1.823837,-3.236785,#NAME?,-2.105435,-4.026181,-1.178715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[3_6_8_9_10],pittcssa
153,1,24,-4.074891,-5.810071,-5.326255,-1.21779,-3.508778,-6.90663,-3.959385,-4.803555,-3.937881,-0.8970158,-2.761981,-4.701768,-0.2425068,-1.350056,-1.742402,-2.668001,-2.237212,-4.980058,-5.781004,-2.930238,-1.12608,-3.106622,-3.335511,-5.361963,-3.995073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_5],[13_20],pittcssa
154,1,7,-7.042348,-1.626353,-6.697114,-1.327359,-4.245561,-4.875265,-2.395798,-1.409489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_3_6],pittcssa
155,1,7,-6.258925,#NAME?,-2.909323,-6.514442,-1.311749,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_5_6],[1_2_4_6],pittcssa
156,1,5,-7.308454,-2.330625,-4.454461,-4.692706,-1.201372,-0.4250443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_4],pittcssa
157,1,12,-5.160723,-4.773054,-3.934886,-1.674402,-3.100742,-0.2863699,-5.42965,-0.6900283,-3.588678,-7.511955,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_10_11],[3_7_11],pittcssa
158,1,18,-5.129689,-5.940669,-3.93853,-0.3574319,-4.405799,-0.7345665,-4.343723,-4.379555,-4.988709,-6.678685,-1.196821,-4.101469,-2.396017,-5.14663,-3.272605,-0.328867,-3.564978,-0.39794,-0.3427746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9_13_14_15],[5_17],pittcssa
159,1,5,-4.317929,-3.691724,-2.391007,#NAME?,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[2_4],pittcssa
160,1,5,-4.929329,-6.282487,-4.732194,-5.589065,-5.517832,-3.800121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],,pittcssa
161,1,8,-3.535944,-3.45859,-2.514149,-3.533542,-3.412307,-2.746713,-6.741047,-1.146128,-0.523432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[7],pittcssa
162,1,14,#NAME?,-4.176386,-7.768904,-1.772481,-2.332879,-3.876105,-5.618263,-5.04176,-0.6587775,-5.042008,#NAME?,-1.197862,-5.454892,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3],[0_1_3_8_10_11_13],pittcssa
163,1,9,-3.967804,-3.242721,-3.54518,-1.56547,-0.7803391,-5.109961,-2.647464,-5.067413,-3.31,-1.640317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4],[4_8],pittcssa
164,1,9,-4.512905,-3.516661,-5.711761,-2.427818,-0.4866666,-3.39598,-5.250257,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_7_8],[1_4_6_8],pittcssa
165,1,22,-4.505727,-2.38723,-4.614947,-1.25599,-3.032339,-3.943774,-0.9992826,-3.198372,-2.613172,-3.558444,-5.621187,-3.986993,-2.26044,-2.29526,-2.025167,-3.561336,-3.075693,-2.892004,-3.129165,-1.960356,-4.392477,-0.5478693,-0.4886634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[6_21],pittcssa
166,1,11,-4.785907,#NAME?,-4.079604,#NAME?,-4.782585,#NAME?,-5.27363,-5.846851,-4.679121,-6.181269,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_5_6_7_8],[5_8_10],pittcssa
167,1,10,-4.662668,-2.646588,-1.328305,-4.571486,-3.795047,-1.06923,-4.964939,-3.658889,-3.559633,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_8_9],[5_9],pittcssa
168,1,7,-7.042348,-0.4746102,-5.616476,#NAME?,-5.067971,-2.792665,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[6],pittcssa
169,1,4,-5.804013,-0.872935,-4.175789,-2.864041,-3.682461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1],pittcssa
170,1,7,-6.016196,-6.019184,-0.707678,-4.794477,-6.667174,-5.799154,-1.778151,-3.464504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2],pittcssa
171,1,6,-5.269867,-1.684031,-5.185345,-5.729537,-5.215939,-1.95253,-1.502407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[5],pittcssa
172,1,8,-4.458548,-1.230449,-0.6828832,-3.763879,-4.589037,-3.553629,-5.457515,-1.975724,-1.370478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7],[7],pittcssa
173,1,3,-5.313333,-2.390614,-5.003398,-1.159582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[2],pittcssa
174,1,10,-5.230359,#NAME?,-3.743391,-5.058595,-0.8089939,#NAME?,-2.104872,#NAME?,-2.105435,-3.364905,-3.696642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_5_6_7_8],[6_8],pittcssa
175,1,8,-4.4189,-3.136307,-5.499918,-3.892378,-3.968558,-5.67558,-3.155119,-0.9598828,-0.5446526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[7],pittcssa
176,1,18,-3.052509,-5.676443,-3.679943,-3.613613,-1.142743,-2.995872,-3.56516,-3.673005,-3.033369,-3.45431,-7.127067,-0.9270903,-2.485717,-4.407493,-3.6369,-3.230545,-1.929983,-1.802309,-0.3907576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9_10_11],[4_11_17],pittcssa
177,1,8,-5.933704,-5.321691,-3.910257,-0.6509902,-2.06702,-5.440048,-5.808127,-5.526118,-2.313164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[3],pittcssa
178,1,11,-2.791026,-5.592477,-2.654598,-1.869683,-4.761712,-0.9255341,-2.512486,-5.656124,-2.654598,-5.127452,-4.1128,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9_10],[5_10],pittcssa
179,1,9,-7.405363,-3.483721,-6.961342,-2.712906,-2.545803,#NAME?,-3.159547,-3.459783,-1.275931,-1.105095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_3_5_6_8],pittcssa
180,1,9,-4.160723,-4.601552,-3.876284,-5.720065,-1.018127,-2.972842,-5.319402,-5.462672,-0.816386,-0.525911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[4_8],pittcssa
181,1,6,-5.512905,-2.671163,#NAME?,-5.067971,-2.792665,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[5],pittcssa
182,1,10,-4.867811,-4.198951,-4.756801,-3.867765,-2.35524,-3.736986,-0.9994671,-3.592718,-5.202755,-4.122381,-3.894667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],,pittcssa
183,1,3,-3.0935,-2.197556,-4.417162,-3.735771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],,pittcssa
184,1,10,-3.356558,-4.380077,-4.35973,-2.855376,-4.119937,-1.20412,-0.2688453,-5.054847,-2.926869,-4.788081,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[9],pittcssa
185,1,24,-2.399185,-4.220739,-2.005585,-5.085866,-3.461142,-3.750097,-0.6364229,-4.225177,-0.6941175,-5.253995,-5.825809,-8.419351,-4.337235,-2.567394,-2.170817,-2.5241,-3.154156,-3.118238,-0.6232493,-4.234766,-0.6941175,-6.34654,-0.6238034,-1.42875,-0.4317663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11],[8_20_23],pittcssa
186,1,24,-4.562703,-5.843698,-4.570674,-1.83651,-5.373237,-2.794406,-4.984279,-1.37026,-3.108241,-5.884653,-0.8627053,#NAME?,-2.025023,-4.578514,-0.5177391,-4.715115,-4.954728,-1.198017,-5.035715,-4.234563,-2.83577,-2.099695,-2.366112,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_4_11_13],[0_3_10_17_23],pittcssa
