source,sentence id,word id,word form,punct switch,freq,surp,pos tag,head,dep rel
,,12,；,1,,1.868056,PU,8,punct

CMU,270,CMU_207,TRUE
,,1,二,0,3.429608678788833E-15,3.222314,OD,2,amod:ordmod
,,2,楼,0,1.0392695826094025E-16,1.591621,NN,3,dep
,,3,有,0,1.0111497814599467E-14,1.664433,VE,0,root
,,4,四,0,1.6912167879535428E-15,1.753052,CD,8,nummod
,,5,个,0,4.571657372707505E-15,0.4839057,M,4,mark:clf
,,6,卧室,0,3.3312820626077486E-18,4.290241,NN,8,conj
,,7,和,0,1.591811265979484E-14,1.365063,CC,8,cc
,,8,洗手间,0,8.535952665390691E-19,4.826725,NN,3,dobj
,,9,；,1,,2.054638,PU,3,punct

CMU,274,CMU_247,TRUE
,,1,要求,0,1.357784066529322E-15,4.813935,VV,0,root
,,2,:,1,,3.690915,PU,1,punct
,,3,爱,0,9.636517275219308E-17,4.734205,VV,1,ccomp
,,4,干净,0,1.1508204827711246E-17,3.356618,VA,3,conj
,,5,，,1,,0.3454795,PU,3,punct
,,6,好,0,1.7275837767277398E-15,4.047126,AD,7,advmod
,,7,相处,0,1.2521635384261508E-17,3.909211,VV,3,dep
,,8,。,1,,1.169474,PU,1,punct

CMU,284,CMU_729,TRUE
,,1,夏天,0,2.7871386606104533E-17,5.114965,NT,4,compound:nn
,,2,两,0,2.2846574348347108E-15,4.039551,CD,4,nummod
,,3,面,0,5.16562590129263E-16,5.543913,M,2,mark:clf
,,4,通风,0,1.8571460262072625E-18,5.93314,NN,8,nsubj
,,5,，,1,,1.218798,PU,8,punct
,,6,不,0,8.491289141164867E-15,3.031197,AD,8,neg
,,7,会,0,3.4522441887023265E-15,2.865629,VV,8,aux:modal
,,8,热,0,4.864146936914328E-17,4.424278,VA,0,root
,,9,。,1,,1.929576,PU,8,punct

CMU,289,CMU_22,TRUE
,,1,精装,0,4.404023373903112E-19,5.804013,NN,2,nsubj
,,2,修,0,3.11995032968957E-17,4.939471,VV,0,root
,,3,家具,0,1.1562112068951269E-17,5.585263,NN,2,dobj
,,4,全,0,1.027375905836027E-15,3.700925,DT,7,det
,,5,免费,0,2.6921007698264426E-17,5.015528,JJ,7,amod
,,6,无线,0,1.1950141890830811E-17,2.859978,JJ,7,amod
,,7,上网,0,8.906397088289205E-18,0.5855799,NN,2,dobj
,,8,！,1,,4.771749,PU,2,punct

CMU,296,CMU_2,TRUE
,,1,路上,0,4.738932501478874E-17,5.688997,NN,6,nsubj
,,2,一般,0,8.258703822932029E-16,4.083399,AD,6,advmod
,,3,见到,0,2.3660354992655023E-20,5.282374,VV,6,xcomp
,,4,都,0,3.5373854325946997E-15,4.241812,AD,6,advmod
,,5,是,0,1.9796253661710535E-14,0.7527016,VC,6,cop
,,6,学生,0,6.664291331129961E-16,3.467111,NN,0,root
,,7,，,1,,0.9287634,PU,6,punct
,,8,很少,0,3.274145502645756E-18,4.409265,AD,9,advmod
,,9,见到,0,2.3660354992655023E-20,2.261637,VV,6,conj
,,10,游民,0,1.430012671684454E-18,6.571874,NN,9,dobj
,,11,，,1,,1.025761,PU,6,punct
,,12,公寓,0,1.0986334132859738E-17,5.150792,NN,13,compound:nn
,,13,对面,0,1.0105529458079116E-17,3.20983,NN,19,nsubj
,,14,是,0,1.9796253661710535E-14,1.338624,VC,19,cop
,,15,公园,0,3.688706895569765E-17,4.469776,NN,19,conj
,,16,和,0,1.591811265979484E-14,1.952101,CC,19,cc
,,17,一,0,1.3474564558635294E-14,2.53228,CD,19,nummod
,,18,个,0,4.571657372707505E-15,5.729619,M,17,mark:clf
,,19,艺术馆,0,6.5225843493265194E-21,5.305063,NN,6,conj
,,20,，,1,,0.5049582,PU,6,punct
,,21,环境,0,9.761413255065941E-16,4.523956,NN,23,nsubj
,,22,很,0,2.0648311228989252E-15,3.517969,AD,23,advmod
,,23,好,0,1.7275837767277398E-15,3.595524,VA,6,conj
,,24,很,0,2.0648311228989252E-15,5.194436,AD,25,advmod
,,25,安静,0,1.5639174915618042E-17,3.258603,VA,23,dep
,,26,。,1,,0.8566467,PU,6,punct

CMU,309,CMU_894,TRUE
,,1,有,0,1.0111497814599467E-14,2.715695,VE,4,dep
,,2,兴趣,0,1.4573480553296168E-16,4.139023,NN,1,dobj
,,3,的,0,1.122713139757776E-13,1.475477,DEC,1,mark
,,4,同学,0,3.672956772773303E-17,4.026839,NN,6,nsubj
,,5,可以,0,2.856512995643701E-15,2.750908,VV,6,aux:modal
,,6,联系,0,6.045679839404027E-16,4.11129,VV,0,root
,,7,我,0,5.506971700550334E-15,4.145011,PN,8,nsubj
,,8,看,0,2.0665056365633513E-15,2.549287,VV,6,ccomp
,,9,房,0,1.5408563190726118E-16,4.706843,NN,12,dep
,,10,，,1,,0.7960479,PU,12,punct
,,11,或者,0,6.810390825864337E-16,3.321141,CC,12,cc
,,12,图片,0,2.1573575629208236E-17,4.235178,NN,8,dobj
,,13,.,1,,3.540667,PU,6,punct

CMU,317,CMU_863,TRUE
,,1,中,0,8.865034247531762E-15,3.29652,NR,2,nsubj
,,2,超,0,6.098680313525681E-17,4.55337,VV,0,root
,,3,（,1,,2.234622,PU,5,punct
,,4,熊猫,0,3.551355337492133E-18,6.623328,NN,5,compound:nn
,,5,超市,0,3.831698570702402E-18,5.95304,NN,2,dobj
,,6,）,1,,2.034571,PU,5,punct
,,7,特别,0,8.880792107903776E-16,4.329596,AD,9,advmod
,,8,特别,0,8.880792107903776E-16,4.585854,AD,9,advmod
,,9,近,0,2.662882149817675E-16,4.320051,VA,5,parataxis:prnmod
,,10,。,1,,1.982211,PU,2,punct

CMU,318,CMU_799,TRUE
,,1,下面,0,1.0331620136760282E-16,3.547939,NN,6,nsubj
,,2,是,0,1.9796253661710535E-14,0.4281976,VC,6,cop
,,3,我,0,5.506971700550334E-15,3.209605,PN,4,nmod:poss
,,4,房间,0,3.803945613765072E-17,4.607491,NN,6,nmod:assmod
,,5,的,0,1.122713139757776E-13,0.726807,DEG,4,case
,,6,照片,0,7.170673446028033E-17,3.565118,NN,10,dep
,,7,啦,0,1.1088073659328155E-17,5.837116,SP,6,discourse
,,8,，,1,,1.311841,PU,10,punct
,,9,有点,0,5.1240463444728355E-17,5.083025,AD,10,advmod
,,10,乱,0,3.406400492364159E-17,4.987065,VA,0,root
,,11,，,1,,0.752622,PU,10,punct
,,12,不过,0,3.111303429143335E-16,2.792118,AD,17,advmod
,,13,走,0,4.303551275099437E-16,4.702384,VV,15,acl
,,14,的,0,1.122713139757776E-13,1.323748,DEC,13,mark
,,15,时候,0,7.22432106283219E-16,1.375846,NN,17,nsubj
,,16,会,0,3.4522441887023265E-15,1.979327,VV,17,aux:modal
,,17,收拾,0,5.198883407845549E-18,Infinity,VV,10,dep
,,18,的,0,1.122713139757776E-13,1.397776,SP,10,discourse
,,19,。,1,,2.06917,PU,10,punct

CMU,328,CMU_453,TRUE
,,1,有,0,1.0111497814599467E-14,2.715695,VE,0,root
,,2,专人,0,1.0438437047516311E-17,4.54617,NN,3,nsubj
,,3,负责,0,4.187898820426285E-16,0.7067953,VV,1,ccomp
,,4,开门,0,2.4046914035710696E-18,4.685607,VV,3,ccomp
,,5,和,0,1.591811265979484E-14,0.5049582,CC,4,cc
,,6,接受,0,3.9305425812949613E-16,4.103456,VV,4,conj
,,7,快递,0,2.011641749618761E-18,5.151702,NN,8,compound:nn
,,8,包裹,0,4.9036085722277535E-18,2.633247,NN,6,dobj
,,9,。,1,,1.52372,PU,1,punct

CMU,358,CMU_13,TRUE
,,1,照片,0,7.170673446028033E-17,5.249664,NN,3,advmod:loc
,,2,里,0,1.0602477486025659E-15,2.441435,LC,1,case
,,3,有,0,1.0111497814599467E-14,2.181978,VE,0,root
,,4,床,0,1.3271221009190973E-17,5.286911,NN,5,compound:nn
,,5,衣柜,0,4.723438166303955E-19,6.67573,NN,8,compound:nn
,,6,书桌,0,9.782917320408995E-19,7.038599,NN,8,conj
,,7,和,0,1.591811265979484E-14,2.437033,CC,8,cc
,,8,架子,0,8.723636832697291E-19,6.050651,NN,3,dobj
,,9,。,1,,0.7851001,PU,3,punct

CMU,376,CMU_276,TRUE
,,1,木质,0,1.10298819754273E-18,5.445959,NN,2,compound:nn
,,2,地板,0,3.0280138638167584E-18,1.947897,NN,3,nsubj
,,3,干净,0,1.1508204827711246E-17,6.034781,VA,0,root
,,4,，,1,,0.69897,PU,3,punct
,,5,卫生间,0,4.0469758276828704E-18,6.285451,NN,7,nsubj
,,6,非常,0,4.303792994401794E-16,4.469633,AD,7,advmod
,,7,整洁,0,3.1340058594933143E-18,4.308283,VA,3,conj
,,8,。,1,,1.081145,PU,3,punct

CMU,421,CMU_325,TRUE
,,1,房子,0,5.697592533566408E-17,5.512905,NN,2,nsubj
,,2,分,0,1.1369360109392862E-15,4.075258,VV,0,root
,,3,两,0,2.2846574348347108E-15,1.814317,CD,2,nmod:range
,,4,层,0,1.858352064842834E-16,1.438045,M,3,mark:clf
,,5,，,1,,0.532717,PU,2,punct
,,6,一,0,1.3474564558635294E-14,2.322736,CD,12,dep
,,7,楼,0,1.0392695826094025E-16,5.759132,M,6,mark:clf
,,8,是,0,1.9796253661710535E-14,1.85848,VC,12,cop
,,9,客厅,0,6.200291946183327E-18,6.021773,NN,12,compound:nn
,,10,餐厅,0,6.782848254245725E-18,5.114741,NN,12,conj
,,11,和,0,1.591811265979484E-14,1.339826,CC,12,cc
,,12,厨房,0,1.6016077975960497E-17,1.58121,NN,2,conj
,,13,，,1,,0.6255411,PU,2,punct
,,14,二,0,3.429608678788833E-15,2.29735,OD,15,amod:ordmod
,,15,楼,0,1.0392695826094025E-16,1.291035,NN,19,nsubj
,,16,是,0,1.9796253661710535E-14,1.601642,VC,19,cop
,,17,三,0,3.169924772301475E-15,3.04637,CD,19,nummod
,,18,个,0,4.571657372707505E-15,0.7152783,M,17,mark:clf
,,19,卧室,0,3.3312820626077486E-18,4.714,NN,2,conj
,,20,，,1,,0.7998947,PU,2,punct
,,21,房子,0,5.697592533566408E-17,5.261016,NN,22,compound:nn
,,22,内部,0,3.8500916190984494E-16,3.424876,NN,24,nsubj
,,23,很,0,2.0648311228989252E-15,3.870998,AD,24,advmod
,,24,新,0,2.311372597444539E-15,3.916545,VA,2,conj
,,25,，,1,,0.3125786,PU,2,punct
,,26,积木,0,5.147725883537106E-19,7.673457,NN,27,compound:nn
,,27,地板,0,3.0280138638167584E-18,5.430389,NN,30,nsubj
,,28,，,1,,1.169154,PU,30,punct
,,29,非常,0,4.303792994401794E-16,3.98494,AD,30,advmod
,,30,整洁,0,3.1340058594933143E-18,4.335007,VA,2,conj
,,31,和,0,1.591811265979484E-14,1.61529,CC,30,cc
,,32,敞亮,0,3.7121178576314163E-20,8.188133,VA,30,dep
,,33,。,1,,1.608934,PU,2,punct

CMU,440,CMU_688,TRUE
,,1,另,0,6.604392904324367E-16,3.093914,AD,2,advmod
,,2,有,0,1.0111497814599467E-14,4.112612,VE,0,root
,,3,一,0,1.3474564558635294E-14,1.455138,CD,5,nummod
,,4,架,0,2.93726041569358E-17,2.253252,M,3,mark:clf
,,5,钢琴,0,7.340976844450841E-18,2.496324,NN,2,dobj
,,6,。,1,,0.9374529,PU,2,punct

CMU,455,CMU_1851,TRUE
,,1,连续,0,1.3378830861573783E-16,4.29983,AD,2,advmod
,,2,两,0,2.2846574348347108E-15,1.088136,CD,5,dep
,,3,年,0,1.3771818103346435E-14,0.3910568,M,2,mark:clf
,,4,的,0,1.122713139757776E-13,0.9857841,DEG,2,case
,,5,暑期,0,2.4631388750934663E-18,3.992095,NN,6,nsubj
,,6,短,0,1.1806382852833547E-16,4.631908,VA,0,root
,,7,租,0,1.6208430267360243E-17,5.854287,VV,10,acl
,,8,的,0,1.122713139757776E-13,1.484861,DEC,7,mark
,,9,房客,0,6.95998118216371E-19,5.15557,JJ,10,amod
,,10,评价,0,3.0348069435758656E-16,4.795287,NN,13,nsubj
,,11,都,0,3.5373854325946997E-15,2.375338,AD,13,advmod
,,12,非常,0,4.303792994401794E-16,1.314389,AD,13,advmod
,,13,好,0,1.7275837767277398E-15,1.922206,VA,6,conj
,,14,。,1,,0.7249983,PU,6,punct

CMU,483,CMU_1402,TRUE
,,1,房子,0,5.697592533566408E-17,5.512905,NN,7,nsubj
,,2,离,0,1.3141850024905458E-16,3.291835,P,5,case
,,3,一,0,1.3474564558635294E-14,1.887972,CD,5,nummod
,,4,个,0,4.571657372707505E-15,6.60628,M,3,mark:clf
,,5,高中,0,3.450766855320657E-17,3.985012,NN,7,nmod:prep
,,6,挺,0,5.17183386686746E-18,6.185038,AD,7,advmod
,,7,近,0,2.662882149817675E-16,2.163112,VA,0,root
,,8,，,1,,0.622718,PU,7,punct
,,9,所以,0,8.573118606800775E-16,1.500374,AD,11,advmod
,,10,更加,0,2.77965303586602E-16,3.732537,AD,11,advmod
,,11,安全,0,4.749614832023531E-16,2.231494,VA,7,conj
,,12,。,1,,0.5211381,PU,7,punct

CMU,502,CMU_615,TRUE
,,1,带,0,5.490937877308129E-16,4.192413,VV,0,root
,,2,全部,0,3.6418523585247157E-16,4.719843,DT,3,det
,,3,家具,0,1.1562112068951269E-17,5.573102,NN,1,dobj
,,4,，,1,,0.9882128,PU,1,punct
,,5,带,0,5.490937877308129E-16,4.023884,VV,1,conj
,,6,独立,0,4.1029549486573844E-16,4.24467,JJ,7,amod
,,7,卫生间,0,4.0469758276828704E-18,0.726807,NN,5,dobj
,,8,，,1,,1.063136,PU,1,punct
,,9,空间,0,2.3014190697805613E-16,4.588156,NN,11,nsubj
,,10,非常,0,4.303792994401794E-16,3.084549,AD,11,advmod
,,11,独立,0,4.1029549486573844E-16,4.045405,VA,1,dep
,,12,，,1,,0.6238034,PU,1,punct
,,13,不,0,8.491289141164867E-15,2.695591,AD,14,neg
,,14,受,0,4.960748969004069E-16,4.994481,VV,19,dep
,,15,打扰,0,2.6706465830695893E-18,4.367551,NN,14,dobj
,,16,即日,0,2.3179474264155656E-18,6.094163,AD,19,advmod
,,17,即,0,7.945873643378736E-16,3.728022,AD,19,advmod
,,18,可,0,1.426493034012033E-15,3.968558,VV,19,aux:modal
,,19,入住,0,7.816869714330135E-19,4.241282,VV,1,conj
,,20,。,1,,0.9292497,PU,1,punct

CMU,509,CMU_1461,TRUE
,,1,新装,0,1.920645303255118E-19,6.100998,NN,6,nmod:assmod
,,2,的,0,1.122713139757776E-13,1.990388,DEG,1,case
,,3,窗子,0,8.242436369670998E-19,5.7235,NN,6,conj
,,4,和,0,1.591811265979484E-14,2.302259,CC,6,cc
,,5,中央,0,1.0965631322241166E-15,3.522219,NN,6,compound:nn
,,6,空调,0,1.2345653500640462E-17,5.515765,NN,14,nmod:topic
,,7,，,1,,1.500031,PU,14,punct
,,8,整,0,8.057847232585057E-17,4.421212,DT,10,det
,,9,栋,0,1.1028922771846518E-18,1.260753,M,8,mark:clf
,,10,楼,0,1.0392695826094025E-16,1.337459,NN,14,nsubj
,,11,都,0,3.5373854325946997E-15,2.917979,AD,14,advmod
,,12,是,0,1.9796253661710535E-14,1.239227,VC,14,cop
,,13,硬木,0,2.3785051458156853E-19,5.779892,NN,14,compound:nn
,,14,地板,0,3.0280138638167584E-18,1.730221,NN,0,root
,,15,。,1,,0.4196835,PU,14,punct

CMU,513,CMU_681,TRUE
,,1,房租,0,5.058072322186559E-18,6.258925,NN,7,nmod:topic
,,2,:,1,,4.265259,PU,7,punct
,,3,每,0,9.508670145689131E-16,4.021057,DT,4,det
,,4,月,0,5.242715750195172E-15,3.695545,NN,7,nsubj
,,5,$495,1,,Infinity,CD,7,dep
,,6,全,0,1.027375905836027E-15,3.909417,AD,7,advmod
,,7,包,0,7.364867408302884E-17,4.892569,VV,0,root
,,8,。,1,,1.164418,PU,7,punct

CMU,516,CMU_621,TRUE
,,1,联系,0,6.045679839404027E-16,5.688997,NN,2,compound:nn
,,2,方式,0,9.365826827376988E-16,4.478161,NN,8,nmod:topic
,,3,：,1,,1.962407,PU,8,punct
,,4,以下,0,4.253126582326712E-16,3.844626,PN,8,nsubj
,,5,是,0,1.9796253661710535E-14,1.834657,VC,8,cop
,,6,公寓,0,1.0986334132859738E-17,5.344653,NN,8,compound:nn
,,7,部分,0,1.0001395759473066E-15,3.597685,NN,8,compound:nn
,,8,图片,0,2.1573575629208236E-17,4.238111,NN,0,root
,,9,：,1,,2.401401,PU,8,punct

CMU,524,CMU_190,TRUE
,,1,价格,0,6.70167852883268E-16,5.177113,NN,3,nsubj
,,2,好,0,1.7275837767277398E-15,4.486372,AD,3,advmod
,,3,商量,0,1.6786062663707954E-17,4.039603,VV,0,root
,,4,，,1,,0.5925668,PU,3,punct
,,5,根据,0,1.09134749472706E-15,3.172858,P,6,case
,,6,需求,0,3.436931302871438E-16,3.624055,NN,8,nmod:prep
,,7,可,0,1.426493034012033E-15,3.553995,VV,8,aux:modal
,,8,送,0,9.483485935941139E-17,4.653283,VV,3,ccomp
,,9,或者,0,6.810390825864337E-16,4.466999,CC,8,cc
,,10,低价,0,1.3492797036351918E-20,4.965261,AD,11,advmod
,,11,卖,0,4.086750802832685E-17,2.789452,VV,8,conj
,,12,部分,0,1.0001395759473066E-15,3.898109,CD,13,dep
,,13,家居,0,1.4867016033087477E-18,5.822164,NN,11,dobj
,,14,，,1,,1.375329,PU,3,punct
,,15,也,0,5.4476054718648106E-15,2.08557,AD,18,advmod
,,16,可,0,1.426493034012033E-15,1.817664,VV,18,aux:modal
,,17,拎包,0,5.061397561266608E-20,Infinity,AD,18,advmod
,,18,入住,0,7.816869714330135E-19,5.243498,VV,3,conj
,,19,。,1,,0.9292497,PU,3,punct

CMU,528,CMU_720,TRUE
,,1,生活,0,1.7391325878403708E-15,4.215509,NN,2,compound:nn
,,2,交通,0,3.1869072159116215E-16,5.685733,NN,3,nsubj
,,3,便利,0,3.703881496217757E-17,1.605482,VA,0,root
,,4,，,1,,0.2455528,PU,3,punct
,,5,步行,0,6.422443495492742E-18,4.839603,VV,3,conj
,,6,:,1,,4.331198,PU,3,punct

CMU,542,CMU_734,TRUE
,,1,希望,0,4.064356596566664E-16,4.628299,VV,0,root
,,2,房间,0,3.803945613765072E-17,5.314005,NN,4,nsubj
,,3,是,0,1.9796253661710535E-14,2.066665,VC,4,cop
,,4,卧室,0,3.3312820626077486E-18,5.566425,NN,1,ccomp
,,5,，,1,,0.872935,PU,4,punct
,,6,价格,0,6.70167852883268E-16,4.408232,NN,8,nsubj
,,7,不,0,8.491289141164867E-15,2.609561,AD,8,neg
,,8,超过,0,3.057121216210155E-16,1.584139,VV,4,conj
,,9,650/mo,1,,Infinity,CD,8,nmod:range
,,10,，,1,,1.197862,PU,1,punct
,,11,有,0,1.0111497814599467E-14,2.332879,VE,1,conj
,,12,家具,0,1.1562112068951269E-17,5.540351,NN,11,dobj
,,13,最好,0,7.673628646266493E-20,5.31161,AD,11,advmod
,,14,。,1,,1.801878,PU,1,punct

CMU,546,CMU_398,TRUE
,,1,房屋,0,1.0600254691594456E-16,8.677697,NN,2,nsubj
,,2,隔断,0,2.8907198579539735E-19,6.477428,VV,0,root
,,3,良好,0,2.2313492482043405E-16,4.776025,VA,2,conj
,,4,，,1,,0.7904912,PU,2,punct
,,5,进门,0,2.6254361209620026E-18,5.866605,VV,13,xcomp
,,6,到,0,5.417550873961938E-15,3.602861,P,9,case
,,7,卧室,0,3.3312820626077486E-18,5.417253,NN,9,conj
,,8,或,0,1.7884783684254306E-15,2.744706,CC,9,cc
,,9,洗手间,0,8.535952665390691E-19,5.111311,NN,13,nmod:prep
,,10,都,0,3.5373854325946997E-15,2.629812,AD,13,advmod
,,11,不,0,8.491289141164867E-15,1.796567,AD,13,neg
,,12,会,0,3.4522441887023265E-15,2.978993,VV,13,aux:modal
,,13,经过,0,4.393410745485325E-16,2.908163,VV,2,conj
,,14,客厅,0,6.200291946183327E-18,6.101656,NN,13,dobj
,,15,，,1,,0.8922411,PU,2,punct
,,16,因此,0,1.3293549350144447E-15,2.285955,AD,22,advmod
,,17,生活,0,1.7391325878403708E-15,3.924657,NN,22,advmod:loc
,,18,上,0,6.9043739444174656E-15,2.468727,LC,17,case
,,19,可以,0,2.856512995643701E-15,2.973609,VV,22,aux:modal
,,20,互,0,5.1042100144222365E-17,5.122552,AD,22,advmod
,,21,不,0,8.491289141164867E-15,3.816968,AD,22,neg
,,22,干扰,0,3.826237504982476E-17,4.330681,VV,2,conj
,,23,。,1,,0.8169825,PU,2,punct

CMU,547,CMU_366,TRUE
,,1,要求,0,1.357784066529322E-15,4.813935,VV,0,root
,,2,：,1,,2.389885,PU,1,punct
,,3,希望,0,4.064356596566664E-16,4.386343,VV,1,ccomp
,,4,你,0,1.6284495750785415E-15,2.496439,PN,10,nsubj
,,5,是,0,1.9796253661710535E-14,1.687195,VC,10,cop
,,6,个,0,4.571657372707505E-15,1.514235,M,10,nummod
,,7,爱,0,9.636517275219308E-17,2.875227,NN,8,nsubj
,,8,干净,0,1.1508204827711246E-17,3.373277,VA,10,amod
,,9,的,0,1.122713139757776E-13,0.7994511,DEC,8,mark
,,10,女生,0,5.1082386694615265E-18,4.568612,NN,3,ccomp
,,11,。,1,,0.8361432,PU,1,punct

CMU,569,CMU_410,TRUE
,,1,公寓,0,1.0986334132859738E-17,4.876083,NN,2,compound:nn
,,2,住户,0,5.9425859174795435E-18,3.089523,NN,5,nsubj
,,3,主要,0,1.9391024903972662E-15,3.436312,AD,5,advmod
,,4,为,0,6.560245559518815E-15,1.618252,VC,5,cop
,,5,学生,0,6.664291331129961E-16,3.028582,NN,0,root
,,6,，,1,,1.66945,PU,5,punct
,,7,工作,0,4.258164319532986E-15,4.407309,NN,11,nmod:assmod
,,8,的,0,1.122713139757776E-13,1.670636,DEG,7,case
,,9,人,0,8.075616574839426E-15,1.533549,NN,11,conj
,,10,以及,0,1.054366487767351E-15,2.852066,CC,11,cc
,,11,老人,0,6.558189986245196E-17,4.60555,NN,14,nmod:topic
,,12,，,1,,0.9802811,PU,14,punct
,,13,结构,0,1.094450518310894E-15,4.368053,NN,14,nsubj
,,14,简单,0,2.566949002358267E-16,1.506329,VA,5,conj
,,15,，,1,,0.3490914,PU,14,punct
,,16,十分,0,4.746834420577367E-16,3.176131,AD,17,advmod
,,17,友好,0,7.580189428117122E-17,2.918595,VA,14,conj
,,18,。,1,,0.3424227,PU,5,punct

CMU,623,CMU_664,TRUE
,,1,是,0,1.9796253661710535E-14,2.675791,VC,2,cop
,,2,附近,0,9.393263247132661E-17,4.516057,NN,0,root
,,3,性价比,0,2.8027928630488367E-19,7.269952,VV,2,conj
,,4,最高,0,2.19842490502848E-16,1.294716,JJ,6,amod
,,5,的,0,1.122713139757776E-13,0.1876399,DEG,4,case
,,6,房子,0,5.697592533566408E-17,4.271197,NN,3,dobj
,,7,。,1,,0.8367215,PU,2,punct

CMU,649,CMU_1206,TRUE
,,1,厨房,0,1.6016077975960497E-17,5.637844,NN,3,conj
,,2,和,0,1.591811265979484E-14,1.306866,CC,3,cc
,,3,浴室,0,2.839754174361687E-18,1.243623,NN,5,nsubj
,,4,还,0,2.8420918174349612E-15,3.862917,AD,5,advmod
,,5,有,0,1.0111497814599467E-14,2.339693,VE,0,root
,,6,天窗,0,4.902489501383506E-19,5.142676,NN,5,dobj
,,7,。,1,,0.9700368,PU,5,punct

CMU,654,CMU_1615,TRUE
,,1,真心,0,8.770190179817976E-18,5.592087,AD,2,advmod
,,2,觉得,0,2.527953539985102E-16,2.647828,VV,0,root
,,3,这个,0,1.6934180962245351E-15,1.86621,DT,4,det
,,4,房子,0,5.697592533566408E-17,3.981125,NN,6,nsubj
,,5,性价比,0,2.8027928630488367E-19,7.048132,AD,6,advmod
,,6,很高,0,1.7984747405160165E-18,1.935146,VA,2,ccomp
,,7,！,1,,4.242459,PU,2,punct

CMU,672,CMU_1484,TRUE
,,1,我,0,5.506971700550334E-15,3.527254,PN,3,nmod:assmod
,,2,的,0,1.122713139757776E-13,0.7929906,DEG,1,case
,,3,房间,0,3.803945613765072E-17,3.419492,NN,5,nsubj
,,4,免费,0,2.6921007698264426E-17,5.087779,AD,5,advmod
,,5,送,0,9.483485935941139E-17,5.22547,VV,0,root
,,6,全,0,1.027375905836027E-15,4.348938,DT,8,det
,,7,套,0,1.1791067568993706E-16,4.877915,M,6,mark:clf
,,8,宜家,0,7.609681740880939E-20,6.23655,NN,9,compound:nn
,,9,家具,0,1.1562112068951269E-17,2.033956,NN,5,dobj
,,10,。,1,,1.201446,PU,5,punct

CMU,673,CMU_1310,TRUE
,,1,三,0,3.169924772301475E-15,2.927257,CD,8,nummod
,,2,室,0,1.936234279850008E-16,3.862738,M,1,mark:clf
,,3,一,0,1.3474564558635294E-14,3.013625,CD,4,dep
,,4,厅,0,1.1640491790882342E-16,0.2688453,NN,6,compound:nn
,,5,一,0,1.3474564558635294E-14,1.698437,CD,6,dep
,,6,卫,0,2.8880212985467034E-17,5.059817,NN,8,nmod:assmod
,,7,的,0,1.122713139757776E-13,1.635417,DEG,6,case
,,8,公寓,0,1.0986334132859738E-17,4.186791,NN,0,root
,,9,。,1,,0.9079973,PU,8,punct

CMU,683,CMU_551,TRUE
,,1,每,0,9.508670145689131E-16,3.568012,DT,3,det
,,2,层,0,1.858352064842834E-16,4.721076,M,1,mark:clf
,,3,楼,0,1.0392695826094025E-16,3.828978,NN,5,nsubj
,,4,各,0,2.6393840281239834E-15,3.395263,AD,5,advmod
,,5,有,0,1.0111497814599467E-14,0.8859594,VE,0,root
,,6,一,0,1.3474564558635294E-14,0.6812197,CD,8,nummod
,,7,个,0,4.571657372707505E-15,5.503237,M,6,mark:clf
,,8,卫生间,0,4.0469758276828704E-18,4.93294,NN,5,dobj
,,9,，,1,,0.4988647,PU,5,punct
,,10,二,0,3.429608678788833E-15,3.314518,OD,11,amod:ordmod
,,11,楼,0,1.0392695826094025E-16,1.291035,NN,12,dep
,,12,有,0,1.0111497814599467E-14,1.664433,VE,5,conj
,,13,一,0,1.3474564558635294E-14,1.306425,CD,15,nummod
,,14,个,0,4.571657372707505E-15,5.503237,M,13,mark:clf
,,15,厨房,0,1.6016077975960497E-17,4.850151,NN,19,conj
,,16,和,0,1.591811265979484E-14,1.319731,CC,19,cc
,,17,一,0,1.3474564558635294E-14,2.60119,CD,19,nummod
,,18,个,0,4.571657372707505E-15,5.729619,M,17,mark:clf
,,19,客厅,0,6.200291946183327E-18,6.088486,NN,12,dobj
,,20,。,1,,1.281693,PU,5,punct

CMU,712,CMU_1737,TRUE
,,1,物,0,3.815312815666408E-16,5.086936,NN,3,nsubj
,,2,廉价,0,1.3078932664696612E-17,4.820105,AD,3,advmod
,,3,美,0,4.233061322354833E-16,4.503816,VA,0,root
,,4,，,1,,1.456977,PU,3,punct
,,5,走过,0,1.585883253561742E-20,5.530567,VV,3,conj
,,6,路过,0,1.4914656477599713E-18,5.797643,NN,5,dobj
,,7,不要,0,1.963586929159625E-16,4.83186,AD,8,advmod
,,8,错过,0,5.979834989866629E-18,2.889302,VV,5,conj
,,9,！,1,,2.61668,PU,3,punct

CMU,713,CMU_723,TRUE
,,1,二三,0,8.866238431707078E-20,7.042348,CD,6,dep
,,2,层,0,1.858352064842834E-16,1.378077,M,1,mark:clf
,,3,为,0,6.560245559518815E-15,1.239206,VC,6,cop
,,4,卧室,0,3.3312820626077486E-18,2.944075,NN,6,conj
,,5,与,0,4.9113320155133154E-15,3.082612,CC,6,cc
,,6,卫生间,0,4.0469758276828704E-18,5.860864,NN,0,root
,,7,，,1,,0.8316928,PU,6,punct
,,8,最,0,1.1669090765377923E-15,3.326737,AD,11,advmod
