SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
680,新 安装 的 地板 ， 带 家具 ， full size 的 大 床 。,1,full size,,,,,,,,,,,,9,2,3,[0_1_2_3_5_6_10_11_12],[8_9],[4_7_13]
681,新 安装 的 地板 ， 带 家具 ， full size 的 大 床 ， 房间 里 有 空调 。,1,full size,,,,,,,,,,,,13,2,4,[0_1_2_3_5_6_10_11_12_14_15_16_17],[8_9],[4_7_13_18]
682,需要 share bathroom 。,1,share bathroom,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
683,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
684,地址 （ 可以 google map 上 查看 环境 ) :,1,google map,,,,,,,,,,,,5,2,3,[0_2_5_6_7],[3_4],[1_8_9]
685,有意 请 email 至 em197,2,email,,em197,,,,,,,,,,3,1,0,[0_1_3],[2_4],
686,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
687,三 层 楼 house,1,house,,,,,,,,,,,,3,1,0,[0_1_2],[3],
688,厨房 卫生间 ： 可能 与 另 一 个 房间 的 人 share ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 nice ， 很 爱 干净 。,2,share,,nice,,,,,,,,,,23,2,6,[0_1_3_4_5_6_7_8_9_10_13_14_15_16_17_18_20_21_23_24_27_28_29],[11_25],[2_12_19_22_26_30]
689,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,,,9,1,3,[0_2_3_5_6_8_9_10_11],[4],[1_7_12]
690,房子 结构 ： 三 层 楼 house,1,house,,,,,,,,,,,,5,1,1,[0_1_3_4_5],[6],[2]
691,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,,,9,1,3,[0_2_3_5_6_8_9_10_11],[4],[1_7_12]
692,房间 位 于 house 三 层 楼 的 第三 层 。,1,house,,,,,,,,,,,,9,1,1,[0_1_2_4_5_6_7_8_9],[3],[10]
693,顶 一下 ， 走路 十 分钟 左右 有 cvs 超市,1,cvs,,,,,,,,,,,,8,1,1,[0_1_3_4_5_6_7_9],[8],[2]
694,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,1,email,,,,,,,,,,,,9,1,2,[0_1_2_3_5_6_7_8_10],[4],[9_11]
695,有意 租房 者 请 email 或 微 信 联系 。,1,email,,,,,,,,,,,,8,1,1,[0_1_2_3_5_6_7_8],[4],[9]
696,附近 的 初中 jefferson middle school 和 高中 mt.,1,jefferson middle school,,,,,,,,,,,,5,3,1,[0_1_2_6_7],[3_4_5],[8]
697,如果 感 兴趣 ， 请 通过 email 联系 em202,2,email,,em202,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
698,公寓 在 centre ave 。,1,centre ave,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
699,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
700,房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,,,,,,,,,,,,6,1,5,[0_1_2_5_7_9],[3],[4_6_8_10_11]
701,房子 是 一 个 大 house 有 院子 ， 门口 就 可以 免费 停车 很 方便 。,1,house,,,,,,,,,,,,14,1,2,[0_1_2_3_4_6_7_9_10_11_12_13_14_15],[5],[8_16]
702,大 院子 和 front porch 。,1,front porch,,,,,,,,,,,,3,2,1,[0_1_2],[3_4],[5]
703,需要 share bathroom 。,1,share bathroom,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
704,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
705,需要 share bathroom 。,1,share bathroom,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
706,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
707,up up 房子 依然 available,2,up up,,available,,,,,,,,,,2,3,0,[2_3],[0_1_4],
708,也 可以 street parking 。,1,street parking,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
709,去 其他 大型 超市 如 target 等 也 特别 方便 。,1,target,,,,,,,,,,,,9,1,1,[0_1_2_3_4_6_7_8_9],[5],[10]
710,去 学校 或者 waterfront 都 非常 方便 。,1,waterfront,,,,,,,,,,,,6,1,1,[0_1_2_4_5_6],[3],[7]
711,如果 感 兴趣 ， 请 通过 email 联系 em202,2,email,,em202,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
712,lebanon ， 该 区 高中 在 滨州 公立 排名 第九 。,1,lebanon,,,,,,,,,,,,8,1,2,[2_3_4_5_6_7_8_9],[0],[1_10]
713,有意 请 email 至 em197,2,email,,em197,,,,,,,,,,3,1,0,[0_1_3],[2_4],
714,有意 租房 者 请 email 联系 ， 谢谢 ！,1,email,,,,,,,,,,,,6,1,2,[0_1_2_3_5_7],[4],[6_8]
715,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,1,email,,,,,,,,,,,,9,1,2,[0_1_2_3_5_6_7_8_10],[4],[9_11]
716,近 学校 shuttle 站 。,1,shuttle,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
717,如果 感 兴趣 ， 请 通过 email 联系 em202,2,email,,em202,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
718,有 车库 ， drive way 也 可以 停车,1,drive way,,,,,,,,,,,,5,2,1,[0_1_5_6_7],[3_4],[2]
719,离 waterfront 特别 近 ， 生活 方便,1,waterfront,,,,,,,,,,,,5,1,1,[0_2_3_5_6],[1],[4]
720,房子 结构 ： 三 层 楼 house,1,house,,,,,,,,,,,,5,1,1,[0_1_3_4_5],[6],[2]
721,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,,,9,1,3,[0_2_3_5_6_8_9_10_11],[4],[1_7_12]
722,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet 。,2,closet,,closet,,,,,,,,,,9,2,2,[0_1_2_3_6_7_8_9_10],[4_11],[5_12]
723,房租 每 月 $650 左右 ， 包 heat 和 gas ， 冬天 取暖 heat 是 大头 ， 这 省 了 很 大 一 笔 开支 。,3,heat,,gas,,heat,,,,,,,,18,3,5,[0_1_2_4_6_8_11_12_14_15_17_18_19_20_21_22_23_24],[7_9_13],[3_5_10_16_25]
724,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利 。,1,faculty,,,,,,,,,,,,21,1,3,[0_1_2_3_4_6_7_8_9_10_11_12_14_15_17_18_19_20_21_22_23],[13],[5_16_24]
725,我们 实验室 有 个 博 后 ， 由于 他 的 老婆 和 女儿 过来 了 ， 故 需 换 一 个 大 点 的 apartment ， 所以 想 让 人 take over 他 目前 的 apartment 。,3,apartment,,take over,,apartment,,,,,,,,29,4,4,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_16_17_18_19_20_21_22_23_26_27_28_29_32_33_34],[24_30_31_35],[6_15_25_36]
726,sato ） 的 邮箱 : em439,2,sato,,em439,,,,,,,,,,2,1,2,[2_3],[0_5],[1_4]
727,如果 感 兴趣 ， 请 通过 email 联系 em202,2,email,,em202,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
728,single house : 全新 装修 ！,1,single house,,,,,,,,,,,,2,2,2,[3_4],[0_1],[2_5]
729,utility : 全 包 如上,1,utility,,,,,,,,,,,,3,1,1,[2_3_4],[0],[1]
730,cell : pn175 或者 请 告诉 我 你 的 联系 方式 ， 我 会 尽快 与 你 联系,1,cell : pn175,,,,,,,,,,,,14,1,2,[3_4_5_6_7_8_9_10_12_13_14_15_16_17],[0_2],[1_11]
731,lease 可以 从 八月 一日 起 一 年,1,lease,,,,,,,,,,,,7,1,0,[1_2_3_4_5_6_7],[0],
732,有意 租房 者 请 email 联系,1,email,,,,,,,,,,,,5,1,0,[0_1_2_3_5],[4],
733,oakland 有余 房 出租 。,1,oakland,,,,,,,,,,,,3,1,1,[1_2_3],[0],[4]
734,如果 感 兴趣 ， 请 通过 email 联系 em202,2,email,,em202,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
735,有意 请 email 至 em197,2,email,,em197,,,,,,,,,,3,1,0,[0_1_3],[2_4],
736,如果 感 兴趣 ， 请 通过 email 联系 em202,2,email,,em202,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
737,近 学校 shuttle 站 。,1,shuttle,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
738,oakland 有 多 房 出租 。,1,oakland,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
739,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜 。,1,may flower,,,,,,,,,,,,18,2,3,[0_3_4_5_6_7_8_10_11_12_13_14_15_17_18_19_20_21],[1_2],[9_16_22]
740,匹 大 房产 college gardens 两 室 两 卫 的 apartment 。,2,college gardens,,apartment,,,,,,,,,,8,3,1,[0_1_2_5_6_7_8_9],[3_4_10],[11]
741,联系 电话 ： 412-6518342 jane,1,jane,,,,,,,,,,,,2,1,2,[0_1],[4],[2_3]
742,town house ， 四 卧室 。,1,town house,,,,,,,,,,,,2,2,2,[3_4],[0_1],[2_5]
743,下面 是 自己 对 这个 apartment 的 一些 总结 。,1,apartment,,,,,,,,,,,,8,1,1,[0_1_2_3_4_6_7_8],[5],[9]
744,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
745,房租 每 月 $2500 ， 房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,,,,,,,,,,,,9,1,7,[0_1_2_5_6_7_10_12_14],[8],[3_4_9_11_13_15_16]
746,房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,,,,,,,,,,,,6,1,5,[0_1_2_5_7_9],[3],[4_6_8_10_11]
747,房租 $600 / 月 ， all utility included （ i.,1,all utility included,,,,,,,,,,,,2,3,5,[0_3],[5_6_7],[1_2_4_8_9]
748,如 有 兴趣 请 email ： em454,1,email ： em454,,,,,,,,,,,,4,1,1,[0_1_2_3],[4_6],[5]
749,地址 ： 松 鼠 山 bartlett st ， giant eagle 后面 。,1,bartlett st ， giant eagle,,,,,,,,,,,,5,4,3,[0_2_3_4_10],[5_6_8_9],[1_7_11]
750,联系 方式 ： call : 412-901-7283e-mail : em434,2,call,,em434,,,,,,,,,,2,1,4,[0_1],[3_7],[2_4_5_6]
751,manager 联系 方式 ：,1,manager,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
752,lebanon ， 该 区 高中 在 滨州 公立 排名 第九 。,1,lebanon,,,,,,,,,,,,8,1,2,[2_3_4_5_6_7_8_9],[0],[1_10]
753,去 超市 也 很 方便 ， giant eagle ， target ， trader joe ' s 均 公交 直达 。,1,giant eagle ， target ， trader joe ' s,,,,,,,,,,,,8,6,5,[0_1_2_3_4_15_16_17],[6_7_9_11_12_14],[5_8_10_13_18]
754,请 联系 我 ： jenny em463,1,jenny em463,,,,,,,,,,,,3,1,1,[0_1_2],[4_5],[3]
755,房东 人 很 nice 。,1,nice,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
756,步行 到 匹 大 课室 、 图书馆 和 cafeteria 都 只 需 几 分钟 。,1,cafeteria,,,,,,,,,,,,12,1,2,[0_1_2_3_4_6_7_9_10_11_12_13],[8],[5_14]
757,去 centre ave 上 的 giant eagle 也 只 需要 十 分钟 左右 。,2,centre ave,,giant eagle,,,,,,,,,,9,4,1,[0_3_4_7_8_9_10_11_12],[1_2_5_6],[13]
758,本人 来自 沈阳 ， 在 public health school 。,1,public health school,,,,,,,,,,,,4,3,2,[0_1_2_4],[5_6_7],[3_8]
759,十 分钟 步行 至 walnut st,1,walnut st,,,,,,,,,,,,4,2,1,[1_2_3_4],[5_6],[0]
760,下面 是 自己 对 这个 apartment 的 一些 总结 。,1,apartment,,,,,,,,,,,,8,1,1,[0_1_2_3_4_6_7_8],[5],[9]
761,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜 。,1,may flower,,,,,,,,,,,,18,2,3,[0_3_4_5_6_7_8_10_11_12_13_14_15_17_18_19_20_21],[1_2],[9_16_22]
762,具体 email 沟通 em474,2,email,,em474,,,,,,,,,,2,1,0,[0_2],[1_3],
763,apartment 周边 环境 安静 ， 治安 也 比较 好 。,1,apartment,,,,,,,,,,,,7,1,2,[1_2_3_5_6_7_8],[0],[4_9]
764,这个 studio 在 三 楼 ， 也 不 面向 大 马路 ， 不 吵 ， 很 安静 。,1,studio,,,,,,,,,,,,13,1,4,[0_2_3_4_6_7_8_9_10_12_13_15_16],[1],[5_11_14_17]
765,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 studio 。,1,studio,,,,,,,,,,,,13,1,3,[0_1_3_4_5_7_8_9_10_11_12_13_14],[15],[2_6_16]
766,联系 方式 ： email : em362,1,email : em362,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
767,chesterfield road 出租 卧室 二 间 $330 / 月,1,chesterfield road,,,,,,,,,,,,5,2,2,[2_3_4_5_8],[0_1],[6_7]
768,免费 室外 停车 ， 收费 室内 garage,1,garage,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[6],[3]
769,house 远离 主要 干道 ， 夜间 安静 保证 睡眠 质量 高 。,1,house,,,,,,,,,,,,9,1,2,[1_2_3_5_6_7_8_9_10],[0],[4_11]
770,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房 ( 很多 studio 都 是 开放 厨房 ) .,1,studio,,,,,,,,,,,,26,1,7,[0_1_2_3_5_6_8_9_10_11_13_14_15_16_17_18_20_21_22_23_24_26_28_29_30_31],[27],[4_7_12_19_25_32_33]
771,电话 ： pn114 ， email em204,1,pn114 ， email em204,,,,,,,,,,,,1,1,2,[0],[2_4_5],[1_3]
772,出门 走 一 分钟 不到 就 有 81-83 bus 。,1,bus,,,,,,,,,,,,7,1,2,[0_1_2_3_4_5_6],[8],[7_9]
773,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,2,leasing office,,lobby,,,,,,,,,,15,3,3,[2_3_6_7_8_9_11_12_13_14_15_16_17_18_19],[0_1_4],[5_10_20]
774,公寓 里 自 配 独立 卫生间 ， closet ， 厨房 ， 非常 方便 ~,1,closet,,,,,,,,,,,,9,1,4,[0_1_2_3_4_5_9_11_12],[7],[6_8_10_13]
775,本人 因为 毕业 要 搬到 其它 地方 ， 所以 只 能 忍痛 割爱 了 ， 现 出租 超级 大 而且 独立 的 living room ！,1,living room,,,,,,,,,,,,20,2,3,[0_1_2_3_4_5_6_8_9_10_11_12_13_15_16_17_18_19_20_21],[22_23],[7_14_24]
776,conditions : 三 层 house 里面 最 大 的 一 间 卧室 。,2,conditions,,house,,,,,,,,,,9,2,2,[2_3_5_6_7_8_9_10_11],[0_4],[1_12]
777,二 层 是 三 个 卧室 和 一 间 bathroom 。,1,bathroom,,,,,,,,,,,,9,1,1,[0_1_2_3_4_5_6_7_8],[9],[10]
778,两 位 非常 nice 的 男生 ， 分别 为 pitt 和 duquesne 研究生 。,3,nice,,pitt,,duquesne,,,,,,,,9,3,2,[0_1_2_4_5_7_8_10_12],[3_9_11],[6_13]
779,别 说 自己 没 天赋 ， have fun 不 需要 天赋 !,1,have fun,,,,,,,,,,,,8,2,2,[0_1_2_3_4_8_9_10],[6_7],[5_11]
780,往返 匹 大 cathedral of learning,1,cathedral of learning,,,,,,,,,,,,3,3,0,[0_1_2],[3_4_5],
781,oakland 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,1,oakland,,,,,,,,,,,,13,1,2,[1_2_3_4_5_7_8_9_10_12_13_14_15],[0],[6_11]
782,（ 我 的 这个 房间 是 没有 阳台 的 （ balcony ） ）,1,balcony,,,,,,,,,,,,8,1,4,[1_2_3_4_5_6_7_8],[10],[0_9_11_12]
783,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房 ( 很多 studio 都 是 开放 厨房 ) .,1,studio,,,,,,,,,,,,26,1,7,[0_1_2_3_5_6_8_9_10_11_13_14_15_16_17_18_20_21_22_23_24_26_28_29_30_31],[27],[4_7_12_19_25_32_33]
784,购物 轻松 ， 从 公寓 步行 五 分钟 大 超市 giant eagle ， whole foods 。,1,giant eagle ， whole foods,,,,,,,,,,,,9,4,3,[0_1_3_4_5_6_7_8_9],[10_11_13_14],[2_12_15]
785,提供 免费 的 street parking 和 便宜 的 室内 车库 。,1,street parking,,,,,,,,,,,,8,2,1,[0_1_2_5_6_7_8_9],[3_4],[10]
786,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet 。,2,closet,,closet,,,,,,,,,,9,2,2,[0_1_2_3_6_7_8_9_10],[4_11],[5_12]
787,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利 。,1,faculty,,,,,,,,,,,,21,1,3,[0_1_2_3_4_6_7_8_9_10_11_12_14_15_17_18_19_20_21_22_23],[13],[5_16_24]
788,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college garden,,pitt,,,,,,,,,,10,3,1,[2_3_5_6_7_8_9_10_11_12],[0_1_4],[13]
789,现有 独立 的 一 间 bedroom 出租 ， 在 mayflower 公寓 ， 属于 匹 大 的 房子 ， 在 north oakland 。,3,bedroom,,mayflower,,north oakland,,,,,,,,14,4,4,[0_1_2_3_4_6_8_10_12_13_14_15_16_18],[5_9_19_20],[7_11_17_21]
790,每 月 租金 $450 ， 包括 所有 utility （ 水 ， 电 ， 气 ， 暖气 ） 和 网络 。,1,utility,,,,,,,,,,,,11,1,8,[0_1_2_5_6_9_11_13_15_17_18],[7],[3_4_8_10_12_14_16_19]
791,房子 距离 pitt 各 大 学院 都 非常 近 。,1,pitt,,,,,,,,,,,,8,1,1,[0_1_3_4_5_6_7_8],[2],[9]
792,female only ， 有意 请 联系 我 。,1,female only,,,,,,,,,,,,4,2,2,[3_4_5_6],[0_1],[2_7]
793,phone : pn191 请 短信 ( prefer ),2,phone : pn191,,prefer,,,,,,,,,,2,2,3,[3_4],[0_2_6],[1_5_7]
794,首先 是 容易 找到 month to month 的 一 月 付 房租 。,1,month to month,,,,,,,,,,,,9,3,1,[0_1_2_3_7_8_9_10_11],[4_5_6],[12]
795,访 学 的 同学 没 听说 谁 不 签 一 年 lease 就 找 不 到 房子 住 马路 的 。,1,lease,,,,,,,,,,,,19,1,1,[0_1_2_3_4_5_6_7_8_9_10_12_13_14_15_16_17_18_19],[11],[20]
796,家具 齐全 ， queen size 席梦思 大 床 ， 提包 入住 。,1,queen size,,,,,,,,,,,,7,2,3,[0_1_5_6_7_9_10],[3_4],[2_8_11]
797,另 所 有 utility 全 包 。,1,utility,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
798,另 据 walnut street 几 分钟 步行 距离 ， 吃喝 方便 。,1,walnut street,,,,,,,,,,,,8,2,2,[0_1_4_5_6_7_9_10],[2_3],[8_11]
799,要求 ： 附近 好 停车 ， house 和 apartment 都 可以 ， 月 总 费用 在 $600 以下 。,2,house,,apartment,,,,,,,,,,12,2,5,[0_2_3_4_7_9_10_12_13_14_15_17],[6_8],[1_5_11_16_18]
800,公寓 内 有 gym ， recreational room ， 夏天 有 游泳池,1,gym ， recreational room,,,,,,,,,,,,6,3,2,[0_1_2_8_9_10],[3_5_6],[4_7]
801,相当于 免 了 半 个 月 的 房租 ~ 包 水 和 trash ， 免费 停车,1,trash,,,,,,,,,,,,13,1,2,[0_1_2_3_4_5_6_7_9_10_11_14_15],[12],[8_13]
802,同时 也 靠近 fifth ave ， 交通 十分 方便 。,1,fifth ave,,,,,,,,,,,,6,2,2,[0_1_2_6_7_8],[3_4],[5_9]
803,非常 方便 ， center 上 就 有 个 giant eagle .,2,center,,giant eagle,,,,,,,,,,6,3,2,[0_1_4_5_6_7],[3_8_9],[2_10]
804,非常 方便 ， center 上 就 有 个 giant eagle .,2,center,,giant eagle,,,,,,,,,,6,3,2,[0_1_4_5_6_7],[3_8_9],[2_10]
805,非常 适合 读 summer 但 没有 宿舍 住 的 匹 大学生 和 初 到 匹兹堡 的 任何 学者 ！,1,summer,,,,,,,,,,,,17,1,1,[0_1_2_4_5_6_7_8_9_10_11_12_13_14_15_16_17],[3],[18]
806,步行 到 匹 大 课室 、 图书馆 和 cafeteria 都 只 需 几 分钟 。,1,cafeteria,,,,,,,,,,,,12,1,2,[0_1_2_3_4_6_7_9_10_11_12_13],[8],[5_14]
807,之后 可以 和 公司 再 签 下 一 年 的 lease 。,1,lease,,,,,,,,,,,,10,1,1,[0_1_2_3_4_5_6_7_8_9],[10],[11]
808,详情 ： 独立 厨房 ， 室内 居住 面积 非常 大 ， 大 closet 两 个 。,1,closet,,,,,,,,,,,,11,1,4,[0_2_3_5_6_7_8_9_11_13_14],[12],[1_4_10_15]
809,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， queen size bed ， 配置 齐全 ， 拎包 入住 。,1,queen size bed,,,,,,,,,,,,10,3,8,[0_1_3_5_7_9_15_16_18_19],[11_12_13],[2_4_6_8_10_14_17_20]
810,免费 室外 停车 ， 收费 室内 garage,1,garage,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[6],[3]
811,地点 ： atwood street,1,atwood street,,,,,,,,,,,,1,2,1,[0],[2_3],[1]
812,如 有 兴趣 ， 请 email : em512,1,email : em512,,,,,,,,,,,,4,1,2,[0_1_2_4],[5_7],[3_6]
813,地点 ： atwood street,1,atwood street,,,,,,,,,,,,1,2,1,[0],[2_3],[1]
814,有意 的 同学 请 email 联系 我 。,1,email,,,,,,,,,,,,6,1,1,[0_1_2_3_5_6],[4],[7]
815,up up up up 来自 : 微 社区,1,up up up up,,,,,,,,,,,,3,4,1,[4_6_7],[0_1_2_3],[5]
816,联系 电话 or text ： 412-6518342 jane,2,or text,,jane,,,,,,,,,,2,3,2,[0_1],[2_3_6],[4_5]
817,现在 出租 该 house 三 层 的 三 件 卧室 中 的 一 间 。,1,house,,,,,,,,,,,,13,1,1,[0_1_2_4_5_6_7_8_9_10_11_12_13],[3],[14]
818,房间 有 一 个 queen size 的 床 还 有 一 个 写字 桌 。,1,queen size,,,,,,,,,,,,12,2,1,[0_1_2_3_6_7_8_9_10_11_12_13],[4_5],[14]
819,apartment 是 一 个 house 的 第二 层 ， 一共 有 三 层,2,apartment,,house,,,,,,,,,,10,2,1,[1_2_3_5_6_7_9_10_11_12],[0_4],[8]
820,距离 audi 和 giant eagle 十 分钟 左右 。,2,audi,,giant eagle,,,,,,,,,,5,3,1,[0_2_5_6_7],[1_3_4],[8]
821,地点 最 好 靠近 bayard st 和 n craig st 交接 的 地方 ， 就是 走路 五 分钟 就 到 的 那 种 。,2,bayard st,,n craig st,,,,,,,,,,17,5,2,[0_1_2_3_6_10_11_12_14_15_16_17_18_19_20_21_22],[4_5_7_8_9],[13_23]
822,出租 匹 大 校外 学生 公寓 （ 隶属 匹兹堡 大学 ） 联系 电话 ： pn196 【 summary 】 出租 隶属 匹兹堡 大学 off-campus 公寓 客厅 。,1,pn196 【 summary,,,,,,,,,,,,17,1,7,[0_1_2_3_4_5_7_8_9_11_12_18_19_20_21_23_24],[14_16],[6_10_13_15_17_22_25]
823,卧室 面积 足够 放下 full/queen 床 和 书桌 ， 卧室 内 有 一 个 closet ， 走道 有 一 个 walk-in closet 。,2,closet,,closet,,,,,,,,,,16,2,5,[0_1_2_3_5_6_7_9_10_11_12_13_16_17_18_19],[14_21],[4_8_15_20_22]
824,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college garden,,pitt,,,,,,,,,,10,3,1,[2_3_5_6_7_8_9_10_11_12],[0_1_4],[13]
825,已 添加 房间 照片 ， still available .,1,still available,,,,,,,,,,,,4,2,2,[0_1_2_3],[5_6],[4_7]
826,公寓 内 有 gym ， recreational room ， 夏天 有 游泳池,1,gym ， recreational room,,,,,,,,,,,,6,3,2,[0_1_2_8_9_10],[3_5_6],[4_7]
827,天天 去 giant eagle 不 是 梦 ！,1,giant eagle,,,,,,,,,,,,5,2,1,[0_1_4_5_6],[2_3],[7]
828,周边 ： 附近 有 dollar general ， giant eagle market district 。,1,dollar general ， giant eagle market district,,,,,,,,,,,,3,6,3,[0_2_3],[4_5_7_8_9_10],[1_6_11]
829,更新 ： 房租 调整 为 大 卧室 $440 / 月 ， 小 卧室 $360 / 月 ， utility 全 包 。,1,utility,,,,,,,,,,,,12,1,8,[0_2_3_4_5_6_9_11_12_15_18_19],[17],[1_7_8_10_13_14_16_20]
830,停车 有 很 大 的 garage 。,1,garage,,,,,,,,,,,,5,1,1,[0_1_2_3_4],[5],[6]
831,小区 全部 是 meyer's management 管理 ， 安全 省心 ， 维修 即时 。,1,management,,,,,,,,,,,,8,1,4,[0_1_2_5_7_8_10_11],[4],[3_6_9_12]
832,垃圾 有 人 每天 清理 ， 相 比较 住 house 简直 省 时 省力 。,1,house,,,,,,,,,,,,12,1,2,[0_1_2_3_4_6_7_8_10_11_12_13],[9],[5_14]
833,无需 security deposit 。,1,security deposit,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
834,公寓 周边 环境 安全 舒服 ， meyer 是 north oakland 周边 最 好 的 real estate ， 同等 floor plan 租金 最 便宜 maintenance 最 靠 谱 payment method 最 灵活 （ 可 自行 查查 周边 union real esta*/sterlin*/lobos managemen* 进行 对比 ） 。,7,meyer,,north oakland,,real estate,,floor plan,,maintenance,,payment method,,union real,,25,12,7,[0_1_2_3_4_7_10_11_12_13_17_20_21_22_24_25_26_29_30_32_33_34_35_40_41],[6_8_9_14_15_18_19_23_27_28_36_37],[5_16_31_38_39_42_43]
835,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 apartment 。,1,apartment,,,,,,,,,,,,14,1,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13],[14],[15]
836,important ] 咨询,1,important,,,,,,,,,,,,1,1,1,[2],[0],[1]
837,我 这 件 卧室 大小 是 大概 可以 放下 两 张 king size 的 床 。,1,king size,,,,,,,,,,,,13,2,1,[0_1_2_3_4_5_6_7_8_9_10_13_14],[11_12],[15]
838,好 房子 ， 交通 便利 ， 代 房东 发布 此 消息 ， 房东 非常 nice,1,nice,,,,,,,,,,,,11,1,3,[0_1_3_4_6_7_8_9_10_12_13],[14],[2_5_11]
839,或者 email ： stella.,1,email,,,,,,,,,,,,1,1,2,[0],[1],[2_3]
840,离 匹 大 ， cum 都 很 近 ， 交通 便利 。,1,cum,,,,,,,,,,,,8,1,3,[0_1_2_5_6_7_9_10],[4],[3_8_11]
