SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
165,这里 有 一 份 有偿 的 推荐 任务 ~ 国内 的 英语 培训 机构 要 招 english speaker （ 母语 ） 的 外教 ， 工作 地点 西安 ， 提供 工作 签证 。,1,english speaker,,,,,,,,,,,,24,2,6,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_15_19_21_22_24_25_26_28_29_30],[16_17],[8_18_20_23_27_31]
166,交通 便利 ， 出门 就 是 r ， rp ， rc 等 公交 路线 ， 平均 大概 十 分钟 一 趟 。,1,r ， rp ， rc,,,,,,,,,,,,14,3,5,[0_1_3_4_5_11_12_13_15_16_17_18_19_20],[6_8_10],[2_7_9_14_21]
167,已 email 联系 ， 盼 回复,1,email,,,,,,,,,,,,4,1,1,[0_2_4_5],[1],[3]
168,如有 意向 请 直接 联系 email ： em154,1,email ： em154,,,,,,,,,,,,5,1,1,[0_1_2_3_4],[5_7],[6]
169,sorry 桌子 先 不 出 了,1,sorry,,,,,,,,,,,,5,1,0,[1_2_3_4_5],[0],
170,sorry 桌子 先 不 出 了,1,sorry,,,,,,,,,,,,5,1,0,[1_2_3_4_5],[0],
171,之前 无法 登陆 bbs 自行车 已 出,1,bbs,,,,,,,,,,,,6,1,0,[0_1_2_4_5_6],[3],
172,房型 （ 具体 可以 参见 the pointe 官方 网站 ） ：,1,the pointe,,,,,,,,,,,,6,2,3,[0_2_3_4_7_8],[5_6],[1_9_10]
173,请 问 studio 只是 一 间 房 还 是 单独 一 套 的 那 种 ？,1,studio,,,,,,,,,,,,14,1,1,[0_1_3_4_5_6_7_8_9_10_11_12_13_14],[2],[15]
174,若 直接 步行 去 学校 ， 也 只 需 二十 分钟 ， 比 parkway plaza 小区 离 学校 还 要 近 。,1,parkway plaza,,,,,,,,,,,,17,2,3,[0_1_2_3_4_6_7_8_9_10_12_15_16_17_18_19_20],[13_14],[5_11_21]
175,field ， 闲暇 时 可以 在 草坪 上 玩耍 。,1,field,,,,,,,,,,,,7,1,2,[2_3_4_5_6_7_8],[0],[1_9]
176,fully furnished 拎包 入住,1,fully furnished,,,,,,,,,,,,2,2,0,[2_3],[0_1],
177,直接 和 office 签 lease,2,office,,lease,,,,,,,,,,3,2,0,[0_1_3],[2_4],
178,你 好 ， 想 问 一下 是 需要 share 卫生间 的 吗 ？,1,share,,,,,,,,,,,,10,1,2,[0_1_3_4_5_6_7_9_10_11],[8],[2_12]
179,房租 ： $ 475/mo+1/3 electric ( $27 to$47 last year ) 。,2,electric,,last year,,,,,,,,,,1,3,8,[0],[4_8_9],[1_2_3_5_6_7_10_11]
180,html 联系 方式 ： email ： em165,2,html,,email ： em165,,,,,,,,,,2,2,2,[1_2],[0_4_6],[3_5]
181,html 小区 离 东方 超市 和 giant 非常 近 ， 可以 步行 买 菜 ， 购物 。,2,html,,giant,,,,,,,,,,12,2,3,[1_2_3_4_5_7_8_10_11_12_13_15],[0_6],[9_14_16]
182,deposit 是 一 个 月 房租 。,1,deposit,,,,,,,,,,,,5,1,1,[1_2_3_4_5],[0],[6]
183,dr 上 ， 有 rc ， rp,2,dr,,rc ， rp,,,,,,,,,,2,3,2,[1_3],[0_4_6],[2_5]
184,房间 内 家具 齐全 ， 有 床 和 mattress 和 书桌 ， dishwasher,2,mattress,,dishwasher,,,,,,,,,,9,2,2,[0_1_2_3_5_6_7_9_10],[8_12],[4_11]
185,和 microwave ， 拎包 入住 。,1,microwave,,,,,,,,,,,,3,1,2,[0_3_4],[1],[2_5]
186,打算 近期 去 lancaster 一 趟 ， 当天 往返 ， 提供 ride 。,2,lancaster,,ride,,,,,,,,,,8,2,3,[0_1_2_4_5_7_8_10],[3_11],[6_9_12]
187,低价 出手 几 台 dell 和 acer 的 显示器 ， 20-50 $ .,2,dell,,acer,,,,,,,,,,7,2,4,[0_1_2_3_5_7_8],[4_6],[9_10_11_12]
188,id=0b2rd_lnxqvr6m0riuu5zvfhvxza&usp = sharing 引用,1,sharing,,,,,,,,,,,,1,1,2,[3],[2],[0_1]
189,有意 向 者 ， 请 发 英文 简历 （ resume ） 及 职位 申请书 （ cover letter ） 到,2,resume,,cover letter,,,,,,,,,,11,3,5,[0_1_2_4_5_6_7_11_12_13_18],[9_15_16],[3_8_10_14_17]
190,部分 家具 可 赠送 （ 床 为 full size ， 1.,1,full size,,,,,,,,,,,,6,2,3,[0_1_2_3_5_6],[7_8],[4_9_10]
191,淡定 ， 面试 老师 很 nice 的 ， 后面 会 出 一 个 测评 报告 ， pass ， pass 但 建议 参加 课程 ， 不 pass 。,3,nice,,pass ， pass,,pass,,,,,,,,17,4,6,[0_2_3_4_6_8_9_10_11_12_13_14_19_20_21_22_24],[5_16_18_25],[1_7_15_17_23_26]
192,淡定 ， 面试 老师 很 nice 的 ， 后面 会 出 一 个 测评 报告 ， pass ， pass 但 建议 参加 课程 ， 不 pass 。,3,nice,,pass ， pass,,pass,,,,,,,,17,4,6,[0_2_3_4_6_8_9_10_11_12_13_14_19_20_21_22_24],[5_16_18_25],[1_7_15_17_23_26]
193,jfk 航班 是 下午 3：50 回国 的 ， 所以 希望 能 在 1：30 之前 到 机场 ， 充分 考虑 的 堵车 的 情况 下 。,1,jfk,,,,,,,,,,,,19,1,5,[1_2_3_5_6_8_9_10_11_13_14_15_17_18_19_20_21_22_23],[0],[4_7_12_16_24]
194,usp = sharing 电话 ： 814- ⑥ 久久-零9零8,1,usp = sharing,,,,,,,,,,,,2,2,4,[3_6],[0_2],[1_4_5_7]
195,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
196,她 叫 jennifer ， 是 访 学 老师 的 家属 ， 为人 可靠 ， 有 意向 的 老师 和 同学 可 放心 联系 。,1,jennifer,,,,,,,,,,,,19,1,4,[0_1_4_5_6_7_8_9_11_12_14_15_16_17_18_19_20_21_22],[2],[3_10_13_23]
197,你 好 ， 请 问 床 queen 还 有 吗 ？,1,queen,,,,,,,,,,,,8,1,2,[0_1_3_4_5_7_8_9],[6],[2_10]
198,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
199,亲 ， 可以 看 一下 full size 的 床 吗 ？,1,full size,,,,,,,,,,,,7,2,2,[0_2_3_4_7_8_9],[5_6],[1_10]
200,她 叫 jennifer ， 是 一 位 访 学 老师 的 家属 ， 为人 可靠 ， 有 意向 的 老师 可 放心 联系 。,1,jennifer,,,,,,,,,,,,19,1,4,[0_1_4_5_6_7_8_9_10_11_13_14_16_17_18_19_20_21_22],[2],[3_12_15_23]
201,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
202,小区 内 经常 有 活动 ， 免费 零食 饮料 party 等等 。,1,party,,,,,,,,,,,,9,1,2,[0_1_2_3_4_6_7_8_10],[9],[5_11]
203,usp = sharing 详细 信息 ： 1.,1,usp = sharing,,,,,,,,,,,,2,2,3,[3_4],[0_2],[1_5_6]
204,车身 北极 白 / polaris white,1,polaris white,,,,,,,,,,,,3,2,1,[0_1_2],[4_5],[3]
205,led 照明 防 滑板,1,led,,,,,,,,,,,,3,1,0,[1_2_3],[0],
206,black pack （ 前后 bumper 及 车身 黑色 装饰 条 ）,2,black pack,,bumper,,,,,,,,,,6,3,2,[3_5_6_7_8_9],[0_1_4],[2_10]
207,公交 是 r 线 或者 rc 到 学校 。,2,r,,rc,,,,,,,,,,6,2,1,[0_1_3_4_6_7],[2_5],[8]
208,海尔 洗衣机 portable 1.,1,portable,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
209,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
210,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
211,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
212,如果 恰好 你 能 提供 ride ， 请 联系 微 信 ： sinchy-tan,1,ride,,,,,,,,,,,,9,1,3,[0_1_2_3_4_7_8_9_10],[5],[6_11_12]
213,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
214,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
215,开车 可以 shift 。,1,shift,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
216,alex 人 很 好 ， 很 有 耐心 ， 教 得 也 非常 细致 ～ 赞 一 个 ！,1,alex,,,,,,,,,,,,14,1,4,[1_2_3_5_6_7_9_10_11_12_13_15_16_17],[0],[4_8_14_18]
217,alex 人 很好 ！,1,alex,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
218,请 问 一下 summer 还 在 村里 教 开车 吗 ？,1,summer,,,,,,,,,,,,9,1,1,[0_1_2_4_5_6_7_8_9],[3],[10]
219,谢谢 alex 的 悉心 指导 ！,1,alex,,,,,,,,,,,,4,1,1,[0_2_3_4],[1],[5]
220,耐心 ： 反正 我 是 很 happy 。,1,happy,,,,,,,,,,,,5,1,2,[0_2_3_4_5],[6],[1_7]
221,alex 人 非常 准时 ， 今天 在 他 这里 一 次 过 ， 车况 也 不错 ， 所以 非常 感谢 他 ！,1,alex,,,,,,,,,,,,17,1,4,[1_2_3_5_6_7_8_9_10_11_13_14_15_17_18_19_20],[0],[4_12_16_21]
222,开车 时 注意 的 细节 和 问题 都 说 的 很 详细 ， 对于 考试 的 准备 也 很 专业 ， 考试 时候 考官 说 的 话 和 alex 平时 说 的 一模一样 。,1,alex,,,,,,,,,,,,30,1,3,[0_1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_18_19_21_22_23_24_25_26_27_29_30_31_32],[28],[12_20_33]
223,而且 除了 考试 ， alex 也 会 说 汽车 保养 技巧 的 东西 ， 很 实用 。,1,alex,,,,,,,,,,,,13,1,3,[0_1_2_5_6_7_8_9_10_11_12_14_15],[4],[3_13_16]
224,感谢 alex ， 人 很 nice ， 教 的 也 很 棒,2,alex,,nice,,,,,,,,,,8,2,2,[0_3_4_7_8_9_10_11],[1_5],[2_6]
225,顶 ， alex 连 教官 要 说 什么 考 什么 都 讲 的 非常 清楚 ， 不 愁 考 不过,1,alex,,,,,,,,,,,,17,1,2,[0_3_4_5_6_7_8_9_10_11_12_13_14_16_17_18_19],[2],[1_15]
226,alex 特别 耐心 而且 十分 周到 。,1,alex,,,,,,,,,,,,5,1,1,[1_2_3_4_5],[0],[6]
227,人 很 nice 教 的 也 很 好 ！,1,nice,,,,,,,,,,,,7,1,1,[0_1_3_4_5_6_7],[2],[8]
228,alex 教 的 非常 耐心 ， 不断 纠正 我 驾驶 中 的 问题 。,1,alex,,,,,,,,,,,,11,1,2,[1_2_3_4_6_7_8_9_10_11_12],[0],[5_13]
229,师父 有 句 经典 名言 是 教 我们 how to drive ， 而 不 只是 how to take the test 。,2,how to drive,,how to take the test,,,,,,,,,,11,8,2,[0_1_2_3_4_5_6_7_12_13_14],[8_9_10_15_16_17_18_19],[11_20]
230,alex 师父 非常 有 耐心 、 十分 负责任 。,1,alex,,,,,,,,,,,,6,1,2,[1_2_3_4_6_7],[0],[5_8]
231,以上 各 点 ， alex 全部 满足 。,1,alex,,,,,,,,,,,,5,1,2,[0_1_2_5_6],[4],[3_7]
232,alex 是 个 很 好 的 老师 ， 本人 练 了 六 次 去路 考 顺利 通过 。,1,alex,,,,,,,,,,,,15,1,2,[1_2_3_4_5_6_8_9_10_11_12_13_14_15_16],[0],[7_17]
233,如果 想 更 顺利 地 拿 驾照 ， 更 安全 驾驶 ， 多 了解 些 汽车 的 知识 ， don't hesitate to contact alex !,1,hesitate to contact alex,,,,,,,,,,,,16,4,5,[0_1_2_3_4_5_6_8_9_10_12_13_14_15_16_17],[20_21_22_23],[7_11_18_19_24]
234,另外 ， alex 对 考试 考点 ， 过程 及 考官 讲到 的 指令 都 很 熟悉 。,1,alex,,,,,,,,,,,,13,1,3,[0_3_4_5_7_8_9_10_11_12_13_14_15],[2],[1_6_16]
235,我 和 我 妻子 来 美国 后 都 是 跟 alex 学习 开车 的 ， 并且 我们 都 通过 考试 ， 拿到 了 驾照 。,1,alex,,,,,,,,,,,,21,1,3,[0_1_2_3_4_5_6_7_8_9_11_12_13_15_16_17_18_19_21_22_23],[10],[14_20_24]
236,真心 为 大家 推荐 alex ， 有 他 的 指导 和 帮助 ， 相信 会 顺利 地 通过 考试 。,1,alex,,,,,,,,,,,,16,1,3,[0_1_2_3_6_7_8_9_10_11_13_14_15_16_17_18],[4],[5_12_19]
237,alex 教 的 很 好 ， 总结 出 了 很多 开车 技巧 ， 非常 受用 。,1,alex,,,,,,,,,,,,12,1,3,[1_2_3_4_6_7_8_9_10_11_13_14],[0],[5_12_15]
238,车 是 美国 租车 公司 直接 租 出来 的 mini van ， 基本 全新 ， 内部 干净 整洁 坐 着 很 舒服 ！,1,mini van,,,,,,,,,,,,18,2,3,[0_1_2_3_4_5_6_7_8_12_13_15_16_17_18_19_20_21],[9_10],[11_14_22]
239,有 需要 ride 的 同学 可以 联系 我 ！,1,ride,,,,,,,,,,,,7,1,1,[0_1_3_4_5_6_7],[2],[8]
240,ride 大部分 时间 都 有 ！,1,ride,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
241,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
242,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
243,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
244,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
245,请 问 找到 ride 了 吗,1,ride,,,,,,,,,,,,5,1,0,[0_1_2_4_5],[3],
246,可以 和 office 签 下 学年 租约 。,1,office,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
247,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
248,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
249,求 ride 12.,1,ride,,,,,,,,,,,,1,1,1,[0],[1],[2]
250,没有 security deposit 。,1,security deposit,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
251,一 个 check in 一 个 carry on 。,2,check in,,carry on,,,,,,,,,,4,4,1,[0_1_4_5],[2_3_6_7],[8]
252,一 个 check in 一 个 carry on 。,2,check in,,carry on,,,,,,,,,,4,4,1,[0_1_4_5],[2_3_6_7],[8]
253,寒假 来临 ， 各位 同学 是否 需要 ride 去 机场 ？,1,ride,,,,,,,,,,,,8,1,2,[0_1_3_4_5_6_8_9],[7],[2_10]
254,the heights 后面 住宅 小区 的 single house.,2,the heights,,single,,,,,,,,,,4,3,1,[2_3_4_5],[0_1_6],[7]
255,两 室 友 皆 为 phd ， 安静 无 party,2,phd,,party,,,,,,,,,,7,2,1,[0_1_2_3_4_7_8],[5_9],[6]
256,地点 ： the heights at state,1,the heights at state,,,,,,,,,,,,1,4,1,[0],[2_3_4_5],[1]
257,没有 security deposit 。,1,security deposit,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
258,小区 环境 非常 好 ， 安静 无 party ， 隔壁 邻居 是 老 先生 和 太太 。,1,party,,,,,,,,,,,,13,1,3,[0_1_2_3_5_6_9_10_11_12_13_14_15],[7],[4_8_16]
259,本人 在 村里 期间 没有 和 anna yang 本人 有 过 业务 上 的 来往 ， 原 贴 不 是 我 发 的 。,1,anna yang,,,,,,,,,,,,20,2,2,[0_1_2_3_4_5_8_9_10_11_12_13_14_16_17_18_19_20_21_22],[6_7],[15_23]
260,求 自己 换 bumper 的 教程 !,1,bumper,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
261,直接 在 网上 估 的 价格 ， 买 了 后 就 随机 给 了 个 agent 。,1,agent,,,,,,,,,,,,14,1,2,[0_1_2_3_4_5_7_8_9_10_11_12_13_14],[15],[6_16]
262,后来 又 买 了 state farm 的 房屋 保险 ， 也 是 随机 给 了 个 agent 。,2,state farm,,agent,,,,,,,,,,13,3,2,[0_1_2_3_6_7_8_10_11_12_13_14_15],[4_5_16],[9_17]
263,但是 车 的 保险 的 agent 基本上 属于 那 种 没有 音信 的 那 种 ， 发 邮件 不 回 ， 打 电话 请 留言 的 。,1,agent,,,,,,,,,,,,23,1,3,[0_1_2_3_4_6_7_8_9_10_11_12_13_14_16_17_18_19_21_22_23_24_25],[5],[15_20_26]
264,所以 啊 ， 觉得 不 舒服 就 换 公司 换 agent 。,1,agent,,,,,,,,,,,,9,1,2,[0_1_3_4_5_6_7_8_9],[10],[2_11]
265,ps ： 我 上面 提到 的 agents 都 是 外国人 ， 名字 就 不 透露 了 。,2,ps,,agents,,,,,,,,,,12,2,3,[2_3_4_5_7_8_9_11_12_13_14_15],[0_6],[1_10_16]
266,limited tort 主要 是 精神 赔偿 吧 ？,1,limited tort,,,,,,,,,,,,5,2,1,[2_3_4_5_6],[0_1],[7]
267,我 跟 anna 交流 过 几 回 ， 她 还 要 我 不 买 他们 保险 ， 比 其他 贵 一点 。,1,anna,,,,,,,,,,,,18,1,3,[0_1_3_4_5_6_8_9_10_11_12_13_14_15_17_18_19_20],[2],[7_16_21]
268,至少 ， 本人 去 了 anna 的 办公室 保险 价格 比 在 网 上 quote 是 便宜 的 。,2,anna,,quote,,,,,,,,,,15,2,2,[0_2_3_4_6_7_8_9_10_11_12_13_15_16_17],[5_14],[1_18]
269,state farm 招 agent 的 程序 和 许多 公司 不同 。,2,state farm,,agent,,,,,,,,,,7,3,1,[2_4_5_6_7_8_9],[0_1_3],[10]
270,我 也 不 怀疑 state farm 在 业界 的 实力 和 对 客户 的 忠诚 。,1,state farm,,,,,,,,,,,,13,2,1,[0_1_2_3_6_7_8_9_10_11_12_13_14],[4_5],[15]
271,楼主 原本 不 是 我 的 客户 ， 经 朋友 介绍 需要 帮忙 才 从 别的 state farm 代理 转到 我 的 办公室 。,1,state farm,,,,,,,,,,,,20,2,2,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_15_18_19_20_21_22],[16_17],[7_23]
272,ms yang ， 我 曾经 咨询 nationwide 的 agent 跟 我 说 不 需要 full tort .,4,ms yang,,nationwide,,agent,,full tort,,,,,,9,6,2,[3_4_5_7_9_10_11_12_13],[0_1_6_8_14_15],[2_16]
273,感觉 我 的 agent 说 的 完全 不对 。,1,agent,,,,,,,,,,,,7,1,1,[0_1_2_4_5_6_7],[3],[8]
274,anna 你 这 公关 水平 太 低 了 吧 。,1,anna,,,,,,,,,,,,8,1,1,[1_2_3_4_5_6_7_8],[0],[9]
275,什么 叫 defamation ？,1,defamation,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
276,而 对于 评论 的 人 本身 而言 ， 确实 要 对 自己 的 review 负责 。,1,review,,,,,,,,,,,,13,1,2,[0_1_2_3_4_5_6_8_9_10_11_12_14],[13],[7_15]
277,但是 评论 人 本身 的 评价 权利 是 他们 具有 的 first amendment rights 所 保护 的 。,1,first amendment rights,,,,,,,,,,,,14,3,1,[0_1_2_3_4_5_6_7_8_9_10_14_15_16],[11_12_13],[17]
278,什么 情况 下 才 是 defamation ， 我 来 告诉 你 ， outright lying is considered defamation 。,2,defamation,,outright lying is considered defamation,,,,,,,,,,9,6,3,[0_1_2_3_4_7_8_9_10],[5_12_13_14_15_16],[6_11_17]
279,关于 defamation 你 就 不要 混淆 视听 了 。,1,defamation,,,,,,,,,,,,7,1,1,[0_2_3_4_5_6_7],[1],[8]
280,所以 我们 office 能 在 公司 连续 多 年 获得 legion of honor 等 荣誉 。,2,office,,legion of honor,,,,,,,,,,11,4,1,[0_1_3_4_5_6_7_8_9_13_14],[2_10_11_12],[15]
281,我 是 访 学 ， 周围 很多 老师 都 在 anna 那 买 的 保险 。,1,anna,,,,,,,,,,,,13,1,2,[0_1_2_3_5_6_7_8_9_11_12_13_14],[10],[4_15]
282,所以 我 也 找 的 anna 。,1,anna,,,,,,,,,,,,5,1,1,[0_1_2_3_4],[5],[6]
283,再次 谢谢 anna 给 我们 的 帮忙 。,1,anna,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
284,选择 什么 ， 就是 多少 coverage 。,1,coverage,,,,,,,,,,,,4,1,2,[0_1_3_4],[5],[2_6]
285,agents 也 要 遵循 policy 。,2,agents,,policy,,,,,,,,,,3,2,1,[1_2_3],[0_4],[5]
286,声明 ： anna 不 是 my agent ！,2,anna,,my agent,,,,,,,,,,3,3,2,[0_3_4],[2_5_6],[1_7]
287,因为 要 租房 上 bbs 一 游 。,1,bbs,,,,,,,,,,,,6,1,1,[0_1_2_3_5_6],[4],[7]
288,否则 没 理由 这么 点 保单 和 理赔 的 问题 需要 到 bbs 上 而 不 去 人家 办公室 谈 。,1,bbs,,,,,,,,,,,,19,1,1,[0_1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_18_19],[12],[20]
289,full size 超 舒服 床 ！,1,full size,,,,,,,,,,,,3,2,1,[2_3_4],[0_1],[5]
290,可以 到 cleveland 或 columbus 或 indianapolis,3,cleveland,,columbus,,indianapolis,,,,,,,,4,3,0,[0_1_3_5],[2_4_6],
291,房间 内 有 全套 家具 （ 书桌 、 queen,1,queen,,,,,,,,,,,,6,1,2,[0_1_2_3_4_6],[8],[5_7]
292,可以 和 office 签 下 学年 租约 。,1,office,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
293,你 需要 的 所有 超市 都 在 bus 线上 。,1,bus,,,,,,,,,,,,8,1,1,[0_1_2_3_4_5_6_8],[7],[9]
294,o ( ∩_∩ ) o 谢谢 。,2,o,,o,,,,,,,,,,1,2,4,[5],[0_4],[1_2_3_6]
295,坐标 南边 imperial tower 附近,1,imperial tower,,,,,,,,,,,,3,2,0,[0_1_4],[2_3],
296,还 可以 免费 送 bus pass ！,1,bus pass,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
297,可以 和 office 续签 下 学年 租约 。,1,office,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
298,房子 对面 是 ymca 。,1,ymca,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
299,车 牌号 或 vin 号 。,1,vin,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
300,您 的 email 邮箱 。,1,email,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
301,updated ： 二 楼 是 一些 房子 的 具体 信息 。,1,updated,,,,,,,,,,,,8,1,2,[2_3_4_5_6_7_8_9],[0],[1_10]
302,有 衣帽间 ， 两 人 share 一 个 卫生间 。,1,share,,,,,,,,,,,,7,1,2,[0_1_3_4_6_7_8],[5],[2_9]
303,the pointe 的 有 兴趣 吗 明年 一月 就 可以 开始 租 。,1,the pointe,,,,,,,,,,,,10,2,1,[2_3_4_5_6_7_8_9_10_11],[0_1],[12]
304,有意 向 者 ， 请 发 英文 简历 （ resume ） 及 职位 申请书 （ cover letter ） 到,2,resume,,cover letter,,,,,,,,,,11,3,5,[0_1_2_4_5_6_7_11_12_13_18],[9_15_16],[3_8_10_14_17]
305,heights 是 penn state 周边 性价比 最高 的 小区 之一 ， 优点 是 安静 ， 离 学校 近 ， 免费 公交 pass 。,3,heights,,penn state,,pass,,,,,,,,15,4,4,[1_4_5_6_7_8_9_11_12_13_15_16_17_19_20],[0_2_3_21],[10_14_18_22]
306,park crest$480一 个 月 。,1,park,,,,,,,,,,,,2,1,2,[2_3],[0],[1_4]
307,沿途 在 virginia tech 过夜,1,virginia tech,,,,,,,,,,,,3,2,0,[0_1_4],[2_3],
308,地理 位置 ： 房子 位于 presidents drive 上 ， hp 沿线 ， hp 和 nv ， vn 都 到 。,4,presidents drive,,hp,,hp,,nv ， vn,,,,,,9,6,5,[0_1_3_4_7_10_13_17_18],[5_6_9_12_14_16],[2_8_11_15_19]
309,个人 背景 ： gpa ： 3.,1,gpa,,,,,,,,,,,,2,1,3,[0_1],[3],[2_4_5]
310,跟 pivot 老师 聊 过 之后 首先 是 从 思路 上 明确 了 ， 几 月份 应该 做 什么 、 怎么 做 。,1,pivot,,,,,,,,,,,,19,1,3,[0_2_3_4_5_6_7_8_9_10_11_12_14_15_16_17_18_20_21],[1],[13_19_22]
311,构思 cv 和 ps 的 时候 ， 老师 也 给 我 提供 了 一些 思路 ， 我 自己 再 进行 思考 就 比较 有 头绪 。,2,cv,,ps,,,,,,,,,,21,2,3,[0_2_4_5_7_8_9_10_11_12_13_14_16_17_18_19_20_21_22_23_24],[1_3],[6_15_25]
312,最后 ， 不 要 期待 说 如果 你 去 某 一 个 学校 做 过 暑期 科研 或者 交换 、 交流 ， 而且 在 那 成绩 非常 好 ， 这个 学校 就 一定 会 给 你 发 offer 。,1,offer,,,,,,,,,,,,33,1,5,[0_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_20_22_23_24_25_26_27_29_30_31_32_33_34_35_36],[37],[1_19_21_28_38]
313,copper beech 的 房子 都 是 一 年 一 签 哦,1,copper beech,,,,,,,,,,,,9,2,0,[2_3_4_5_6_7_8_9_10],[0_1],
314,今天 遇到 一 个 骗子 ， 它 的 email 地址 是 em233,2,email,,em233,,,,,,,,,,9,1,1,[0_1_2_3_4_6_7_9_10],[8_11],[5]
315,我 有 token 需要 吗 ？,1,token,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
316,有 backyard 。,1,backyard,,,,,,,,,,,,1,1,1,[0],[1],[2]
317,ie = utf8&condition = all ) 短信 联系 ： 814-777 - one five five zero,3,ie,,all,,one five five zero,,,,,,,,2,6,7,[6_7],[0_4_11_12_13_14],[1_2_3_5_8_9_10]
318,小区 office 如何 ？,1,office,,,,,,,,,,,,2,1,1,[0_2],[1],[3]
319,last question ， 所以 你 朋友 推荐 去 那里 住 吗 ？,1,last question,,,,,,,,,,,,8,2,2,[3_4_5_6_7_8_9_10],[0_1],[2_11]
320,二 楼 有 厨房 ， 餐厅 ， 客厅 ， 两 个 卧室 ， 浴室 ( full bath ) 。,1,full bath,,,,,,,,,,,,10,2,7,[0_1_2_3_5_7_9_10_11_13],[15_16],[4_6_8_12_14_17_18]
321,离 ist building 有 多 远 ？,1,ist building,,,,,,,,,,,,4,2,1,[0_3_4_5],[1_2],[6]
322,park ， 是 健身 锻炼 好 地方 。,1,park,,,,,,,,,,,,5,1,2,[2_3_4_5_6],[0],[1_7]
323,小区 提供 visitor,1,visitor,,,,,,,,,,,,2,1,0,[0_1],[2],
324,$100 / 周 具体 时间 可 商议 仅限 女生 安静 爱 干净 不 开 party 有意 请 联系 wl.,1,party,,,,,,,,,,,,15,1,3,[2_3_4_5_6_7_8_9_10_11_12_13_15_16_17],[14],[0_1_18]
325,红 轴 cherry 机械 键盘 mx 6.,2,cherry,,mx,,,,,,,,,,4,2,1,[0_1_3_4],[2_5],[6]
326,我 家 房子 有 房间 出租 ， 性价比 比 height 高 很多 很多 。,1,height,,,,,,,,,,,,11,1,2,[0_1_2_3_4_5_7_8_10_11_12],[9],[6_13]
327,park forest apartment 两 室 一 厅 的 一 间 卧室 出租 。,1,park forest apartment,,,,,,,,,,,,9,3,1,[3_4_5_6_7_8_9_10_11],[0_1_2],[12]
