SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
154,tim 图片 20180227134517.,1,tim,,,,,,,,,,,,1,1,1,[1],[0],[2]
155,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
156,rich neighborhood ， 非常 安全 ， 旁边 就 是 公园 ， 环境 很 好 很 安静 。,1,rich neighborhood,,,,,,,,,,,,11,2,4,[3_4_6_7_8_9_11_12_13_14_15],[0_1],[2_5_10_16]
157,trader joe's 和 target 更 是 在 步行 范围 内 。,2,trader,,target,,,,,,,,,,7,2,2,[2_4_5_6_7_8_9],[0_3],[1_10]
158,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
159,和 一 个 full 卫生间 。,1,full,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
160,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,1,full,,,,,,,,,,,,10,1,1,[0_1_2_3_4_5_6_7_8_10],[9],[11]
161,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
162,apt 隶属 franklin west 旗下 ， 物业 管理 良好 ， 有 任何 问题 能 快速 免费 解决 。,2,apt,,franklin west,,,,,,,,,,12,3,3,[1_4_6_7_8_10_11_12_13_14_15_16],[0_2_3],[5_9_17]
163,附近 超市 有 whole foods ， target ， giant eagle ， trader joe ， 都 是 走路 十 分钟 左右 。,1,whole foods ， target ， giant eagle ， trader joe,,,,,,,,,,,,9,7,5,[0_1_2_14_15_16_17_18_19],[3_4_6_8_9_11_12],[5_7_10_13_20]
164,还有 很多 知名 餐厅 ， 例如 noodle head ， spoon 等等 ， 吃喝 不 愁 。,1,noodle head ， spoon,,,,,,,,,,,,9,3,4,[0_1_2_3_5_10_12_13_14],[6_7_9],[4_8_11_15]
165,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
166,家 对面 就是 cvs ！,1,cvs,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
167,附近 有 giant eagle ， trader joe ' s 以及 target ， 步行 十 分钟 便 可 到达 ， 生活 上 也 十分 方便 。,2,giant eagle ， trader joe ' s,,target,,,,,,,,,,14,6,5,[0_1_9_12_13_14_15_16_17_19_20_21_22_23],[2_3_5_6_8_10],[4_7_11_18_24]
168,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
169,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
170,和 一 个 full 卫生间 。,1,full,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
171,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,1,full,,,,,,,,,,,,10,1,1,[0_1_2_3_4_5_6_7_8_10],[9],[11]
172,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,,,9,1,2,[0_1_2_4_6_7_8_9_10],[5],[3_11]
173,房间 是 一 栋 house 的 顶层 ， 非常 宽敞 。,1,house,,,,,,,,,,,,8,1,2,[0_1_2_3_5_6_8_9],[4],[7_10]
174,房东 人 很 nice 。,1,nice,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
175,大家 一起 share 厨房 。,1,share,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
176,我 是 刚 毕业 没 多久 的 young professional ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,1,young professional,,,,,,,,,,,,16,2,3,[0_1_2_3_4_5_6_10_11_12_14_15_16_17_18_19],[7_8],[9_13_20]
177,整个 公寓 总共 两 人 share ， 两 人 比较 好 协调 。,1,share,,,,,,,,,,,,10,1,2,[0_1_2_3_4_7_8_9_10_11],[5],[6_12]
178,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
179,如果 感 兴趣 ， 请 通过 email 联系 em87,2,email,,em87,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
180,- 离 walnut 和 giant eagle 很 近 ， 走路 可 到 。,2,walnut,,giant eagle,,,,,,,,,,7,3,3,[1_3_6_7_9_10_11],[2_4_5],[0_8_12]
181,如 感 兴趣 ， 请 email em109,1,email em109,,,,,,,,,,,,4,1,1,[0_1_2_4],[5_6],[3]
182,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
183,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
184,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
185,已 出租 up ~ up ~ up ~,1,up ~ up ~ up,,,,,,,,,,,,2,3,3,[0_1],[2_4_6],[3_5_7]
186,晚上 回来 有 学校 的 黄 线 escort 送 回来 ， 治安 非常 好 。,1,escort,,,,,,,,,,,,12,1,2,[0_1_2_3_4_5_6_8_9_11_12_13],[7],[10_14]
187,户型 ： 一 楼 是 超大 living room ， dining room ， sun room 及 厨房 。,1,living room ， dining room ， sun room,,,,,,,,,,,,7,6,4,[0_2_3_4_5_14_15],[6_7_9_10_12_13],[1_8_11_16]
188,二 楼 是 二 间 卧室 和 一 个 full 卫生间 ， 三 楼 一 间 及其 宽敞 的 大 卧室 。,1,full,,,,,,,,,,,,19,1,2,[0_1_2_3_4_5_6_7_8_10_12_13_14_15_16_17_18_19_20],[9],[11_21]
189,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,,,9,1,2,[0_1_2_4_6_7_8_9_10],[5],[3_11]
190,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
191,和 一 个 full 卫生间 。,1,full,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
192,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,1,full,,,,,,,,,,,,10,1,1,[0_1_2_3_4_5_6_7_8_10],[9],[11]
193,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,,,9,1,2,[0_1_2_4_6_7_8_9_10],[5],[3_11]
194,邮箱 ： [ url ] em112,1,url ] em112,,,,,,,,,,,,1,1,3,[0],[3_5],[1_2_4]
195,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
196,晚上 ， 有 学校 escort 直达 门口 。,1,escort,,,,,,,,,,,,5,1,2,[0_2_3_5_6],[4],[1_7]
197,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
198,guaizhu_person up 一下 up 一下,2,up,,up,,,,,,,,,,2,2,1,[2_4],[1_3],[0]
199,html 带 家具 。,1,html,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
200,北边 南 边 都 有 giant eagle ， 左右 邻居 都 是 young couple ， 非常 安静 ， neighborhood 相当 安全 ， 晚上 有 路灯 。,3,giant eagle,,young couple,,neighborhood,,,,,,,,16,5,5,[0_1_2_3_4_8_9_10_11_15_16_19_20_22_23_24],[5_6_12_13_18],[7_14_17_21_25]
201,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,,,3,5,2,[0_1_6],[3_4_5_7_8],[2_9]
202,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,,,3,5,2,[0_1_6],[3_4_5_7_8],[2_9]
203,三 楼 front room 600，12 ft x 10.,1,front room 600，12 ft x,,,,,,,,,,,,2,4,2,[0_1],[2_3_5_6],[4_7]
204,户型 ： 12'0'' * 10'8' ， 有 足够 挂 衣服 的 地方 价格 ： $480 / 间 ( 包含 : 水 ， garbage ， 不 包含 ： 网 ， 电 ， 气 ),1,garbage,,,,,,,,,,,,16,1,16,[0_6_7_8_9_10_11_12_16_18_20_24_25_27_29_31],[22],[1_2_3_4_5_13_14_15_17_19_21_23_26_28_30_32]
205,还 有 其他 utility 吗 ？,1,utility,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
206,） 还有 green pepper ！,1,green pepper,,,,,,,,,,,,1,2,2,[1],[2_3],[0_4]
207,直达 waterfront （ 匹兹堡 逛街 好 去处 ， macy ’ s 和 amc 电影院 都 在 那里 ） 。,3,waterfront,,macy ’ s,,amc,,,,,,,,10,4,5,[0_3_4_5_6_11_13_14_15_16],[1_8_10_12],[2_7_9_17_18]
208,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
209,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
210,房屋 出租 ， 独 栋 房子 ， 其中 一 大 间 带 独立 卫生间 ， 随时 入住 ， 位 于 greenfield ave 紧邻 giant eagle and murry ave.,2,greenfield ave,,giant eagle and murry,,,,,,,,,,17,6,5,[0_1_3_4_5_7_8_9_10_11_12_13_15_16_18_19_22],[20_21_23_24_25_26],[2_6_14_17_27]
211,大家 住 过 house 就 知道 房东 有 多 重要 了 ！,1,house,,,,,,,,,,,,10,1,1,[0_1_2_4_5_6_7_8_9_10],[3],[11]
212,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,,,3,5,2,[0_1_6],[3_4_5_7_8],[2_9]
213,由 meyers management 公司 统一 管理 ， 非常 规范 。,1,meyers management,,,,,,,,,,,,6,2,2,[0_3_4_5_7_8],[1_2],[6_9]
214,也 有 parking 。,1,parking,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
215,步行 五 分钟 有 whole food 。,1,whole food,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
216,房子 干净 ， 家具 全 ， 网络 全 ， 有 免费 试用 的 washer dryer ， 可 包 utility ， queen 床 ， 厨具 和 床上 用品 都 可以 提供 。,2,washer dryer,,utility ， queen,,,,,,,,,,20,4,7,[0_1_3_4_6_7_9_10_11_12_16_17_21_23_24_25_26_27_28_29],[13_14_18_20],[2_5_8_15_19_22_30]
217,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
218,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
219,house 出租 2018.,1,house,,,,,,,,,,,,1,1,1,[1],[0],[2]
220,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,,,3,5,2,[0_1_6],[3_4_5_7_8],[2_9]
221,房型 ： house 一 层 ， 与 二 层 完全 独立 。,1,house,,,,,,,,,,,,8,1,3,[0_3_4_6_7_8_9_10],[2],[1_5_11]
222,距离 giant eagle （ 10-15 min ） ， cvs （ 10-15 mins ） 可以 步行 可达 ， 周围 还有 很多 的 饭店 。,4,giant eagle,,min,,cvs,,mins,,,,,,9,5,9,[0_13_14_15_17_18_19_20_21],[1_2_5_8_11],[3_4_6_7_9_10_12_16_22]
223,周边 有 一 个 pizza 店 ， 一 个 墨西哥 菜 。,1,pizza,,,,,,,,,,,,9,1,2,[0_1_2_3_5_7_8_9_10],[4],[6_11]
224,租户 将 与 mozart management 物业 直接 签约 。,1,mozart management,,,,,,,,,,,,6,2,1,[0_1_2_5_6_7],[3_4],[8]
225,晚上 还有 escort 直达 公寓 门口 。,1,escort,,,,,,,,,,,,5,1,1,[0_1_3_4_5],[2],[6]
226,附近 有 giant eagle 和 府 河 人家 。,1,giant eagle,,,,,,,,,,,,6,2,1,[0_1_4_5_6_7],[2_3],[8]
227,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,,,3,5,2,[0_1_6],[3_4_5_7_8],[2_9]
228,两 个 超大 walk in closet ， 还 可以 免费 申请 地下室 storage space 。,2,walk in closet,,storage space,,,,,,,,,,8,5,2,[0_1_2_7_8_9_10_11],[3_4_5_12_13],[6_14]
229,walnut street 上 餐厅 众多 ， 附近 还有 giant eagle ， whole foods 等 大型 超市 。,2,walnut street,,giant eagle ， whole foods,,,,,,,,,,8,6,3,[2_3_4_6_7_13_14_15],[0_1_8_9_11_12],[5_10_16]
230,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
231,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
232,女生 在 ibm 做 设计师 ， 男生 即将 完成 cs phd 。,2,ibm,,cs phd,,,,,,,,,,7,3,2,[0_1_3_4_6_7_8],[2_9_10],[5_11]
233,餐厅 和 deck 之前 是 全 景 玻璃 门 。,1,deck,,,,,,,,,,,,8,1,1,[0_1_3_4_5_6_7_8],[2],[9]
234,生活 不 只是 便利 ， 是 非常 丰富 ~ 关于 租约 和 价格 bedroom 1$600 ， bedroom 2$540 ， bedroom 3$520 ；,3,bedroom,,bedroom,,bedroom,,,,,,,,11,3,8,[0_1_2_3_5_6_7_9_10_11_12],[13_16_19],[4_8_14_15_17_18_20_21]
235,非常 宽敞 ， 可以 放 两 张 full-size 床 ， 还有 walk-in closet ！,1,closet,,,,,,,,,,,,8,1,5,[0_1_3_4_5_6_8_10],[12],[2_7_9_11_13]
236,royal garden 公寓 卧室 诚意 招租 因 本人 年底 毕业 ， 现 诚意 招租 。,1,royal garden,,,,,,,,,,,,11,2,2,[2_3_4_5_6_7_8_9_11_12_13],[0_1],[10_14]
237,周边 ： 步行 五 分钟 到 giant eagle ， 十 分钟 到 熊猫 超市 和 rite aid 药店 。,2,giant eagle,,rite aid,,,,,,,,,,12,4,3,[0_2_3_4_5_9_10_11_12_13_14_17],[6_7_15_16],[1_8_18]
238,帮 顶 ding ding ding ding,1,ding ding ding ding,,,,,,,,,,,,2,4,0,[0_1],[2_3_4_5],
239,位于 escort yellow line 上 ， 熬夜 赶 due 回家 也 不用 担心 哦 ！,2,escort yellow line,,due,,,,,,,,,,9,4,2,[0_4_6_7_9_10_11_12_13],[1_2_3_8],[5_14]
240,风水 宝地 ， 楼 主 正是 在 这里 面试 并 拿到 玄学 公司 的 offer ！,1,offer,,,,,,,,,,,,13,1,2,[0_1_3_4_5_6_7_8_9_10_11_12_13],[14],[2_15]
241,我 在 greenfield 的 房子 的 一 个 大 卧室 出租 。,1,greenfield,,,,,,,,,,,,10,1,1,[0_1_3_4_5_6_7_8_9_10],[2],[11]
242,yellow escort 站 走 半 分钟 ， 距离 61c，61d 3-5 分钟 。,1,yellow escort,,,,,,,,,,,,6,2,4,[2_3_4_5_7_10],[0_1],[6_8_9_11]
243,需要 房子 的 朋友 请 联系 我 呀 ， 这个 房子 依然 available 。,1,available,,,,,,,,,,,,11,1,2,[0_1_2_3_4_5_6_7_9_10_11],[12],[8_13]
244,步行 五 分钟 有 whole food 。,1,whole food,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
245,生活 方便 giant eagle ， whole foods ， 日本 超市 等 也 都 步行 可达 。,1,giant eagle ， whole foods,,,,,,,,,,,,9,4,3,[0_1_8_9_10_11_12_13_14],[2_3_5_6],[4_7_15]
246,周边 ： 步行 五 分钟 到 giant eagle ， 十 分钟 到 熊猫 超市 和 rite aid 药店 。,2,giant eagle,,rite aid,,,,,,,,,,12,4,3,[0_2_3_4_5_9_10_11_12_13_14_17],[6_7_15_16],[1_8_18]
247,一 个 匹 大 的 phd 学长 ( 有 车 周末 可以 出去 买 买 买 ！,1,phd,,,,,,,,,,,,14,1,2,[0_1_2_3_4_6_8_9_10_11_12_13_14_15],[5],[7_16]
248,且 在 寒冷 的 匹兹堡 cover 所有 暖气 费 ！,1,cover,,,,,,,,,,,,8,1,1,[0_1_2_3_4_6_7_8],[5],[9]
249,租 新房 还 得 大 冬天 往返 宜家 搬家 具 组装 家具 ， 折腾 一 遍 签 合同 接 电网 的 手续 ， 来 这 直接 拎包 入住 ， so easy ！,1,so easy,,,,,,,,,,,,26,2,4,[0_1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_18_19_20_21_23_24_25_26_27],[29_30],[12_22_28_31]
250,在 shady ave.,1,shady,,,,,,,,,,,,1,1,1,[0],[1],[2]
251,和 walnut st .,1,walnut st,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
252,和 wilkins st .,1,wilkins st,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
253,家 对面 就是 一 个 cvs ， 食物 ， 药品 ， 和 一些 生活 用品 采购 很 方便 。,1,cvs,,,,,,,,,,,,14,1,4,[0_1_2_3_4_7_9_11_12_13_14_15_16_17],[5],[6_8_10_18]
254,房间 宽敞 ， 客厅 更大 ， 可 开 party ， 卧室 里 各 式 家具 齐全 ， 拎包 入住 。,1,party,,,,,,,,,,,,14,1,5,[0_1_3_4_6_7_10_11_12_13_14_15_17_18],[8],[2_5_9_16_19]
255,欢迎 text ， 不 能 时时 接 电话 。,1,text,,,,,,,,,,,,6,1,2,[0_3_4_5_6_7],[1],[2_8]
256,走路 去 giant eagle,1,giant eagle,,,,,,,,,,,,2,2,0,[0_1],[2_3],
257,， pittsburgh ， pa 房间 图 ：,1,pittsburgh ， pa,,,,,,,,,,,,2,2,3,[4_5],[1_3],[0_2_6]
258,up 依然 有效 ， up,2,up,,up,,,,,,,,,,2,2,1,[1_2],[0_4],[3]
259,步行 五 分钟 有 whole food 。,1,whole food,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
260,北面 五 分钟 是 shady 最 繁华 的 walnut street ， 再 过去 就是 giant eagle 等 超市 。,3,shady,,walnut street,,giant eagle,,,,,,,,12,5,2,[0_1_2_3_5_6_7_11_12_13_16_17],[4_8_9_14_15],[10_18]
261,晚上 有 学校 shuttle 能 送到 家 。,1,shuttle,,,,,,,,,,,,6,1,1,[0_1_2_4_5_6],[3],[7]
262,utility 不 包 。,1,utility,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
263,详情 请 微 信 fingolfin_will_rise 或者 email em147,1,email em147,,,,,,,,,,,,5,1,1,[0_1_2_3_5],[6_7],[4]
264,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,,,3,5,2,[0_1_6],[3_4_5_7_8],[2_9]
265,g = en&cc = us 赠送 房 内 家具 ： 主要 包括 queen size 大 床 一 张 ， 空调 一 台 ， 微波炉 ， 客厅 内 书桌 书架 ， 沙发 ， 吸尘器 详情 联系 ： em148,4,g,,us,,queen size,,em148,,,,,,22,4,10,[5_6_7_8_10_11_14_15_16_17_19_20_21_23_25_26_27_28_30_32_33_34],[0_4_12_13_36],[1_2_3_9_18_22_24_29_31_35]
266,吃饭 地方 多 ， 出门 右 拐 即 是 ellsworth ave ， 有 很多 西餐 店 和 酒吧 ；,1,ellsworth ave,,,,,,,,,,,,14,2,3,[0_1_2_4_5_6_7_8_12_13_14_15_16_17],[9_10],[3_11_18]
267,电话 ： pn29 ， email : em149,1,pn29 ， email : em149,,,,,,,,,,,,1,1,3,[0],[2_4_6],[1_3_5]
268,价格 ： $500 / 月 ， 包含 所有 utility 。,1,utility,,,,,,,,,,,,4,1,5,[0_4_6_7],[8],[1_2_3_5_9]
269,五六 分钟 可以 走到 murray 大街 的 giant eagle ( giant eagle 是 最 大 的 食品 超级 市场 ),2,murray,,giant eagle ( giant eagle,,,,,,,,,,13,5,2,[0_1_2_3_5_6_12_13_14_15_16_17_18],[4_7_8_10_11],[9_19]
270,门口 有 bus 到 中国 店 等 。,1,bus,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
271,whole foods 是 我 去 的 最 频繁 的 超市 ， 因为 里边 只 卖 有机 食品 ， 质量 有 保证 。,1,whole foods,,,,,,,,,,,,17,2,3,[2_3_4_5_6_7_8_9_11_12_13_14_15_16_18_19_20],[0_1],[10_17_21]
272,路由器 是 dual band ！,1,dual band,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
273,价格 公道 ， 附近 其他 房子 算 utility fee 都 要 大概 700-800 左右 。,1,utility fee,,,,,,,,,,,,10,2,3,[0_1_3_4_5_6_9_10_11_13],[7_8],[2_12_14]
274,门口 有 bus 到 中国 店 等 。,1,bus,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
275,公寓 的 管理 是 meyers management ， 有 任何 需要 修 的 地方 都 可以 叫 他们 免费 来 修 。,1,meyers management,,,,,,,,,,,,17,2,2,[0_1_2_3_7_8_9_10_11_12_13_14_15_16_17_18_19],[4_5],[6_20]
276,本人 是 哥伦比亚 大学 的 学生 ， 来 pitts 实习 ， 男生 ， 求 8.,1,pitts,,,,,,,,,,,,10,1,4,[0_1_2_3_4_5_7_9_11_13],[8],[6_10_12_14]
277,房子 附近 有 giant eagle 和 各 类 饭店 。,1,giant eagle,,,,,,,,,,,,7,2,1,[0_1_2_5_6_7_8],[3_4],[9]
278,（ utility 全 包 ） 。,1,utility,,,,,,,,,,,,2,1,3,[2_3],[1],[0_4_5]
279,main office 就 在 地下 一 楼 ， 咨询 非常 方便 。,1,main office,,,,,,,,,,,,8,2,2,[2_3_4_5_6_8_9_10],[0_1],[7_11]
280,我 希望 租 一 个 房间 前 一 整 年 lease 。,1,lease,,,,,,,,,,,,10,1,1,[0_1_2_3_4_5_6_7_8_9],[10],[11]
281,market district 的 giant eagle 和 walnut street 都 在 步行 范围 内 ， 购物 非常 方便 。,3,market district,,giant eagle,,walnut street,,,,,,,,10,6,2,[2_5_8_9_10_11_12_14_15_16],[0_1_3_4_6_7],[13_17]
282,欢迎 text ， 不 能 时时 接 电话 。,1,text,,,,,,,,,,,,6,1,2,[0_3_4_5_6_7],[1],[2_8]
283,html 联系 电话 ： pn37,2,html,,pn37,,,,,,,,,,2,1,1,[1_2],[0_4],[3]
284,lease 从 八月 开始 ， 具体 日期 可以 商量 。,1,lease,,,,,,,,,,,,7,1,2,[1_2_3_5_6_7_8],[0],[4_9]
285,house 一共 有 两 层 + 地下室 。,1,house,,,,,,,,,,,,5,1,2,[1_2_3_4_6],[0],[5_7]
286,一共 有 两 个 可以 洗澡 的 bathroom 。,1,bathroom,,,,,,,,,,,,7,1,1,[0_1_2_3_4_5_6],[7],[8]
287,全新 的 宜家 买 的 twin size 的 床 和 书桌 柜子 ， 房间 内 有 closet 。,2,twin size,,closet,,,,,,,,,,13,3,2,[0_1_2_3_4_7_8_9_10_11_13_14_15],[5_6_16],[12_17]
288,html 有 兴趣 的 同学 可以 联系 我 的 邮箱 em157,2,html,,em157,,,,,,,,,,9,1,0,[1_2_3_4_5_6_7_8_9],[0_10],
289,pn38 call 或者 text 都 阔 以 。,2,pn38 call,,text,,,,,,,,,,4,2,1,[2_4_5_6],[0_1_3],[7]
290,只 用 交 electronic utility ， 三 人 平分 。,1,electronic utility,,,,,,,,,,,,6,2,2,[0_1_2_6_7_8],[3_4],[5_9]
291,我俩 都 是 刚 毕业 没 多久 的 young professional ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,1,young professional,,,,,,,,,,,,17,2,3,[0_1_2_3_4_5_6_7_11_12_13_15_16_17_18_19_20],[8_9],[10_14_21]
292,小区 居民 是 学生 和 年轻 学者 ， 学校 的 shuttle 从 门前 经过 ， 而且 很多 。,1,shuttle,,,,,,,,,,,,14,1,3,[0_1_2_3_4_5_6_8_9_11_12_13_15_16],[10],[7_14_17]
293,联系 电话 : pn39 ， email : em30,1,pn39 ， email : em30,,,,,,,,,,,,2,1,3,[0_1],[3_5_7],[2_4_6]
294,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,,,9,1,2,[0_1_2_4_6_7_8_9_10],[5],[3_11]
295,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
296,地点 在 murray ave.,1,murray,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
297,另有 全套 基本 家具 （ full size 床 / 书桌 / 柜子 / 空调 ） 如 需要 可 低价 转让 。,1,full size,,,,,,,,,,,,13,2,6,[0_1_2_3_7_9_11_13_15_16_17_18_19],[5_6],[4_8_10_12_14_20]
298,请 联系 rent em161,1,rent em161,,,,,,,,,,,,2,1,0,[0_1],[2_3],
299,可以 share 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,1,share,,,,,,,,,,,,8,1,3,[0_2_3_4_6_7_9_10],[1],[5_8_11]
300,我们 都 是 香港 理工 大学 的 ， 两 个 学 cee ， 一 个 ece ， 一 个 product design 。,3,cee,,ece,,product design,,,,,,,,14,4,4,[0_1_2_3_4_5_6_8_9_10_13_14_17_18],[11_15_19_20],[7_12_16_21]
301,步行 三 分钟 就 是 walnut st .,1,walnut st,,,,,,,,,,,,5,2,1,[0_1_2_3_4],[5_6],[7]
302,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,,,9,1,2,[0_1_2_4_6_7_8_9_10],[5],[3_11]
303,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
304,和 一 个 full 卫生间 。,1,full,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
305,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,1,full,,,,,,,,,,,,10,1,1,[0_1_2_3_4_5_6_7_8_10],[9],[11]
306,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,,,9,1,2,[0_1_2_4_6_7_8_9_10],[5],[3_11]
307,晚上 回来 有 学校 的 黄 线 escort 送 回来 ， 治安 非常 好 。,1,escort,,,,,,,,,,,,12,1,2,[0_1_2_3_4_5_6_8_9_11_12_13],[7],[10_14]
308,户型 ： 一 楼 是 超大 living room ， dining room ， sun room 及 厨房 。,1,living room ， dining room ， sun room,,,,,,,,,,,,7,6,4,[0_2_3_4_5_14_15],[6_7_9_10_12_13],[1_8_11_16]
309,二 楼 是 二 间 卧室 和 一 个 full 卫生间 ， 三 楼 一 间 及其 宽敞 的 大 卧室 。,1,full,,,,,,,,,,,,19,1,2,[0_1_2_3_4_5_6_7_8_10_12_13_14_15_16_17_18_19_20],[9],[11_21]
