SentenceID,CodeSwitchedSentence,TranslatedSentence,UntranslatedWord,IndicesOfCodeSwitchedWord,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuation,IndicesOfPunctuationInTranslation
608,地址  ：  chesterfield rd ，,地址  ： 切斯特菲尔德路 ，,[],[2_3_4],[2_3],[1_4],[1_3]
609,并且 bus stop 的 位置 距离 公寓 只 需 四 分钟 的 时间  。,并且 公交 站的 位置 距离 公寓 只 需 四 分钟 的 时间  。,[],[1_2],[1_2],[13],[12]
610,房租 交付 方式 为 check  。,房租 交付 方式 为 支票  。,[],[4_5],[4_5],[5],[5]
611,maintenance request 发出 一 两 天 内 就 会 有 人 来 修  。,维修 申请 发出 一 两 天 内 就 会 有 人 来 修  。,[],[0_1],[0_1],[13],[13]
612,pittsburgh oakland 地区 豪华 房 出租  ：,匹兹堡 奥克兰 地区 豪华 房 出租  ：,[],[0_1],[0_1],[6],[6]
613,房子 是 独立 town house,房子 是 独立 联 排 楼,[],[3_4],[3_4_5],,
614,美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， email  ：  em@23,美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， 电子 邮箱 ：  em@23,[],[11_12_13],[11_12_13_14],[5_6_9_10_12_13],[5_6_9_10_13_14]
615,本人 求 one bed room ， college garden .,本人 求 单 卧室 间 ， 学校 花园,[],[2_3_4_5_6_7_8],[2_3_4_5_6_7],[5_8],[5]
616,south oakland ， house 一 个 卧室 出租  。,南 奥克兰 ， 独 栋 住宅 一 个 卧室 出租  。,[],[0_1_2_3],[0_1_2_3_4_5],[2_8],[2_10]
617,house 里 还 有 客厅 ， 厨房 ， 地下室  。,独 栋 住宅 里 还 有 客厅 ， 厨房 ， 地下室  。,[],[0],[0_1_2],[5_7_9],[7_9_11]
618,三 层 楼 house,三 层 楼 独 栋 住宅,[],[3],[3_4_5],,
619,周边  ：  生活 便利 ， 附近 有 bar 和 餐厅 ， 还 有 小 超市  。,周边  ：  生活 便利 ， 附近 有 酒吧 和 餐厅 ， 还 有 小 超市  。,[],[7],[7],[1_4_10_15],[1_4_10_15]
620,house 里面 的 人 都 是 不 开 party 的 匹 大学生  。,独 栋 住宅 里面 的 人 都 是 不 开 聚会 的 匹 大学生  。,[],[0_8],[0_1_2_10],[12],[14]
621,物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到  。,物业 为 迈耶斯 物业 ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到  。,[],[2_3_4],[2],[4_10_13],[4_10_13]
622,公寓 为 south windsor ， 只有 十四 户  。,公寓 为 南 温莎 ， 只有 十四 户  。,[],[2_3_4],[2_3_4],[4_8],[4_8]
623,房子 是 独立 town house,房子 是 独立 联 排 楼,[],[3_4],[3_4_5],,
624,美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， email  ：  em@23,美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， 电子 邮件  ：  em@23,[],[11_12_13],[11_12_13_14],[5_6_9_10_12_13],[5_6_9_10_13_14]
625,房子 是 独立 town house,房子 是 独立 联 排 楼,[],[3_4],[3_4_5],,
626,美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， email  ：  em@23,美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， 电子 邮件  ：  em@23,[],[11_12_13],[11_12_13_14],[5_6_9_10_12_13],[5_6_9_10_13_14]
627,房东 美国 老头 ， 非常 nice .,房东 美国 老头 ， 非常 好,[],[5_6],[5],[3_6],[3]
628,available from january ， 拎包 入住 ， 一月 房租 免除 ！,从 一月 起 有效 ， 拎包 入住 ， 一月 房租 免除 ！,[],[0_1_2_3],[0_2_3_4],[3_6_10],[4_7_11]
629,walnut street 上面 的 小店 和 bar 也 不错 ；,核桃 街 上面 的 小店 和 酒吧 也 不错 ；,[],[0_1_6],[0_1_6],[9],[9]
630,house 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,独 栋 住宅 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,[],[0],[0_1_2],[5_10_11],[7_12_13]
631,附近 有 giant eagle  、  target 和 trader joe's  。,附近 有 大 老鹰  、  塔吉特 和 缺德舅  。,[],[2_3_4_5_7_8_9],[2_3_4_5_7_8],[4_9],[4_8]
632,house 在 白人 养老 社区 ， 环境 十分 幽静 ， 治安 很 好  。,独 栋 住宅 在 白人 养老 社区 ， 环境 十分 幽静 ， 治安 很 好  。,[],[0],[0_1_2],[5_9_13],[7_11_15]
633,房子 招租 租 ， 坐落 在 greenfield  。,房子 招租 租 ， 坐落 在 格林菲尔德  。,[],[6_7],[6_7],[3_7],[3_7]
634,二 楼 有 一 个 卫生间 一 楼 还 有 一 个 的 卫生间 ， 为 half bathroom,二 楼 有 一 个 卫生间 一 楼 还 有 一 个 的 卫生间 ， 为 半 浴室,[],[16_17],[16_17],[14],[14]
635,且 靠近 环境 优美 的 frick park 匹 村 美景 随时 享受,且 靠近 环境 优美 的 弗里克 公园 匹 村 美景 随时 享受,[],[5_6],[5_6],,
636,楼道 也 每 天 有 management 打扫 ， 维护 ~,楼道 也 每 天 有 物业 打扫 ， 维护 ~,[],[5],[5],[7_9],[7_9]
637,大 卧室 住 的 是 pitt 女生 研究生 ， 安静 好 相处  。,大 卧室 住 的 是 匹兹堡 大学 女生 研究生 ， 安静 好 相处  。,[],[5],[5_6],[8_12],[9_13]
638,apartment 里 有 很多 国人 留学生 ～,公寓 里 有 很多 国人 留学生 ～,[],[0],[0],[6],[6]
639,坐标 highland park ， 公寓 风景 一流 匹 村 最 佳  。,坐标 高地 公园 ， 公寓 风景 一流 匹 村 最 佳  。,[],[1_2_3],[1_2_3],[3_11],[3_11]
640,房租 加上 utility 费用 一共 每 月 $1086  。,房租 加上 水电气 费用 一共 每 月 $1086  。,[],[2],[2],[8],[7_8]
641,门口 有 cvs 很 方便  。,门口 有 cvs ( 超市名 )  很 方便  。,[cvs],[2],[2_3_4_5],[5],[3_5_8]
642,卧室 在 house 二 楼  。,卧室 在 独 栋 住宅 二 楼  。,[],[2],[2_3_4],[5],[7]
643,房子 是 村里 公认 的 好 地段 ， 更多 信息 google 可 得  。,房子 是 村里 公认 的 好 地段 ， 更多 信息 谷歌 可 得  。,[],[10],[10],[7_13],[7_13]
644,house 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,独 栋 住宅 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,[],[0],[0_1_2],[5_10_11],[7_12_13]
645,从 公寓 步行 五 分钟 就 可以 到 大型 超市 giant eagle ， whole foods  。,从 公寓 步行 五 分钟 就 可以 到 大型 超市 大 老鹰 ， 全食  。,[],[10_11_12_13_14_15],[10_11_12_13_14],[12_15],[12_14]
646,有 床 （ queen size ） 和 桌子 椅子  。,有 床 （ 大号 尺寸 的 ） 和 桌子 椅子  。,[],[3_4_5],[3_4_5_6],[2_5_9],[2_6_10]
647,房子 招租 租 ， 坐落 在 greenfield  。,房子 招租 租 ， 坐落 在 格林菲尔德 。,[],[6_7],[6_7],[3_7],[3_7]
648,餐厅  ：  周围 有 很多 pizza 店,餐厅  ：  周围 有 很多 披萨 店,[],[5],[5],[1],[1]
649,如果 有 兴趣 可以 联系 我 email  :,如果 有 兴趣 可以 联系 我 电子 邮箱  :,[],[6_7],[6_7_8],[7],[8]
650,附近 是 little italy  。,附近 是 小 意大利  。,[],[2_3_4],[2_3_4],[4],[4]
651,(  prefer 短信  ),(  比较 倾向于 短信  ),[],[0_1],[0_1_2],[0_3],[0_4]
652,联系 方式  ：  email  ：  em@26,联系 方式  ：  电子 邮件  ：  em@26,[],[3_4_5],[3_4_5_6],[2_4_5],[2_5_6]
653,view = public 邮箱  ：  em@27,可见 = 公共 邮箱  ：  em@27,[],[0_1_2],[0_1_2],[1_4_5],[1_4_5]
654,干净 一 居室 的 apartment 出租 ，,干净 一 居室 的 apartment 出租 ，,[apartment],[4],[4],[6],[6]
655,管理 公司  ：  walnut capital ， 维修 十分 及时,管理 公司  ：  核桃 资产 ， 维修 十分 及时,[],[3_4_5],[3_4_5],[2_5],[2_5]
656,房子 招租 租 ， 坐落 在 greenfield  。,房子 招租 租 ， 坐落 在 格林菲尔德  。,[],[6_7],[6_7],[3_7],[3_7]
657,有意 请 email 至 em@10,有意 请 电子 邮件 至 em@10,[],[2],[2_3],[4],[5]
658,house 里面 的 一 个 卧室 ， 现在 就 可 入住,独 栋 住宅 里面 的 一 个 卧室 ， 现在 就 可 入住,[],[0],[0_1_2],[6],[8]
659,可 步行 至 匹 大 主 校区 各 个 学院 ， 距离 hillman library 步行 5-10 分钟  。,可 步行 至 匹 大 主 校区 各 个 学院 ， 距离 希尔曼 图书馆 步行 5-10 分钟  。,[],[12_13],[12_13],[10_17],[10_15_17]
660,请 大家 直接 去 联系 mozart 公司 ， 公司 联系 方式 是 pn-14 ， em@28,请 大家 直接 去 联系 莫扎特 公司 ， 公司 联系 方式 是 pn-14 ， em@28,[],[5],[5],[7_12_13_14],[7_12_13_14]
661,我们 都 是 匹 大学生 ， 租房 请 直接 联系 mozart  。,我们 都 是 匹 大学生 ， 租房 请 直接 联系 莫扎特  。,[],[10_11],[10_11],[5_11],[5_11]
662,manager 人 非常 nice  。,经理 人 非常 好  。,[],[0_3_4],[0_3_4],[4],[4]
663,house 里面 的 一 个 卧室,独 栋 住宅 里面 的 一 个 卧室,[],[0],[0_1_2],,
664,这个 一 室 一 厅 处于 一 个 三 楼 house 的 一 楼 ， 有 独立 的 卫生间 和 厨房  。,这个 一 室 一 厅 处于 一 个 三 楼 独 栋 住宅 的 一 楼 ， 有 独立 的 卫生间 和 厨房  。,[],[10],[10_11_12],[14_21],[16_23]
665,house 里面 的 一 个 客厅,独 栋 住宅 里面 的 一 个 客厅,[],[0],[0_1_2],,
666,房子 招租 租 ， 坐落 在 greenfield  。,房子 招租 租 ， 坐落 在 格林菲尔德  。,[],[6_7],[6_7],[3_7],[3_7]
667,此 房间 位于 三 层 楼 的 house 的 二 楼 一 间 ， 一 楼 是 客厅  、  厨房 和 厕所  。,此 房间 位于 三 层 楼 的 独栋 住宅 的 二 楼 一 间 ， 一 楼 是 客厅  、  厨房 和 厕所  。,[],[7],[7_8],[13_18_22],[14_19_23]
668,floor plan 见  ：,平面图 见  ：,[],[0_1],[0],[3],[2]
669,现有 两 女生 ， 都 是 在 读 匹 大 phd ， 很 好 相处  。,现有 两 女生 ， 都 是 在 读 匹 大 博士 ， 很 好 相处  。,[],[10_11],[10_11],[3_11_15],[3_11_15]
670,update 联系 方式  ：  em@29,更新 联系 方式  ：  em@29,[],[0],[0],[3_4],[3_4]
671,有意 请 email 至 em@10,有意 请 电子 邮件 至 em@10,[],[2],[2_3],[4],[5]
672,oakland 的 好 房 您 不 能 错过 ！,奥克兰 的 好 房 您 不 能 错过 ！,[],[0],[0],[8],[8]
673,oakland 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,奥克兰 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,[],[0],[0],[6_11],[6_11]
674,往返 匹 大 cathedral of learning,往返 匹 大 学 习 大 教堂,[],[3_4_5],[3_4_6],,
675,如果 有 兴趣 可以 给 我 email  ：  em@30,如果 有 兴趣 可以 给 我 电子 邮件  ：  em@30,[],[6_7_8],[6_7_8_9],[7_8],[8_9]
676,（ 我 的 这个 房间 是 没有 阳台 的 （ balcony ） ）,（ 我 的 这个 房间 是 没有 阳台 的 （ 阳台 ） ）,[],[0_10_11_12],[0],[0_9_11_12],[0_9_11_12]
677,紧邻 cvs ， 和 south craig street 上 众多 餐馆  。,紧邻 cvs ( 超市名 )  ， 和 南克列戈 街 上 众多 餐馆  。,[cvs],[1_2_4_5_6],[1_2_3_4_5_7_8],[2_10],[2_4_5_12]
678,oakland 的 好 房 您 不 能 错过 ！,奥克兰 的 好 房 您 不 能 错过 ！,[],[0],[0],[8],[8]
679,single house  :  房子 宽敞 明亮 !,单独 住宅 :  房子 宽敞 明亮 !,[],[0_1_2],[0_1_2],[2_6],[2_6]
680,新 安装 的 地板 ， 带 家具 ， full size 的 大 床  。,新 安装 的 地板 ， 带 家具 ， 全尺寸 大小 的 大 床  。,[],[8_9],[8_9],[4_7_13],[4_7_13]
681,新 安装 的 地板 ， 带 家具 ， full size 的 大 床 ， 房间 里 有 空调  。,新 安装 的 地板 ， 带 家具 ， 全尺寸 大小 的 大 床 ， 房间 里 有 空调  。,[],[8_9],[8_9],[4_7_13_18],[4_7_13_18]
682,需要 share bathroom  。,需要 共享 浴室 。,[],[1_2_3],[1_2_3],[3],[3]
683,需要 人 现在 pittsburgh 签 房子  。,需要 人 现在 匹兹堡 签 房子  。,[],[3],[3],[6],[6]
684,地址 （ 可以 google map 上 查看 环境  )   :,地址 （ 可以 谷歌 地图 上 查看 环境  )   :,[],[3_4],[3_4],[1_8_9],[1_8_9]
685,有意 请 email 至 em@10,有意 请 电子 邮件 至 em@10,[],[2],[2_3],[4],[5]
686,如 感 兴趣 ， 请 发 邮件  :  yan em@18,如 感 兴趣 ， 请 发 邮件  :  yan em@18,[yan],[8_9],[8_9],[3_7_9],[3_7_9]
687,三 层 楼 house,三 层 楼 独 栋 住宅,[],[3],[3_4_5],,
688,厨房 卫生间  ：  可能 与 另 一 个 房间 的 人 share ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 nice ， 很 爱 干净  。,厨房 卫生间  ：  可能 与 另 一 个 房间 的 人 共享 ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 好 ， 很 爱 干净  。,[],[11_12_25_26],[11_12_25_26],[2_12_19_22_26_30],[2_12_19_22_26_30]
689,周边  ：  附近 有 bar 和 餐厅 ， 还 有 小 超市  。,周边  ：  附近 有 酒吧 和 餐厅 ， 还 有 小 超市  。,[],[4],[4],[1_7_12],[1_7_12]
690,房子 结构  ：  三 层 楼 house,房子 结构  ：  三 层 楼 独 栋 住宅,[],[6],[6_7_8],[2],[2]
691,周边  ：  附近 有 bar 和 餐厅 ， 还 有 小 超市  。,周边  ：  附近 有 酒吧 和 餐厅 ， 还 有 小 超市  。,[],[4],[4],[1_7_12],[1_7_12]
692,房间 位 于 house 三 层 楼 的 第三 层  。,房间 位 于 独栋 住宅 三 层 楼 的 第三 层  。,[],[3],[3_4],[10],[11]
693,顶 一下 ， 走路 十 分钟 左右 有 cvs 超市,顶 一下 ， 走路 十 分钟 左右 有 cvs ( 超市名 )  超市,[cvs],[8],[8_9_10_11],[2],[2_9_11]
694,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,有意 租房 者 请 电子 邮件 或 微 信 联系 ， 谢谢 ！,[],[4],[4_5],[9_11],[10_12]
695,有意 租房 者 请 email 或 微 信 联系  。,有意 租房 者 请 电子 邮件 或 微 信 联系  。,[],[4],[4_5],[9],[10]
696,附近 的 初中 jefferson middle school 和 高中 mt .,附近 的 初中 杰弗逊 中学 和 高中 mt .,[mt],[3_4_5_8_9],[3_4_7_8],[9],[8]
697,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,[],[6],[6_7],[3_8],[3_9]
698,公寓 在 centre ave  。,公寓 在 中街 。,[],[2_3_4],[2_3],[4],[3]
699,oakland 的 好 房 您 不 能 错过 ！,奥克兰 的 好 房 您 不 能 错过 ！,[],[0],[0],[8],[8]
700,房租 不 包括 utilities （ 水 / 电 / 气 ）  。,房租 不 包括 水电气 水 / 电 / 气 ）  。,[],[3_4],[3],[4_6_8_10_11],[5_7_9_10]
701,房子 是 一 个 大 house 有 院子 ， 门口 就 可以 免费 停车 很 方便  。,房子 是 一 个 大 独 栋 住宅 有 院子 ， 门口 就 可以 免费 停车 很 方便  。,[],[5],[5_6_7],[8_16],[10_18]
702,大 院子 和 front porch  。,大 院子 和 前廊 。,[],[3_4_5],[3_4],[5],[4]
703,需要 share bathroom  。,需要 共享 浴室 。,[],[1_2_3],[1_2_3],[3],[3]
704,需要 人 现在 pittsburgh 签 房子  。,需要 人 现在 匹兹堡 签 房子  。,[],[3],[3],[6],[6]
705,需要 share bathroom  。,需要 共享 浴室  。,[],[1_2_3],[1_2_3],[3],[3]
706,需要 人 现在 pittsburgh 签 房子  。,需要 人 现在 匹兹堡 签 房子  。,[],[3],[3],[6],[6]
707,up up 房子 依然 available,顶顶 房子 依然 有效,[],[0_1_4],[0_3],,
708,也 可以 street parking  。,也 可以 路边 停车 。,[],[2_3_4],[2_3_4],[4],[4]
709,去 其他 大型 超市 如 target 等 也 特别 方便  。,去 其他 大型 超市 如 塔吉特 等 也 特别 方便  。,[],[5],[5],[10],[10]
710,去 学校 或者 waterfront 都 非常 方便  。,去 学校 或者 滨 水 都 非常 方便  。,[],[3],[3_4],[7],[8]
711,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,[],[6],[6_7],[3_8],[3_9]
712,lebanon ， 该 区 高中 在 滨州 公立 排名 第九  。,黎巴嫩 ， 该 区 高中 在 滨州 公立 排名 第九  。,[],[0_1],[0_1],[1_10],[1_10]
713,有意 请 email 至 em@10,有意 请 发电子 邮件 至 em@10,[],[2],[2_3],[4],[5]
714,有意 租房 者 请 email 联系 ， 谢谢 ！,有意 租房 者 请 发电子 邮件 联系 ， 谢谢 ！,[],[4],[4_5],[6_8],[7_9]
715,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,有意 租房 者 请 电子 邮件 或 微 信 联系 ， 谢谢 ！,[],[4],[4_5],[9_11],[10_12]
716,近 学校 shuttle 站  。,近 学校 摆渡 车站  。,[],[2],[2_3_4],[4],[4]
717,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,有意 租房 者 请 发电子 邮件 或 微 信 联系 ， 谢谢 ！,[],[],[0_1_2_4_6_7_8_11_12],[3_9],[10_12]
718,有 车库 ， drive way 也 可以 停车,有 车库 ， 车道 也 可以 停车,[],[3_4],[3],[2],[2]
719,离 waterfront 特别 近 ， 生活 方便,离 滨 水 特别 近 ， 生活 方便,[],[1],[1_2],[4],[5]
720,房子 结构  ：  三 层 楼 house,房子 结构  ：  三 层 楼 house,[house],[6],[6],[2],[2]
721,周边  ：  附近 有 bar 和 餐厅 ， 还 有 小 超市  。,周边  ：  附近 有 酒吧 和 餐厅 ， 还 有 小 超市  。,[],[4],[4],[1_7_12],[1_7_12]
722,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet  。,卧室 内 一 个 衣橱 ， 客厅 另 有 一 个 壁橱  。,[],[4_5_11_12],[4_5_11_12],[5_12],[5_12]
723,房租 每 月 $650 左右 ， 包 heat 和 gas ， 冬天 取暖 heat 是 大头 ， 这 省 了 很 大 一 笔 开支  。,房租 每 月 $650 左右 ， 包 供暖 和气 ， 冬天 取暖 供暖 是 大头 ， 这 省 了 很 大 一 笔 开支  。,[],[7_9_10_13],[7_8_9_12],[5_10_16_25],[3_5_9_15_24]
724,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利  。,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 员工 和 学生 ， 很 安全 而且 维修 管理 服务 便利  。,[],[13],[13],[5_16_24],[5_16_24]
725,我们 实验室 有 个 博 后 ， 由于 他 的 老婆 和 女儿 过来 了 ， 故 需 换 一 个 大 点 的 apartment ， 所以 想 让 人 take over 他 目前 的 apartment  。,我们 实验室 有 个 博 后 ， 由于 他 的 老婆 和 女儿 过来 了 ， 故 需 换 一 个 大 点 的 公寓 ， 所以 想 让 人 接管 他 目前 的 公寓  。,[],[24_25_30_31_35_36],[24_25_30_34_35],[6_15_25_36],[6_15_25_35]
726,sato ） 的 邮箱  :  em@31,sato ） 的 邮箱  :  em@31,[sato],[0_1],[0_1],[1_4_5],[1_4_5]
727,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,[],[],[],[3_9],[3_9]
728,single house  :  全新 装修 ！,单独 住宅  :  全新 装修 ！,[],[0_1_2],[0_1_2],[2_5],[2_5]
729,utility  :  全 包 如上,水电气 :  全 包 如上,[],[0_1],[0_1],[1],[1]
730,cell  :  pn-15 或者 请 告诉 我 你 的 联系 方式 ， 我 会 尽快 与 你 联系,电话  :  pn-15 或者 请 告诉 我 你 的 联系 方式 ， 我 会 尽快 与 你 联系,[],[0_1_2],[0_1_2],[1_2_11],[1_2_11]
731,lease 可以 从 八月 一日 起 一 年,合同 可以 从 八月 一日 起 一 年,[],[0],[0],,
732,有意 租房 者 请 email 联系,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,[],[4],[0_1_2_3_5_6_7],,[3_9]
733,oakland 有余 房 出租  。,奥克兰 有余 房 出租  。,[],[0],[0],[4],[4]
734,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,[],[6],[6_7],[3_8],[3_9]
735,有意 请 email 至 em@10,有意 请 发电子 邮件 至 em@10,[],[2],[2_3],[4],[5]
736,如果 感 兴趣 ， 请 通过 email 联系 em@11,有意 请 发电子 邮件 至 em@10,[],[6],[0_2_3_4_5],[3_8],[5]
737,近 学校 shuttle 站  。,近 学校 摆渡 车 站  。,[],[2],[2_3],[4],[5]
738,oakland 有 多 房 出租  。,奥克兰 有 多 房 出租  。,[],[0],[0],[5],[5]
739,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,公寓 五月花 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,[],[1_2],[1],[9_16_22],[8_15_21]
740,匹 大 房产 college gardens 两 室 两 卫 的 apartment  。,匹 大 房产 学校 花园 两 室 两 卫 的 公寓  。,[],[3_4_10_11],[3_4_10_11],[11],[11]
741,联系 电话  ：  412-6518342 jane,联系 电话  ：  412-6518342 jane,[jane],[4],[4],[2],[2_3]
742,town house ， 四 卧室  。,联排楼 ， 四 卧室  。,[],[0_1_2],[0_1],[2_5],[1_4]
743,下面 是 自己 对 这个 apartment 的 一些 总结  。,下面 是 自己 对 这个 公寓 的 一些 总结  。,[],[5],[5],[9],[9]
744,oakland 的 好 房 您 不 能 错过 ！,奥克兰 的 好 房 您 不 能 错过 ！,[],[0],[0],[8],[8]
745,房租 每 月 $2500 ， 房租 不 包括 utilities （ 水 / 电 / 气 ）  。,房租 每 月 $2500 ， 房租 不 包括 水电气 （ 水 / 电 / 气 ）  。,[],[8_9],[8_9],[4_9_11_13_15_16],[3_4_9_11_13_15_16]
746,房租 不 包括 utilities （ 水 / 电 / 气 ）  。,房租 不 包括 水电气 （ 水 / 电 / 气 ）  。,[],[3_4],[3_4],[4_6_8_10_11],[4_6_8_10_11]
747,房租 $600 / 月 ， all utility included （ i.,房租 $600 / 月 ， 包括 所有 水电气 费用 （ i .,[i],[5_6_7_8_9],[5_6_7_8_9_10_11],[2_4_8],[1_2_4_9_11]
748,如 有 兴趣 请 电子 邮件  ：  em@32,如 有 兴趣 请 电子 邮件  ：  em@32,[],[],[],[6_7],[6_7]
749,地址  ：  松 鼠 山 bartlett st ， giant eagle 后面  。,地址  ：  松 鼠 山巴洛特街 ， 大 老鹰 后面  。,[],[5_6_7_8_9],[4_5_6_7],[1_7_11],[1_5_9]
750,联系 方式  ：  call  :  412-901-7283e-mail  :  em@33,联系 方式  ： 电话 :  pn-16 电子 邮箱 l  :  em@33,[l],[3_4_5_6_7],[3_4_5_6_7_8_9_10],[2_4_6_7],[2_4_5_9_10]
751,manager 联系 方式  ：,经理 联系 方式  ：,[],[0],[0],[3],[3]
752,lebanon ， 该 区 高中 在 滨州 公立 排名 第九  。,黎巴嫩 ， 该 区 高中 在 滨州 公立 排名 第九  。,[],[0_1],[0_1],[1_10],[1_10]
753,去 超市 也 很 方便 ， giant eagle ， target ， trader joe ' s 均 公交 直达  。,去 超市 也 很 方便 ， 大老鹰 ， 塔吉特 ， 缺德 舅 均 公交 直达  。,[],[6_7_8_9_10_11_12_13_14],[6_7_8_9_10_11],[5_8_10_13_18],[5_7_9_15]
754,请 联系 我  ：  jenny em@34,请 联系 我  ：  jenny em@34,[jenny],[4_5],[4_5],[3_5],[3_5]
755,房东 人 很 nice  。,房东 人 很 好 。,[],[3_4],[3_4],[4],[4]
756,步行 到 匹 大 课室  、  图书馆 和 cafeteria 都 只 需 几 分钟  。,步行 到 匹 大 课室  、  图书馆 和 自助 餐厅 都 只 需 几 分钟  。,[],[8],[8_9],[5_14],[5_15]
757,去 centre ave 上 的 giant eagle 也 只 需要 十 分钟 左右  。,去 中街 上 的 大 老鹰 也 只 需要 十 分钟 左右  。,[],[1_2_5_6],[1_4_5],[13],[12]
758,本人 来自 沈阳 ， 在 public health school  。,本人 来自 沈阳 ， 在 公立 健康 学校  。,[],[5_6_7_8],[5_6_7_8],[3_8],[3_8]
759,十 分钟 步行 至 walnut st,十 分钟 步行 至 核桃 街,[],[4_5],[4_5],,
760,下面 是 自己 对 这个 apartment 的 一些 总结  。,下面 是 自己 对 这个 公寓 的 一些 总结  。,[],[5],[5],[9],[9]
761,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,公寓 五月花 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,[],[1_2],[1],[9_16_22],[8_15_21]
762,具体 email 沟通 em@35,具体 电子 邮件 沟通 em@35,[],[1],[1_2],[3],[4]
763,apartment 周边 环境 安静 ， 治安 也 比较 好  。,公寓 周边 环境 安静 ， 治安 也 比较 好  。,[],[0],[0],[4_9],[4_9]
764,这个 studio 在 三 楼 ， 也 不 面向 大 马路 ， 不 吵 ， 很 安静  。,这个 工作室 在 三 楼 ， 也 不 面向 大 马路 ， 不 吵 ， 很 安静  。,[],[1],[1],[5_11_14_17],[5_11_14_17]
765,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 studio  。,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 工作室  。,[],[15_16],[15_16],[2_6_16],[2_6_16]
766,联系 方式  ：  email  :  em@36,联系 方式  ：  电子 邮件  :  em@36,[],[3_4_5],[3_4_5_6],[2_4_5],[2_5_6]
767,chesterfield road 出租 卧室 二 间 $330 / 月,切斯特菲尔德路 出租 卧室 二 间 $330 / 月,[],[0_1],[0],[7],[5_6]
768,免费 室外 停车 ， 收费 室内 garage,免费 室外 停车 ， 收费 室内 车库,[],[6],[6],[3],[3]
769,house 远离 主要 干道 ， 夜间 安静 保证 睡眠 质量 高  。,独 栋 住宅 远离 主要 干道 ， 夜间 安静 保证 睡眠 质量 高  。,[],[0],[0_1_2],[4_11],[6_13]
770,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房  (  很多 studio 都 是 开放 厨房  )  .,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房  (  很多 工作室 都 是 开放 厨房  )  .,[],[27],[27],[4_7_12_19_25_32_33],[4_7_12_19_25_32_33]
771,电话  ：  pn-17 ， email em@12,电话  ：  pn-17 ， 电子 邮件 em@12,[],[4_5],[4_5_6],[1_2_3_5],[1_2_3_6]
772,出门 走 一 分钟 不到 就 有 81-83 bus  。,出门 走 一 分钟 不到 就 有 81 - 83 公交  。,[],[8_9],[7_8_9_10_11],[9],[8_11]
