SentenceID,CodeSwitchedSentence,TranslatedSentence,UntranslatedWord,IndicesOfCodeSwitchedWord,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuation,IndicesOfPunctuationInTranslation
666,是 house 的 一 楼 ， 一共 三 间 房 + 厨房 + 客厅 + 卫生间  。,是 房子 的 一 楼 ， 一共 三 间 房 + 厨房 + 客厅 + 卫生间  。,[],[1],[1],[5_10_12_14_16],[5_10_12_14_16]
670,联系 方式  ：  call  :  412-901-7283e-mail  :  em@27,联系 方式  ：  电话 :  pn-7 邮箱 :  em@27,[],[3_4_5_6_7],[3_4_5_6_7_8],[2_4_6_7],[2_4_5_7_8]
673,进出 lobby 需要 门禁 钥匙 ， 所以 非常 安全  。,进出 大堂 需要 门禁 钥匙 ， 所以 非常 安全  。,[],[1],[1],[5_9],[5_9]
674,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,公寓 五月花 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,[],[1_2],[1],[9_16_22],[8_15_21]
675,购物  ：  附近 就 是 giant eagle ， 离 center 很 近 ， 吃饭 也 很 方便 .,购物  ：  附近 就是 巨鹰 超市 ， 离 市 中心 很 近 ， 吃饭 也 很 方便 .,[],[5_6_7_9],[3_4_5_6_8_9],[1_7_12_17],[1_6_12_17]
677,步行 到 匹 大 课室  、  图书馆 和 cafeteria 都 只 需 几 分钟  。,步行 到 匹 大 课室  、  图书馆 和 食堂 都 只 需 几 分钟  。,[],[8],[8],[5_14],[5_14]
678,时间 不用 完全 match ， 咱们 商量 着 来  。,时间 不用 完全 对上 ， 咱们 商量 着 来  。,[],[3_4],[3_4],[4_9],[4_9]
679,由于 刚刚 换 了 lease ， 整 套 房间 设施 都 很 新 ， 家具 齐全 ， 拎包 入住 无 烦恼 ， 楼层 好 视野 好 ～ ～  。,由于 刚刚 换 了 租期 ， 整 套 房间 设施 都 很 新 ， 家具 齐全 ， 拎包 入住 无 烦恼 ， 楼层 好 视野 好 ～ ～  。,[],[4_5],[4_5],[5_13_16_21_26_27_28],[5_13_16_21_26_27_28]
680,prefer 女生 ～～～,更 期待 女生 ～～～,[],[0],[0_1],,[3]
681,感 兴趣 可以 email 或 预约 看 房 email  ：  em@28,感 兴趣 可以 发 邮件 或 预约 看 房 邮箱 ：  em@28,[],[3_8_9_10],[3_4_9_10_11],[9_10],[10_11]
682,周边 环境 很 好 ， 距离 各 大 超市 giant eagle ， audi ， dollar general .,周边 环境 很 好 ， 距离 各 大 超市 巨鹰 ， 奥迪 ， 达乐 。,[],[9_10_11_12_13_14_15_16],[9_10_11_12_13_14],[4_11_13_16],[4_10_12_14]
683,由于 房子 utility 都 是 房东 负责 的 ， 所以 完全 不 用 费心 每 个 月 付 水电 网 费 的 问题  。,由于 房子 服务费 都 是 房东 负责 的 ， 所以 完全 不 用 费心 每 个 月 付 水电 网 费 的 问题  。,[],[2],[2],[8_23],[8_23]
686,房子 floor plan 和 照片 如下  。,房子 户型 和 照片 如下  。,[],[1_2],[1],[6],[5]
687,整个 house 家具 齐全  。,整个 房子 家具 齐全  。,[],[1],[1],[4],[4]
688,出租 大 house 里 的 一 间 房 ， 可以 拎包 入住  。,出租 大 房子 里 的 一 间 房 ， 可以 拎包 入住  。,[],[2],[2],[8_12],[8_12]
689,这个 studio 在 三 楼 ， 不 面向 大 马路 ， 不 吵 ， 很 安静  。,这个 单间 在 三 楼 ， 不 面向 大 马路 ， 不 吵 ， 很 安静  。,[],[1],[1],[5_10_13_16],[5_10_13_16]
690,公寓 是 两 室 一 厅 ， 两 位 匹 大 master 女生 住 卧室 ， 我 住 客厅  。,公寓 是 两 室 一 厅 ， 两 位 匹 大 在读 硕士 女生 住 卧室 ， 我 住 客厅  。,[],[11],[11_12],[6_15_19],[6_16_20]
693,门口 有 doorman ， 特别 安全  。,门口 有 门卫 ， 特别 安全  。,[],[2_3],[2_3],[3_6],[3_6]
694,位置  ：  房子 位 于 squirrel hill north ， 具体 地址 shady ave .,位置  ：  房子 位于 松鼠山北 ， 具体 地址 沙地 大道,[],[5_6_7_8_11_12_13],[3_4_5_8_9],[1_8_13],[1_5]
696,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 studio  。,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 单间 。,[],[15_16],[15_16],[2_6_16],[2_6_16]
697,本人 四月 毕业 ， lease 签到 五月 底  。,本人 四月 毕业 ， 租约 签到 五月 底  。,[],[4],[4],[3_8],[3_8]
698,apartment 水电 暖 全 包 ， 两 人 住 的 话 人均 467 .,公寓 水电 暖 全 包 ， 两 人 住 的 话 人均 467 .,[],[0],[0_12_13],[5_13],[5_13]
699,贺 同学 email  :  em@29,贺 同学 电子 邮箱 :  em@29,[],[2_3_4],[2_3_4_5],[3_4],[4_5]
700,附近 更 有 越南 餐厅 和 印度 buffet 给 时间 时间 紧张 的 你 提供 便利  。,附近 更 有 越南 餐厅 和 印度 自助 给 时间 时间 紧张 的 你 提供 便利  。,[],[7],[7],[16],[16]
701,咨询 顾问  ：  andy,咨询 顾问  ：  安迪,[],[3],[3],[2],[2]
702,apartment 水电 暖 全 包 ， 两 人 住 的 话 人均 467 .,公寓 水电 暖 全 包 ， 两 人 住 的 话 人均 467 .,[],[0],[0_12_13],[5_13],[5_13]
704,停车 有 很 大 的 室内 garage  。,停车 有 很 大 的 室内 车库 。,[],[6_7],[6_7],[7],[7]
705,在 forbes 附近  。,在 福布斯 附近  。,[],[1],[1],[3],[3]
706,大家 好 ， 本人 phd 男生 ， 无 不良 嗜好  。,大家 好 ， 本人 博士 研究生 在读 ， 男生 ， 无 不良 嗜好  。,[],[4],[4_5_6_7],[2_6_10],[2_7_9_13]
707,up up up 继续 寻找 等待 中 .,顶顶顶 ！ 继续 寻找 等待 中 .,[],[0_1_2],[0_1],[7],[1_6]
708,出门 走 一 分钟 不到 就 有 81-83 bus  。,出门 走 一 分钟 不到 就 有 81 - 83 公交 。,[],[8_9],[7_8_9_10_11],[9],[8_11]
709,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决  。,租赁 办公室 就 在 大堂 ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决  。,[],[0_1_4_5],[0_1_4_5],[5_10_20],[5_10_20]
710,在 forbes 附近  。,在 福布斯 附近  。,[],[1],[1],[3],[3]
713,这 是 之前 的 长 租 post  。,这 是 之前 的 长 租 帖 。,[],[6_7],[6_7],[7],[7]
714,可以 随时 联系 我 来看 房 和 商量 事宜  ：  email  :  em@30,可以 随时 联系 我 来看 房 和 商量 事宜  ：  电子 邮箱 :  em@30,[],[10_11_12],[10_11_12_13],[9_11_12],[9_12_13]
716,单独 房间 ， 和 两 个 人 share 一 个 洗手间 ， （ 不过 暑假 可能 有 人 回家 就 人 少 了  。,单独 房间 ， 和 两 个 人 共用 一 个 洗手间 ， （ 不过 暑假 可能 有 人 回家 就 人 少 了  。,[],[7],[7],[2_11_12_23],[2_11_12_23]
717,独立 卫生间 ， 独立 大 衣柜 ， 基本 可以 算是 一 个 没有 厨房 的 studio  。,独立 卫生间 ， 独立 大 衣柜 ， 基本 可以 算是 一 个 没有 厨房 的 单间 。,[],[15_16],[15_16],[2_6_16],[2_6_16]
718,现在 的 住户 下 一 个 lease 年 都 会 搬到 其它 地方 去 ， 所以 你 还 可以 跟 management 商量 签 下 一 年 的 lease ！,现在 的 住户 下 一 个 租期 年 都 会 搬到 其它 地方 去 ， 所以 你 还 可以 跟 物业 管理 公司 商量 签 下 一 年 的 合同 ！,[],[6_20_27_28],[6_20_21_22_29_30],[14_28],[14_30]
719,这个 giant eagle 是 匹 村 最 大 最 全 的  。,这个 巨鹰 超市 是 匹 村 最 大 最 全 的  。,[],[1_2],[1_2],[11],[11]
720,pdf 如果 感兴趣 请 联系  :  em@31,（ 电子 文档 ） 如果 感兴趣 请 联系  :  em@31,[],[0],[0_1_2_3],[5_6],[0_3_8_9]
721,在 这里 住 过 的 人 都 拿到 了 很 好 的 工作 offer 如 有 兴趣 可 email  :  em@32,在 这里 住 过 的 人 都 找到 了 很 好 的 工作 ， 如 有 兴趣 可 发 邮件 到 :  em@32,[],[13_18_19_20],[7_18_19_20_21_22],[19_20],[13_21_22]
722,周围 有 各 类 参观 ， 出门 就 是 车站 ， 坐 公交 到 downtown 或者 中 超 都 很 方便  。,周围 有 各 类 参观 ， 出门 就 是 车站 ， 坐 公交 到 市中心 或者 中 超 都 很 方便  。,[],[14],[14],[5_10_21],[5_10_21]
723,如果 你们 同学 结伴 而来 ， 愿意 租 整 个 house  (  里面 可能 2-5 个 卧室 的 都 有  )  ， 也 可以  。,如果 你们 同学 结伴 而来 ， 愿意 租 整 个 房子 (  里面 可能 2-5 个 卧室 的 都 有  )  ， 也 可以  。,[],[10_11],[10_11],[5_11_20_21_24],[5_11_14_20_21_24]
724,因为 地段 都 是 上 好 地段 （ top 1  %  ） ， 房子 都 是 上 好 的 房子  (  top 5  %   )  ， 所以 价格 也 不 是 最 便宜  (  top 10-20%   )  ， 性价比 高  。,因为 地段 都 是 上 好 地段 （ 排名 前 1%  ） ， 房子 都 是 上 好 的 房子  (  排名 前 5%   )  ， 所以 价格 也 不 是 最 便宜  (  排名 前 10-20%   )  ， 性价比 高  。,[],[8_9_10_11_12_21_22_23_24_25_34_35_36_37],[8_9_10_11_12_21_22_23_24_25_34_35_36_37_38],[7_10_11_12_20_23_24_25_33_36_37_40],[7_10_11_12_20_23_24_25_33_36_37_38_41]
725,欢迎 联系 并 告知 租房 要求 （ 简单 自我 介绍 ， 告知 入住 时间 ， 人数 ， 房间 or house 离 学校 远近 ， 预算 ）  。,欢迎 联系 并 告知 租房 要求 （ 简单 自我 介绍 ， 告知 入住 时间 ， 人数 ， 房间 或者 房子 离 学校 远近 ， 预算 ）  。,[],[18_19],[18_19],[6_10_14_16_23_25_26],[6_10_14_16_23_25_26]
726,house 有 四 个 房间 一 个 客厅 外加 一 个 阁楼 ， 平时 住 非常 宽敞 ， toc/eoc 的 时候 还 可以 住 客人 ， 完全 不 会 拥挤  。,房子 有 四 个 房间 一 个 客厅 外加 一 个 阁楼 ， 平时 住 非常 宽敞 ， toc/eoc 的 时候 还 可以 住 客人 ， 完全 不 会 拥挤  。,[],[0],[0],[12_17_25_30],[12_17_18_25_30]
727,到 giant eagle ， lotus 可以 坐 门口 的 公交 ， 我 有时 也 会 开车 去  。,到 巨鹰 超市 ， 莲花 超市 可以 坐 门口 的 公交 ， 我 有时 也 会 开车 去  。,[],[1_2_3_4],[1_2_3_4_5],[3_10_17],[3_11_18]
728,走 5-7 分钟 ， 即 可 到达 giant eagle ， 府 河 人家  。,走 5-7 分钟 ， 即 可 到达 巨鹰 超市 ， 府 河 人家  。,[],[7_8_9],[7_8_9],[3_9_13],[1_3_9_13]
729,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,大学 花园 公寓 属于 匹兹堡 学校 资产 并由 学校 负责 管理 与 维护  。,[],[0_1_4],[0_1_4],[13],[13]
730,便利 店  ：  走 一 个 block 就 到 韩国 超市 ；,便利 店  ：  走 一 个 街区 就 到 韩国 超市 ；,[],[6],[6],[2_11],[2_11]
731,餐饮  ：  走 一 个 block 就 到 餐馆 最 多 的 craig  。,餐饮  ：  走 一 个 街区 就 到 餐馆 最 多 的 克莱格 区 。,[],[5_12_13],[5_12_13_14],[1_13],[1_14]
732,地处 squirrel hill 偏 北部 的 富人 区 ， 非常 安全 和 安静  。,地处 松鼠山 偏 北部 的 富人 区 ， 非常 安全 和 安静  。,[],[1_2],[1],[8_13],[7_12]
733,available now 顶 ！,目前 可 租 顶 ！,[],[0_1],[0_1_2],[3],[4]
734,带 家具 ， 拎包 入住 uu p up up up up up up up up,带 家具 ， 拎包 入住 顶顶 顶顶顶 ！,[],[5_6_7_8_9_10_11_12_13_14],[5_6_7],[2],[2_7]
735,旁边 有 murray ， 有 很多 餐厅  。,旁边 有 梅瑞 大道 ， 有 很多 餐厅  。,[],[2_3],[2_3_4],[3_7],[4_8]
736,周围 各 种 商铺 餐馆  (  老 四川 ， 府 河 等  )  ， giant eagle 超市 ， rite aid 药店 ， 生活 非常 方便  。,周围 各 种 商铺 餐馆  (  老 四川 ， 府 河 等  ) ， 巨鹰 超市 ， 来 德 爱 药店 ， 生活 非常 方便  。,[],[14_15_18_19],[14_17_18_19],[5_8_12_13_17_21_25],[5_8_12_13_16_21_25]
737,如果 有 符合 的 条件 的 麻烦 请 联系 一下 以下 的 email .,如果 有 符合 的 条件 的 麻烦 请 联系 一下 以下 的 邮箱 .,[],[12_13],[12_13],[13],[13]
738,非常 方便 ， center 上 就 有 个 giant eagle .,非常 方便 ， 中心 就 有 个 巨鹰 超市 .,[],[3_8_9_10],[3_7_8_9],[2_10],[2_9]
739,the price  :  $600一 个 月 ， 包 水 煤气 暖气  。,价格  :  $ 600一 个 月 ， 包 水 煤气 暖气  。,[],[0_1_2_3],[0_1_2_3],[2_6_11],[1_2_6_11]
740,同时 也 靠近 fifth ave ， 交通 十分 方便  。,同时 也 靠近 第五 大道 ， 交通 十分 方便  。,[],[3_4_5],[3_4_5],[5_9],[5_9]
741,是 house 的 一 楼 ， 一共 三 间 房 + 厨房 + 客厅 + 卫生间  。,是 f 房子 agn 的 一 楼 ， 一共 三 间 房 + 厨房 + 客厅 + 卫生间  。,[f_agn],[1],[1_2_3],[5_10_12_14_16],[7_12_14_16_18]
742,走 5-7 分钟 ， 即 可 到达 giant eagle ， 府 河 人家  。,走 5-7 分钟 ， 即 可 到达 巨鹰 超市 ， 府 河 人家  。,[],[7_8_9],[7_8_9],[3_9_13],[1_3_9_13]
743,房东 公司 是 walnut capital ， 听说 还有 免费 班车 去 学校 （ 不过 本人 没 坐 过 ）  。,房东 公司 是 沃尔纳特 资本 公司 ， 听说 还有 免费 班车 去 学校 （ 不过 本人 没 坐 过 ）  。,[],[3_4_5],[3_4],[5_12_18_19],[6_13_19_20]
744,公寓 的 侧面 是 租车 公司 herz ， 便于 租车 旅行  。,公寓 的 侧面 是 租车 公司 赫尔兹 ， 便于 租车 旅行  。,[],[6_7],[6_7],[7_11],[7_11]
745,生活 便利  ：  giant eagle 0 .,生活 便利  ：  巨鹰 超市,[],[3_4_5_6],[3_4],[2_6],[2]
746,trader joe's ， whole foods ， target 都 不 远 ， 并且 公交 可达,乔 氏 商店 ， 全食 超市 ， 塔吉特 商店 都 不 远 ， 并且 公交 可达,[],[0_1_2_3_4_5_6],[0_1_2_3_4_5_6_7_8],[2_5_10],[3_6_12]
750,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， queen size bed ， 配置 齐全 ， 拎包 入住  。,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， 标准 双人床 ， 配置 齐全 ， 拎包 入住  。,[],[11_12_13_14],[11_12_13],[2_4_6_8_10_14_17_20],[2_4_6_8_10_13_16_19]
751,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,公寓 五月花 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,[],[1_2],[1],[9_16_22],[8_15_21]
752,客厅 有 个 比较 紧凑 的 dining area 一起 用  。,客厅 有 个 比较 紧凑 的 用餐 区 一起 用  。,[],[6_7],[6_7],[10],[10]
753,不 包 utility  。,不 包 水电气 等 各 类 服务费 。,[],[2_3],[2_3_4_5_6_7],[3],[7]
755,地址 在 bayard st .,地址 在 贝亚德街,[],[2_3_4],[2],[4],
756,本 房间 在 三 楼 ， 居民 邻居 多 是 学生 和 老人 ， leasing office 希望 保持 公寓 居住 环境 ， 所以 不 吵 不 闹  。,本 房间 在 三 楼 ， 居民 邻居 多 是 学生 和 老人 ， 租赁 办公室 希望 保持 公寓 居住 环境 ， 所以 不 吵 不 闹  。,[],[14_15],[14_15],[5_13_21_27],[5_13_21_27]
757,从 building 进门 开始 全 是 地毯  。,整 栋 楼 从 进门 开始 全 是 地毯  。,[],[1],[0_1_2],[7],[9]
758,giant eagle 超市 就 隔 两 个 block  。,巨鹰 超市 超市 就 隔 两 个 街区 。,[],[0_1_7_8],[0_7_8],[8],[8]
759,步行 十 分钟 内 到 trader joe/s ， giant eagle 和 target （ 食品 及 日用品 超市 ）  。,步行 十 分钟 内 到 乔氏 商店 ， 巨 鹰 超市 ， 塔吉特 商店 （ 食品 及 日用品 超市 ）  。,[],[5_6_7_8_9_11_12],[5_6_7_8_9_12_13_14],[7_12_17_18],[7_11_14_19_20]
760,doorman service 帮忙 收取 快递 信件  。,门卫 帮忙 收取 快递 信件  。,[],[0_1],[0],[6],[5]
761,地毯 刚刚 deep clean 过  。,地毯 刚刚 完全 清理 过  。,[],[2_3],[2_3],[5],[5]
762,门口 有 cvs 超市  。,门口 有 cvs 超市  。,[cvs],[2],[2],[4],[4]
763,家里 厨具 家具 齐全 ， 可以 一 起 share  。,家里 厨具 家具 齐全 ， 可以 一 起 共用  。,[],[8_9],[8_9],[4_9],[4_9]
764,现在 出租 该 house 三 层 的 三 件 卧室 中 的 一 间  。,现在 出租 该 房子 三 层 的 三 件 卧室 中 的 一 间  。,[],[3],[3],[14],[14]
765,距离 audi 和 giant eagle 十 分钟 左右  。,距离 奥迪 和 巨鹰 超市 十 分钟 左右  。,[],[1_3_4],[1_3_4],[8],[8]
767,和 craig street 上 有 很多 餐馆 和 小吃 ， 生活 非常 方便  。,和 克莱德街 上 有 很多 餐馆 和 小吃 ， 生活 非常 方便  。,[],[1_2],[1],[9_13],[8_12]
768,客厅 非常 安静 ， 适合 学习 ， 厅 内 另 有 一 个 walk-in closet 可以 用  。,客厅 非常 安静 ， 适合 学习 ， 厅 内 另 有 一 个 步入 式 衣柜 可以 用  。,[],[14],[13_14_15],[3_6_17],[3_6_18]
769,卧室  ：  出租 卧室 ， 有 一 女生 住 客厅 ， 人 极 nice ， 非常 好 相处  。,卧室  ：  出租 卧室 ， 有 一 女生 住 客厅 ， 人 极 好 ， 非常 好 相处  。,[],[13_14],[],[1_4_10_14_18],[1_4_10_14_18]
770,一月 起 available  。,一月 起 可 租 。,[],[2_3],[2_3_4],[3],[4]
771,- free parking or paid garage 联系 方式  ：  pn-8 em@33,免费 停车场 或 付费 车库 联系 方式  ：  pn-8 em@33,[],[0_1_2_3_4_5],[0_1_2_3_4],[0_8_9_10],[7_8_9]
774,天天 去 giant eagle 不 是 梦 ！,天天 去 巨 鹰 超市 不 是 梦 ！,[],[2_3],[2_3_4],[7],[8]
777,两 个 houses  :  house＃1&＃2house＃1  :  代 朋友 发  。,两 个 房子 ： 代 朋友 发  。,[],[2_3_4_5],[2_3],[3_5_9],[3_7]
778,utility 和 网络 全 包  。,各 类 服务费 和 网络 全 包  。,[],[0],[0_1_2],[5],[7]
779,up ， up 春季 学期 开学 的 同学 ， 欢迎 联系  。,顶顶 ！ 春季 学期 开学 的 同学 ， 欢迎 联系  。,[],[0_1_2],[0_1],[1_8_11],[1_7_10]
780,租约  ：  整套 公寓 一 室 一 厅 1005$/month （ 不 包 网 电 ） ， 420$/month for living room ， 585$/month for bedroom  。,租约  ：  整套 公寓 一 室 一 厅 1005$/ 每 月 （ 不 包 网 电 ） ， 客厅 420$ / 每 月 ， 卧室 585$/ 每 月 。,[],[17_18_19_20_21_22_23_24],[9_10_11_18_19_20_21_22_23_24_25_26_27_28],[1_9_14_15_20_24],[1_8_11_16_17_19_20_23_25_28]
781,联系 方式  (  primary  )   ：  + 1-412-951-4590 ， 邮箱 em@34,主要 联系 方式 ：  + 1-412-951-4590 ， 邮箱 em@34,[],[3_4_5_6_7_8],[0],[2_4_5_6_8_10],[3_4_5_6_8]
782,周边 环境  ：  greenfield 的 住户 基本上 是 白人 为主 ， 非常 安全 ， 适合 喜欢 安静 环境 的 同学  。,周边 环境  ：  绿地 的 住户 基本上 是 白人 为主 ， 非常 安全 ， 适合 喜欢 安静 环境 的 同学  。,[],[3],[3],[2_10_13_20],[2_10_13_20]
783,更新  ：  房租 调整 为 大 卧室 $440 / 月 ， 小 卧室 $360 / 月 ， utility 全 包  。,更新  ：  房租 调整 为 大 卧室 $440 / 月 ， 小 卧室 $360 / 月 ， 各 类 服务费 全 包  。,[],[17],[17_18_19],[1_8_10_14_16_20],[1_7_8_10_13_14_16_22]
784,可以 协商 move in date ， 一月 开始 随时 入住 ！,可以 协商 入住 日期 ， 一月 开始 随时 入住 ！,[],[2_3_4_5],[3_4],[5_10],[4_9]
785,还 available 还 available 还 available 还 available 还 available .,仍然 可 租 ！,[],[1_3_5_7_9_10],[0_1_2_3],[10],[3]
786,停车 有 很 大 的 garage  。,停车 有 很 大 的 车库 。,[],[5_6],[5_6],[6],[6]
787,公寓 里 住 的 学生 要求 都 是 graduate 及 以上  。,公寓 里 住 的 学生 要求 都 是 本科生 及 以上  。,[],[8],[8],[11],[11]
788,它们 订 的 这个 价格 也 是 一 分 钱 一 分 货 ， 公寓 里 住 的 学生 要求 都 是 graduate 及 以上  。,它们 订 的 这个 价格 也 是 一 分 钱 一 分 货 ， 公寓 里 住 的 学生 要求 都 是 本科生 及 以上  。,[],[22],[22],[13_25],[13_25]
789,公寓 的 侧面 是 租车 公司 herz ， 便于 租车 旅行  。,公寓 的 侧面 是 租车 公司 赫尔兹 ， 便于 租车 旅行  。,[],[6_7],[6_7],[7_11],[7_11]
790,无需 security deposit  。,无需 订金  。,[],[1_2_3],[1_2],[3],[2]
791,此 次 不 设 transition fee .,此 次 不 设 转让费 .,[],[4_5_6],[4_5],[6],[5]
792,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 apartment  。,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 公寓 。,[],[14_15],[14_15],[15],[15]
