Word Index,Word Form,Surprisal
0,卧室,6.527233
1,和,1.318198
2,厨房,4.393071
3,餐厅,3.949943
4,家具,5.802201
5,用具,6.278507
6,齐全,6.082387
7,，,0.370216
8,<unk>,Infinity
9,入住,5.243498
10,！,4.326986
,,
CMU,160,
0,租金,7.042348
1,：,3.600711
2,<unk>,Infinity
3,全,3.909417
4,包,4.892569
5,（,1.601979
6,客厅,6.184334
7,）,2.439893
,,
CMU,161,
0,房间,5.415995
1,的,0.719628
2,大小,2.333497
3,从,2.15899
4,十六,4.446467
5,平米,7.11376
6,到,3.310599
7,十三,3.800866
8,平米,7.052241
9,不等,3.310599
10,，,0.4885161
11,一,2.711052
12,楼,5.759132
13,是,1.85848
14,餐厅,4.810866
15,，,0.640978
16,客厅,5.965428
17,，,0.8803964
18,和,2.84147
19,厨房,4.364685
20,.,3.936557
,,
CMU,162,
0,二,3.222314
1,楼,1.591621
2,四,3.194597
3,个,1.28311
4,卧室,4.290241
5,，,0.7998947
6,三,1.65748
7,楼,1.964543
8,两,2.874027
9,个,0.9657912
10,卧室,4.601481
11,.,3.862113
,,
CMU,163,
0,房间,5.415995
1,宽敞,3.491162
2,，,0.1978347
3,明亮,5.472093
4,，,1.735407
5,安静,5.794079
6,，,0.9154039
7,独立,4.130314
8,，,2.406573
9,互,5.243724
10,不,3.946114
11,干扰,4.330681
12,。,0.8169825
,,
CMU,164,
0,旁边,5.976814
1,是,1.725711
2,公园,4.497786
3,和,1.952101
4,植物园,2.416195
5,。,0.6792259
,,
CMU,165,
0,八月,4.302052
1,可以,3.884282
2,入住,4.325171
3,。,0.3555963
,,
CMU,166,
0,房间,5.415995
1,属于,4.161771
2,专门,4.372456
3,翻修,6.333132
4,过,1.902003
5,的,0.4094886
6,，,1.826877
7,整体,4.203354
8,感觉,3.140528
9,算,5.478996
10,比较,2.914542
11,新,3.287162
12,的,2.045513
13,那,3.990206
14,种,4.974262
15,，,0.8724324
16,暖气,7.46269
17,很,4.247849
18,足,4.090488
19,。,1.764531
,,
CMU,167,
0,时间,3.803211
1,:,1.642747
2,<unk>,Infinity
,,
CMU,168,
0,便利,6.100998
1,条件,2.045445
2,:,3.488101
,,
CMU,169,
0,免费,4.772542
1,停车场,2.791923
2,/,4.74333
3,泳池,5.984725
4,/,3.764412
5,健身房,6.484246
,,
CMU,170,
0,一,2.791026
1,楼,5.695485
2,有,2.147275
3,客厅,5.646606
4,跟,4.637275
5,厨房,5.263259
6,，,0.9667723
7,还,2.804153
8,有,2.409096
9,个,2.362949
10,后,4.329898
11,花园,4.543201
12,可以,3.412068
13,烧烤,5.086565
14,。,1.380925
,,
CMU,171,
0,附近,4.302052
1,邻居,3.954589
2,都,1.867357
3,超级,5.046084
4,友好,6.031365
5,安静,6.189629
6,！,3.426152
,,
CMU,172,
0,超级,4.033378
1,方便,5.518289
2,。,1.137055
,,
CMU,173,
0,一,2.791026
1,对,6.748022
2,情侣,3.608845
3,想,4.562195
4,<unk>,Infinity
,,
CMU,174,
0,谢谢,5.637844
1,大家,1.158396
2,。,0.8566467
,,
CMU,175,
0,入住,5.976814
1,时间,3.558488
2,不变,3.766199
3,，,0.5183236
4,限,5.182902
5,女生,5.678623
6,。,1.142831
,,
CMU,176,
0,欢迎,5.269867
1,咨询,4.740093
2,！,4.216823
,,
CMU,177,
0,顶,4.495176
1,一下,5.918941
2,吐血,6.352746
3,最后,4.040724
4,降价,5.408199
5,甩卖,7.818022
6,顶,4.612434
7,一下,5.638311
,,
CMU,178,
0,基本,4.114965
1,家具,6.016343
2,齐全,6.166569
3,，,0.370216
4,<unk>,Infinity
5,入住,5.243498
6,。,0.9292497
,,
CMU,179,
0,公寓,4.876083
1,条件,4.845627
2,好,2.68038
3,、,1.640621
4,治安,4.413397
5,佳,5.294245
6,。,1.045569
,,
CMU,180,
0,，,2.772477
1,是,0.2660908
2,独,5.828066
3,栋,3.272605
4,房屋,9.615643
5,的,1.587938
6,一,1.8501
7,层,2.751666
8,。,1.40792
,,
CMU,181,
0,两,3.065489
1,侧,6.008182
2,也,2.773933
3,可,2.166473
4,免费,2.880528
5,趴,7.052531
6,车,2.176041
7,。,1.132511
,,
CMU,182,
0,顶,4.495176
1,一下,5.918941
2,顶,4.814344
3,一下,5.638311
4,顶,4.814344
5,一下,5.638311
6,仍然,4.176349
7,有效,2.35058
8,顶,6.221453
9,一下,5.638311
10,，,0.6656599
11,可,2.841563
12,议价,5.824117
13,仍然,4.40185
14,有效,2.35058
,,
CMU,183,
0,顶,4.495176
1,~,5.272847
2,顶,5.623263
3,~,4.992217
4,顶,5.623263
5,~,4.992217
6,顶,5.623263
7,~,4.992217
8,顶,5.623263
9,~,4.992217
10,顶,5.623263
11,~,4.992217
12,顶,5.623263
13,~,4.992217
14,顶,5.623263
15,~,4.992217
,,
CMU,184,
0,户型,6.482378
1,设计,1.492913
2,很,3.378262
3,容易,0.9657912
4,隔断,7.19598
5,，,0.7857044
6,进,3.982136
7,房间,3.199564
8,、,1.890573
9,浴室,4.633838
10,、,0.4244149
11,厨房,1.472956
12,都,2.753911
13,不,1.833992
14,需要,1.805946
15,经过,2.113665
16,客厅,6.021493
17,。,1.281693
,,
CMU,185,
0,总而言之,4.958618
1,<unk>,Infinity
2,入住,5.243498
,,
CMU,186,
0,购物,5.160723
1,吃饭,4.094334
2,上学,5.989446
3,都,3.65275
4,很,2.045587
5,方便,2.366112
6,，,0.9254708
7,而且,1.883661
8,附近,3.313417
9,是,2.377338
10,犹太,4.137915
11,社区,1.916613
12,所以,4.641257
13,非常,3.286391
14,安全,3.200032
15,。,0.6939341
,,
CMU,187,
0,三,2.927257
1,个,1.338494
2,人,1.862088
3,住,3.400505
4,所以,4.511127
5,价格,3.300632
6,相对,2.310911
7,便宜,1.009687
8,。,0.7149581
,,
CMU,188,
0,家具,5.804013
1,厨具,7.000371
2,，,0.9094301
3,暖气,6.676477
4,，,1.143907
5,空调,5.205508
6,都,3.649335
7,有,1.329885
8,。,1.929806
,,
CMU,190,
0,公寓,4.876083
1,特色,4.977004
2,：,1.839568
,,
CMU,191,
0,搭乘,4.699992
1,公交,3.081598
2,非常,4.410974
3,方便,2.645809
4,，,0.6532125
5,详见,4.664462
6,下面,2.635292
7,。,1.496731
,,
CMU,192,
0,卫生间,5.804662
1,设施,4.819345
2,干净,6.287647
3,、,1.265211
4,整洁,1.498865
5,、,0.7317079
6,配置,4.80644
7,齐全,3.501533
8,且,2.276774
9,有,1.745341
10,东南,5.005304
11,朝向,6.115014
12,窗户,5.371065
13,（,2.262715
14,容易,5.090528
15,保持,3.305763
16,通风,4.308908
17,、,1.543616
18,干燥,1.369612
19,）,2.783264
20,；,2.186322
,,
CMU,193,
0,也,3.370151
1,可以,1.017816
2,单个,5.447842
3,房间,2.830298
4,出租,3.376956
5,，,1.081215
6,价钱,5.213349
7,可以,3.580025
8,商量,5.033401
9,。,1.119376
,,
CMU,194,
0,东西,4.583487
1,坏,6.062759
2,了,1.126896
3,联系,3.918552
4,房东,7.510656
5,会,2.880013
6,尽快,3.855387
7,修,3.796869
8,。,1.356967
,,
CMU,195,
0,超大,5.512905
1,客厅,6.181467
2,，,0.8922411
3,有,2.389629
4,隔断,6.841625
5,和,2.639658
6,屏风,5.327431
7,，,1.081437
8,安静,5.71689
9,舒适,2.95092
10,。,0.9437078
,,
CMU,196,
0,水电,5.804013
1,网,5.002677
2,全,4.545292
3,包,4.892569
4,，,0.9694159
5,家具,5.464063
6,齐全,6.229526
7,，,0.370216
8,<unk>,Infinity
9,入住,5.243498
10,。,0.9292497
,,
CMU,197,
0,客厅,6.258925
1,不,3.365124
2,住,4.292892
3,人,2.029766
4,！,4.026815
,,
CMU,198,
0,两,3.065489
1,个,0.6650633
2,洗手间,3.766824
3,不,3.751163
4,相互,3.924916
5,影响,4.222819
6,！,4.551469
,,
CMU,199,
0,与,2.764911
1,房东,5.06858
2,签约,4.722003
3,，,0.7122912
4,房租,6.354582
5,已,3.856355
6,包括,3.187505
7,水电,4.715276
8,等,1.589826
9,所有,3.620462
10,费用,3.404676
11,。,0.60206
,,
CMU,200,
0,周围,5.114965
1,安全,4.726712
2,安静,6.271122
3,。,1.220016
,,
CMU,201,
0,本人,5.073573
1,在,1.430376
2,这,2.686802
3,居住,5.936344
4,感觉,5.771456
5,非常,2.228009
6,便利,3.260527
7,。,0.1684044
,,
CMU,202,
0,另,3.093914
1,有,4.112612
2,几,2.407217
3,家,1.820259
4,中餐,7.004071
5,外卖,2.475567
6,都会,4.565304
7,送到,3.712434
8,公寓,4.098329
9,门口,3.141065
10,。,1.401356
,,
CMU,203,
0,比起,4.498665
1,住,4.743449
2,学校,4.34596
3,附近,2.848164
4,的,0.4682578
5,公寓,3.18896
6,，,0.6941175
7,其实,3.813628
8,通勤,5.520507
9,时间,1.781287
10,不,2.692779
11,会,2.978201
12,差,3.68034
13,很,5.170109
14,远,4.090488
15,。,1.387721
,,
CMU,204,
0,最好,5.001022
1,是,1.834626
2,男生,4.938658
3,.,3.827708
,,
CMU,205,
0,希望,4.628299
1,找,3.225442
2,一,1.005935
3,位,0.4740302
4,爱,4.031741
5,干净,3.358898
6,女生,5.997073
7,。,1.142831
,,
CMU,206,
0,还有,3.674056
1,六七,6.221274
2,两,3.815201
3,月,3.385003
4,可以,4.83418
5,出租,5.351335
6,继续,4.508192
7,顶,5.240489
8,!,4.344688
,,
CMU,207,
0,<unk>,Infinity
1,入住,5.243498
2,!,4.453465
,,
CMU,208,
0,整,4.587765
1,套,5.305936
2,房子,2.642203
3,够,6.224391
4,近,4.347101
5,，,1.37022
6,户型,6.511033
7,也,1.809508
8,很,2.325765
9,好,3.652972
10,。,1.655329
,,
CMU,209,
0,两,3.065489
1,分,5.294224
2,种,3.739702
3,步行,5.974193
4,到,1.342268
5,匹,5.365506
6,大,2.129812
7,。,1.928825
,,
CMU,210,
0,私人,4.766012
1,锁,5.715316
2,。,1.498233
,,
CMU,211,
0,一,2.791026
1,个,5.592477
2,人,1.958433
3,租,5.168896
4,六百,6.245831
5,;,4.893312
,,
CMU,212,
0,加,3.602192
1,一百,5.693194
2,元,1.710154
3,包,4.324809
4,煤气,6.347363
5,水,4.382315
6,电网,4.916832
7,。,1.153328
,,
CMU,213,
0,有,2.715695
1,空调,4.561965
2,。,1.275931
,,
CMU,214,
0,整个,3.732348
1,房子,4.488641
2,六,4.125166
3,个,1.028991
4,卧室,4.770694
5,两,3.576522
6,个,0.6215063
7,厨房,4.601481
8,三,3.184296
9,个,1.213134
10,卫生间,5.087897
11,。,0.966715
,,
CMU,215,
0,豪华,5.291057
1,装修,2.736551
2,。,1.098244
,,
CMU,216,
0,安全,4.449072
1,安静,6.330866
2,。,1.220016
,,
CMU,218,
0,请,4.366777
1,联系,3.99397
2,微,5.275205
3,信,4.723318
4,<unk>,Infinity
,,
CMU,219,
0,价钱,6.527233
1,可以,3.470107
2,商量,5.033401
3,～,4.626365
4,时间,4.212963
5,也,2.237925
6,可以,1.653213
7,商量,5.179534
8,～,4.626365
9,希望,4.223194
10,是,2.735472
11,爱,3.855622
12,干净,3.437531
13,的,0.7994511
14,女生,4.568612
15,。,0.8361432
,,
CMU,220,
0,微,4.103536
1,信号,3.027065
2,:,3.851135
3,<unk>,Infinity
,,
CMU,221,
0,房间,5.415995
1,很,3.759469
2,新,3.802671
3,（,3.520724
4,重新,4.909428
5,装修,2.48935
6,过,1.808355
7,）,2.882464
8,。,0.4149733
,,
CMU,222,
0,欢迎,5.269867
1,来看,5.902998
2,！,4.90091
,,
CMU,224,
0,有意,5.512905
1,可,3.747738
2,联系,4.144372
3,微,5.275205
4,信,4.723318
5,：,2.875441
6,<unk>,Infinity
7,。,1.427697
,,
CMU,227,
0,家具,5.804013
1,餐具,6.596181
2,齐全,6.031062
3,。,0.8237057
,,
CMU,228,
0,全,3.75513
1,包,5.207676
2,。,1.164418
,,
CMU,231,
0,家具,5.804013
1,部分,4.196855
2,提供,3.352331
3,：,3.268802
4,客厅,6.48941
5,和,1.358081
6,餐厅,1.135687
7,家具,6.030686
8,齐全,6.166569
9,。,0.8237057
,,
CMU,232,
0,一楼,4.699992
1,：,1.123631
2,餐厅,5.281898
3,、,0.4196835
4,客厅,4.96812
5,、,0.30103
6,大,3.040711
7,厨房,3.49814
8,，,0.8346568
9,半,4.163879
10,个,1.209027
11,卫生间,5.459677
12,。,0.966715
,,
CMU,233,
0,实木,6.817091
1,地板,5.298813
2,。,1.398181
,,
CMU,234,
0,还有,3.674056
1,一,0.7193732
2,个,5.870041
3,三,3.395187
4,楼,2.795828
5,独,5.869904
6,用,3.76883
7,卫生间,5.469913
8,。,0.8703222
,,
CMU,235,
0,地毯,5.592087
1,为主,4.596044
2,。,0.677448
,,
CMU,236,
0,半,3.714715
1,个,2.420908
2,卫生间,5.459677
3,。,0.966715
,,
CMU,237,
0,免费,4.772542
1,使用,1.793902
2,。,0.6000814
,,
CMU,238,
0,冬天,5.035784
1,有,2.277134
2,暖气,4.987144
3,，,1.160882
4,夏天,4.761628
5,有,2.449441
6,中央,4.06289
7,空调,5.514458
8,。,1.728974
,,
CMU,239,
0,房子,5.512905
1,维护,5.189792
2,非常,3.604256
3,好,1.782907
4,。,0.7249983
,,
CMU,240,
0,今天,3.692266
1,就,2.868673
2,可以,1.490235
3,入住,4.436532
4,。,0.3555963
,,
CMU,241,
0,对,2.988942
1,家具,5.57924
2,、,1.055918
3,地点,4.328358
4,有,2.65095
5,什么,2.886929
6,具体,2.790011
7,要求,2.712507
8,。,0.60206
,,
CMU,242,
0,或者,4.401755
1,在,2.218169
2,此,2.555134
3,留言,4.309733
4,，,0.8895831
5,谢谢,5.337202
6,！,1.941651
,,
CMU,243,
0,打扰,6.031991
1,大家,4.917361
2,！,2.945195
,,
CMU,244,
0,谢谢,5.637844
1,大家,1.158396
2,！,0.9906948
,,
CMU,245,
0,开始,4.221019
1,时间,3.579732
2,，,0.7781513
3,结束,3.844597
4,时间,2.255698
5,还,3.212818
6,有,2.468591
7,价格,4.806568
8,均,2.928772
9,可,3.206865
10,刀,5.760411
11,。,1.197489
,,
CMU,246,
0,顶,4.495176
1,一下,5.918941
2,～,4.420724
3,～,2.719846
,,
CMU,247,
0,公寓,4.876083
1,情况,4.643316
2,良好,2.763081
3,，,0.2272438
4,房间,5.170988
5,规整,7.096891
6,宽敞,6.341167
7,，,0.6608993
8,<unk>,Infinity
9,入住,5.243498
10,。,0.9292497
,,
CMU,250,
0,补充,5.060607
1,三,4.465028
2,张,2.051091
3,图片,2.853846
,,
CMU,251,
0,公寓,4.876083
1,设施,3.371634
2,新,4.292226
3,，,2.649617
4,物业,4.951354
5,良好,5.290697
6,。,1.17228
,,
CMU,252,
0,有,2.715695
1,专人,4.54617
2,负责,0.7067953
3,接受,3.939587
4,、,2.828663
5,保管,4.906217
6,包裹,5.613455
7,，,1.186566
8,提供,3.360188
9,免费,2.139819
10,上门,6.675167
11,维修,2.343532
12,活动,3.123587
13,。,0.4196835
,,
CMU,253,
0,学长,5.550694
1,会,2.995998
2,买,3.980326
3,车,4.403382
4,因此,4.81931
5,生活,3.963426
6,中,1.848286
7,有,1.744293
8,什么,3.437042
9,紧急,4.142927
10,情况,4.539641
11,也,1.895592
12,会,1.395763
13,很,2.847881
14,方便,2.596039
15,！,5.295875
,,
CMU,254,
0,房子,5.512905
1,户型,7.301135
2,见,4.332085
3,附件,4.744375
4,（,1.968483
5,客厅,6.220693
6,非常,4.297423
7,非常,2.760631
8,好,1.601527
9,隔断,7.950321
10,！,4.34968
,,
CMU,255,
0,谢谢,5.637844
1,：,3.220394
2,）,0.8321886
,,
CMU,256,
0,卧室,6.527233
1,地毯,6.212388
2,。,1.079181
,,
CMU,257,
0,卫生间,5.804662
1,和,1.105851
2,厨房,4.470767
3,是,1.908651
4,瓷砖,6.776963
5,。,0.8395479
,,
CMU,258,
0,两,3.065489
1,个,0.6650633
2,卫生间,4.908605
3,非常,4.547202
4,干净,3.527501
5,。,1.14178
,,
CMU,259,
0,<unk>,Infinity
1,入住,5.243498
2,！,4.326986
,,
CMU,261,
0,房子,5.512905
1,干净,6.083847
2,整洁,1.839242
3,，,0.7476568
4,环境,4.454161
5,优雅,1.600386
6,，,0.2872417
7,宽敞,6.08549
8,，,0.7089185
9,安静,5.702542
10,，,0.9154039
11,明亮,5.515114
12,。,1.387916
,,
CMU,262,
0,两,3.065489
1,厅,2.758134
2,特别,4.942741
3,大,2.435729
4,。,0.7861202
,,
CMU,263,
0,新装,6.100998
1,的,1.990388
2,窗子,5.7235
3,和,2.302259
4,中央,3.522219
5,空调,5.515765
6,。,1.728974
,,
CMU,266,
0,交通,4.374603
1,方便,2.309071
2,，,0.2436772
3,房,5.572947
4,区,3.499887
5,安全,4.970758
6,。,1.122112
,,
CMU,267,
0,松鼠,5.269867
1,山,3.451721
2,附近,2.621879
3,有,2.036437
4,超市,5.093421
5,，,1.124483
6,餐馆,5.364427
7,，,0.6499835
8,吃喝,6.437736
9,购物,2.427985
10,非常,3.978921
11,方便,2.645809
12,。,0.2552725
,,
CMU,269,
0,一,2.791026
1,楼,5.695485
2,为,1.326596
3,餐厅,2.573732
4,、,0.5920758
5,客厅,4.96812
6,和,0.7939455
7,厨房,1.44281
8,，,0.6255411
9,带,4.027502
10,洗手间,6.200928
11,；,1.868056
,,
CMU,270,
0,二,3.222314
1,楼,1.591621
2,有,1.664433
3,四,1.753052
4,个,0.4839057
5,卧室,4.290241
6,和,1.365063
7,洗手间,4.826725
8,；,2.054638
,,
CMU,271,
0,（,2.636784
1,备注,2.841359
2,租房,8.199896
3,）,2.383497
,,
CMU,272,
0,价格,5.177113
1,可,2.831991
2,商量,5.750332
3,。,1.119376
,,
CMU,273,
0,家具,5.804013
1,厨具,7.000371
2,都,2.075025
3,有,1.13947
4,，,1.940914
5,中央,3.841325
6,空调,5.61005
7,。,1.728974
,,
CMU,274,
0,要求,4.813935
1,:,3.690915
2,爱,4.734205
3,干净,3.356618
4,，,0.3454795
5,好,4.047126
6,相处,3.909211
7,。,1.169474
,,
CMU,284,
0,夏天,5.114965
1,两,4.039551
2,面,5.543913
3,通风,5.93314
4,，,1.218798
5,不,3.031197
6,会,2.865629
7,热,4.424278
8,。,1.929576
,,
CMU,285,
0,房间,5.415995
1,照片,5.026105
2,私下,6.019472
3,联系,2.748711
4,。,0.629897
,,
CMU,286,
0,已,3.881124
1,降价,5.797241
2,！,4.366781
,,
CMU,287,
0,自己,4.938874
1,顶,5.443449
2,，,1.076862
3,房子,5.290149
4,还,2.535487
5,在,1.239498
6,招租,6.434515
7,！,4.494558
,,
CMU,288,
0,卧室,6.527233
1,无,4.286928
2,窗,3.514555
3,但,4.000649
4,有,4.211991
5,独立,3.467998
6,卫浴,4.359614
7,，,1.804378
8,中央,3.705465
9,空调,5.61005
10,。,1.728974
,,
CMU,289,
0,精装,5.804013
1,修,4.939471
2,家具,5.585263
3,全,3.700925
4,免费,5.015528
5,无线,2.859978
6,上网,0.5855799
7,！,4.771749
,,
CMU,290,
0,别墅,5.637844
1,设,4.489043
2,中央,3.257305
3,空调,5.574911
4,和,1.789161
5,暖气,1.897069
6,。,1.231957
,,
CMU,291,
0,也,3.370151
1,可,1.429544
2,看,3.811455
3,露天,5.592594
4,电影,3.920301
5,和,1.853828
6,体验,5.055638
7,野餐,6.747109
8,；,3.405064
,,
CMU,292,
0,也,3.370151
1,可,1.429544
2,去,4.891279
3,散步,4.376752
4,/,3.921405
5,跑步,6.208903
6,/,3.708128
7,锻炼,5.950356
8,身体,4.633582
9,）,2.971303
10,。,1.258286
,,
CMU,294,
0,价格,5.177113
1,好,4.486372
2,商量,4.039603
,,
CMU,295,
0,洗手,5.976814
1,间,3.976984
2,与,2.641832
3,两,2.865448
4,人,1.364599
5,共享,3.453853
6,。,1.108459
,,
CMU,296,
0,路上,5.688997
1,一般,4.083399
2,见到,5.282374
3,都,4.241812
4,是,0.7527016
5,学生,3.467111
6,，,0.9287634
7,很少,4.409265
8,见到,2.261637
9,游民,6.571874
10,，,1.025761
11,公寓,5.150792
12,对面,3.20983
13,是,1.338624
14,公园,4.469776
15,和,1.952101
16,一,2.53228
17,个,5.729619
18,艺术馆,5.305063
19,，,0.5049582
20,环境,4.523956
21,很,3.517969
22,好,3.595524
23,很,5.194436
24,安静,3.258603
25,。,0.8566467
,,
CMU,297,
0,房,5.230359
1,内,3.93418
2,有,2.289129
3,可,3.468087
4,调节,1.973289
5,的,0.5647357
6,电扇,6.618039
7,，,0.5797836
8,愉快,5.932176
9,度过,3.141313
10,夏天,2.623508
11,。,0.4466268
,,
CMU,298,
0,房间,5.415995
1,非常,4.508055
2,宽敞,4.150356
3,~,5.410162
4,~,3.452109
,,
CMU,299,
0,床,5.361638
1,和,2.081951
2,灯,4.955866
,,
CMU,300,
0,另外,2.677585
1,有,1.828142
2,两,1.481052
3,家,2.176294
4,中餐,7.09299
5,外卖,2.475567
6,都会,4.565304
7,送到,3.712434
8,公寓,4.098329
9,门口,3.141065
10,。,1.401356
,,
CMU,301,
0,短,3.531389
1,租,6.309214
2,期间,4.084836
3,会,2.6062
4,和,2.420744
5,另,2.212484
6,一,0.194692
7,个,5.552161
8,女生,3.740597
9,<unk>,Infinity
10,卫生间,5.847934
11,。,0.8703222
,,
CMU,302,
0,我,3.527254
1,是,1.29398
2,女生,4.887163
3,，,0.6368221
4,房间,5.145078
5,非常,4.595326
6,干净,3.527501
7,。,1.14178
,,
CMU,303,
0,生活,4.215509
1,交通,5.685733
2,都,2.764848
3,很,0.7913249
4,便利,3.041068
5,！,5.103157
,,
CMU,304,
0,备注,4.088296
1,租房,8.949953
2,。,1.491183
,,
CMU,305,
0,购物,5.160723
1,吃饭,4.094334
2,上学,5.989446
3,都,3.65275
4,非常,2.443734
5,方便,2.465743
6,。,0.2552725
,,
CMU,306,
0,宽敞,6.527233
1,明亮,5.820364
2,。,1.269741
,,
CMU,307,
0,晚上,4.217338
1,回家,3.964376
2,很,4.564862
3,安全,3.114697
4,.,4.611014
,,
CMU,308,
0,具体,4.317929
1,价格,3.394739
2,和,1.81905
3,时间,3.437162
4,都,1.833218
5,是,0.7426001
6,可以,2.583855
7,商量,5.126062
8,的,1.956649
9,.,4.105144
,,
CMU,309,
0,有,2.715695
1,兴趣,4.139023
2,的,1.475477
3,同学,4.026839
4,可以,2.750908
5,联系,4.11129
6,我,4.145011
7,看,2.549287
8,房,4.706843
9,，,0.7960479
10,或者,3.321141
11,图片,4.235178
12,.,3.540667
,,
CMU,317,
0,中,3.29652
1,超,4.55337
2,（,2.234622
3,熊猫,6.623328
4,超市,5.95304
5,）,2.034571
6,特别,4.329596
7,特别,4.585854
8,近,4.320051
9,。,1.982211
,,
CMU,318,
0,下面,3.547939
1,是,0.4281976
2,我,3.209605
3,房间,4.607491
4,的,0.726807
5,照片,3.565118
6,啦,5.837116
7,，,1.311841
8,有点,5.083025
9,乱,4.987065
10,，,0.752622
11,不过,2.792118
12,走,4.702384
13,的,1.323748
14,时候,1.375846
15,会,1.979327
16,<unk>,Infinity
17,的,1.397776
18,。,2.06917
,,
CMU,320,
0,看起来,5.313333
1,很,1.306591
2,不错,2.813564
,,
CMU,321,
0,不,3.59865
1,能,2.937391
2,更,2.416261
3,低,2.318409
