SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
1123,woodbury 好 远 啊,1,woodbury,,,,,,,,,,
1124,up up up 房子 还 在 哈,1,up up up,,,,,,,,,,
1125,可以 一起 租车 ， 换 着 开 ， share 费用 。,1,share,,,,,,,,,,
1126,可以 直接 提交 申请 ， 只 要是 penn state 职员 学生 学者 ， 然后 离 学校 步行 距离 0.,1,penn state,,,,,,,,,,
1127,现在 一 次 卧 出租 ， 需要 与 另 一 次 卧 share 卫生间 。,1,share,,,,,,,,,,
1128,prefer 短信 先 。,1,prefer,,,,,,,,,,
1129,亲 ， 租金 和 utilities 怎么 算 的 呢 ？,1,utilities,,,,,,,,,,
1130,租车 费用 share 。,1,share,,,,,,,,,,
1131,二 楼 的 是 full bathroom ， 空间 比较 大 ， 一 应 俱全 。,1,full bathroom,,,,,,,,,,
1132,周围 邻居 很 安静 ， 没有 part 。,1,part,,,,,,,,,,
1133,车况 ： 良好 ， 无 事故 记录 ， clean title ；,1,clean title,,,,,,,,,,
1134,联系 方式 ： email : wanggh.,1,email,,,,,,,,,,
1135,hello ， 房间 已 出租 了 吗 ？,1,hello,,,,,,,,,,
1136,虽然 可能性 不 大 ， 但 还是 求 一下 ride 吧 。,1,ride,,,,,,,,,,
1137,求 ride !,1,ride,,,,,,,,,,
1138,赠 家具 、 灯具 、 厨具 和 一 台 canon 打印机 （ 带 复印 、 扫描 功能 ） 。,1,canon,,,,,,,,,,
1139,如果 有 去 的 ride 也 可以 的 ！,1,ride,,,,,,,,,,
1140,usp = sharing 具体 价格 可以 详细 商量,2,usp,,sharing,,,,,,,,
1141,房子 里 基本 的 家具 都 有 （ 床 是 twin size 的 ） ， utility 全 包 。,2,twin size,,utility,,,,,,,,
1142,交通 便利 ， r ， rc ， rp ， k .,4,r,,rc,,rp,,k,,,,
1143,需要 和 另外 一 个 住户 share 二 楼 的 卫生间 浴室 。,1,share,,,,,,,,,,
1144,但 地下室 有 一 个 full bath 可以 使用 ， 不 会 有 冲突 。,1,full bath,,,,,,,,,,
1145,快要 回去 了 ， 转让 meal plan 十 次 午餐 卡 。,1,meal plan,,,,,,,,,,
1146,因为 是 单独 一 层 ， 有 独立 卫生间 ， 所以 应该 是 男女 都 可以 住 ， 但 prefer 男生 。,1,prefer,,,,,,,,,,
1147,也 有用 queen size 床 的 ， 就是 空间 显 小 了 点 。,1,queen size,,,,,,,,,,
1148,我们 想 是 三 个 人 的 名字 最后 都 要 在 lease 上面 ， 这样 对 大家 都 比较 好,1,lease,,,,,,,,,,
1149,在 这里 推荐 一 个 google chrome 的 插件 叫 rate my penn state !,2,google chrome,,rate my penn state,,,,,,,,
1150,用 google chrome 的 同学 千万 不 要 错过 哦 ！,1,google chrome,,,,,,,,,,
1151,html 可以 联系 我 电话 814-9542135 vehicle highlights,2,html,,vehicle highlights,,,,,,,,
1152,没有 party ， 不 会 打扰 你 。,1,party,,,,,,,,,,
1153,有意 ， 本人 phd 新生 ， 性格 不 爱 折腾 ， 无 不良 嗜好 ， 有意 lease 。,2,phd,,lease,,,,,,,,
1154,完了 以后 你 就 登录 ， 然后 选 【 access my clearances 】 ， 【 create clearance application 】 然后 根据 要求 再 填 一 大 堆 信息 ， 然后 网上 付款 。,2,access my clearances,,create clearance application,,,,,,,,
1155,htm 打开 网页 之后 ， 点 【 register online 】 ， 根据 提示 填写 一 堆 信息 ， 然后 网上 付款 。,2,htm,,register online,,,,,,,,
1156,在 state college 的 ups 商店 就 可以 采集 指纹 。,2,state college,,ups,,,,,,,,
1157,blender 已 出,1,blender,,,,,,,,,,
1158,距离 penn state 大学 和 小学 、 高中 都 很 近 。,1,penn state,,,,,,,,,,
1159,这个 小区 我 住 过 ， 性价比 不错 哦 ， 暑假 office 好像 有 在 搞活 动,1,office,,,,,,,,,,
1160,或者 电话 609-350-2285 （ corey ) 谢谢 啦 ~,1,corey,,,,,,,,,,
1161,如 题 tel ： 814-321-6063,1,tel,,,,,,,,,,
1162,如 有意 请 email : 827128617@qq.,1,email,,,,,,,,,,
1163,想要 租房 ， 请 直接 联系 房东 joe sullivan : jolasully@gmail.,1,joe sullivan,,,,,,,,,,
1164,fee 里面 （ 只 用 交 一 次 ） 周边 环境 ： 离 公交 车站 近 。,1,fee,,,,,,,,,,
1165,【 hurry ， rent 】 校园 附近 公寓 出租 bbs.,2,hurry,,rent,,,,,,,,
1166,master of liberal arts 都 适用 。,1,master of liberal arts,,,,,,,,,,
1167,有意 email ： kekexuebi@gmail.,1,email,,,,,,,,,,
1168,本人 5/23 回国 低价 转让 one bedroom apartment .,1,one bedroom apartment,,,,,,,,,,
1169,没有 party ， 不 会 打扰 你 。,1,party,,,,,,,,,,
1170,没有 party ， 不 会 打扰 你 。,1,party,,,,,,,,,,
1171,没有 party ， 不 会 打扰 你 。,1,party,,,,,,,,,,
1172,有 自己 独立 的 卫生间 ， 只 需 share 浴室 。,1,share,,,,,,,,,,
1173,一起 新 签 lease ， 自己 顶 一下,1,lease,,,,,,,,,,
1174,mini （ 纯 白色 ） ， 自动 挡 。,1,mini,,,,,,,,,,
1175,leasing office 有 健身房 和 游泳池 。,1,leasing office,,,,,,,,,,
1176,hello ， 请 问 有 没 有 需要 出售 二手 自行车 的 ？,1,hello,,,,,,,,,,
1177,两 层 楼 ， 一 层 厨房 ， family room ， 二 层 两 个 卧室 。,1,family room,,,,,,,,,,
1178,html 有 照片,1,html,,,,,,,,,,
1179,或者 等价 换 其他 家 的 gift card 。,1,gift card,,,,,,,,,,
1180,[ 出租 ］ copper beech$350 / 月 短 租 到 8.,1,copper,,,,,,,,,,
1181,老 电视 free （ 买 其他 东西 的 时候 送 ） 8.,1,free,,,,,,,,,,
1182,tel : 814-321-6063 要 实物 照片 的 联系 我 ～,1,tel,,,,,,,,,,
1183,有 没 有 其他 tips ？,1,tips,,,,,,,,,,
1184,骗术 真 low,1,low,,,,,,,,,,
1185,rt ， 提供 ride 。,2,rt,,ride,,,,,,,,
1186,要 你 的 info .,1,info,,,,,,,,,,
1187,请 先 短信 联系 ： eight one four ， eight eight zero ， four five six eight,3,eight one four,,eight eight zero,,four five six eight,,,,,,
1188,oak hill 是 属于 cooper beech 的 房产 ， 三 层 三 个 卧室 的 house ， 小区 环境 很 美 ， 房间 超大 。,3,oak hill,,cooper beech,,house,,,,,,
1189,这 次 是 仔细 问 过 office 后 的 所有 信息 。,1,office,,,,,,,,,,
1190,搬家 甩卖 ， 地点 在 downtown ， 大部分 物品 如图 。,1,downtown,,,,,,,,,,
1191,staples 的 全新 书桌 ， 价格 可以 商量 。,1,staples,,,,,,,,,,
1192,问 了 office 没有 整套 空房 了 。,1,office,,,,,,,,,,
1193,周四 去 nyc ！,1,nyc,,,,,,,,,,
1194,房子 面积 较 大 ， 有 1700+square feet ， 一共 分为 三 层 。,1,feet,,,,,,,,,,
1195,现在 我 因为 一些 私人 事情 要 去 加拿大 一 趟 ， 打算 申请 旅游 签证 ， 问题 是 我 现在 已经 从 学校 毕业 身份 不再 是 full time student 了 ， 然后 opt 现在 还 没有 找到 工作 ， 不 知道 这样 能 不 能 成功 申请 到 加拿大 的 旅游 签证 。,2,full time student,,opt,,,,,,,,
1196,因为 我 真的 是 有 事情 必须 去 一 趟 加拿大 办理 ， 所以 希望 能够 成功 办理 到 visa ， 再次 感谢 了 。,1,visa,,,,,,,,,,
1197,可 share 油 费 等 。,1,share,,,,,,,,,,
1198,两 个 车位 ， 一 个 reserved 车位 。,1,reserved,,,,,,,,,,
1199,我们 ： 我们 两 人 都 是 phd ， 男 ， 一 个 即将 第二 年 另 一 个 即将 第一 年 。,1,phd,,,,,,,,,,
1200,此 户型 十分 紧俏 ， 已 在 heights 的 官 网上 告罄 ， 我们 也 十分 喜欢 ， 如 不 是 因为 个人 原因 是 很 舍 不 得 转手 的 。,1,heights,,,,,,,,,,
1201,备注 写 ： ride for five 。,1,ride for five,,,,,,,,,,
1202,本人 男 ， 正 在 读 civil engineering phd 。,1,civil engineering phd,,,,,,,,,,
1203,小区 位 于 北边 oak hill 附近 ， 是 一 个 非常 安静 的 小区 。,1,oak hill,,,,,,,,,,
1204,可以 一起 租车 去 ， 轮流 开车 ， share 费用 有意 请 联系 hzfang80@gmail.,1,share,,,,,,,,,,
1205,短信 联系 ， eight one four-eight eight zero-four five six eight,3,eight one,,eight,,five six eight,,,,,,
1206,求 带 ， 两 个 人 ， share 各 种 费用 。,1,share,,,,,,,,,,
1207,房东 是 美国人 ， 非常 nice ， overlook height 私人 小区 。,2,nice,,overlook height,,,,,,,,
1208,这个 house 一 楼 有 三 个 房间 ， 有 一 间 大 房间 是 有 独立 卫生间 的 ， 其余 两 间 房间 共 享 一 个 卫生间 。,1,house,,,,,,,,,,
1209,适合 身高 一 米 六 左右 的 妹子 的 全 套 skis beginner to intermediate 买 了 一 年 五 折 卖 4.,1,skis beginner to intermediate,,,,,,,,,,
1210,朋友 是 phd ， 讲究 个人 卫生 ， 不 打扰 别人 ， 平时 大部分 时间 在 实验室 。,1,phd,,,,,,,,,,
1211,有 意向 者 请 直接 联系 我 朋友 ： tel ： 817-987-7967e-mail : ridwan.,1,tel,,,,,,,,,,
1212,你 需要 的 所有 超市 都 在 bus 线上 。,1,bus,,,,,,,,,,
1213,free ride to atlanta 方向 ， 后天 左右 ， 中途 也 ok,2,free ride to atlanta,,ok,,,,,,,,
1214,小巧 方便 ， ask for$57.,1,ask,,,,,,,,,,
1215,求 ride .,1,ride,,,,,,,,,,
1216,小区 旁边 的 公交 线路 有 v 、 ve 、 n 、 nv 和 vn 线 ， 方便 到达 学校 和 downtown 。,6,v,,ve,,n,,nv,,vn,,downtown,,
1217,我们 ： 我们 两 人 都 是 phd ， 男 ， 一 个 即将 第二 年 另 一 个 即将 第一 年 。,1,phd,,,,,,,,,,
1218,html 如 感 兴趣 ， 请 联系 shshrosh@gmail.,1,html,,,,,,,,,,
1219,短信 联系 我 哈 ： eight one four eight eight zero four five six eight,1,eight one four eight eight zero four five six eight,,,,,,,,,,
1220,每 个 房间 都 有 单独 的 closet 。,1,closet,,,,,,,,,,
1221,现 已 有 两 人 ， 所以 提供 一 人 的 ride 。,1,ride,,,,,,,,,,
1222,有 去 jfk 的 我 也 可以 绕 一下 。,1,jfk,,,,,,,,,,
1223,附近 有 pizza hut ， domino ， fuji garden ， 百度 等 餐馆 ， 生活 十分 便利 。,3,pizza hut,,domino,,fuji garden,,,,,,
1224,所以 不用 担心 被 邻居 报警 或者 周围 开 party 太 吵 。,1,party,,,,,,,,,,
1225,联系 方式 ： email ： j9650@163.,1,email,,,,,,,,,,
1226,交通 便利 ， r ， rc ， rp ， k .,4,r,,rc,,rp,,k,,,,
1227,需要 和 另外 一 个 住户 share 二 楼 的 卫生间 浴室 。,1,share,,,,,,,,,,
1228,但 地下室 有 一 个 full bath 可以 使用 ， 不 会 有 冲突 。,1,full bath,,,,,,,,,,
1229,leasing office 有 健身房 和 游泳池 。,1,leasing office,,,,,,,,,,
1230,可 短信 联系 ： eight one four-eight eight zero-four five six eight,3,eight one,,eight,,five six eight,,,,,,
1231,有 email ， 我 想 详细 了解 一下 。,1,email,,,,,,,,,,
1232,谢谢 我 email ： mlu@cczu.,1,email,,,,,,,,,,
1233,id=0b4liq4uuznhhew03uvhjnu45nza&usp = sharing 联系 方式 ： zxcpsu@gmail.,1,sharing,,,,,,,,,,
1234,两 层 house 上下 各 有 一 间 卫生间 。,1,house,,,,,,,,,,
1235,有 没 有 人 知道 学校 的 student health center 能否 进行 驾照 考试 的 体检 。,1,student health center,,,,,,,,,,
1236,学校 保险 能 cover 这 部分 费用 吗 ？,1,cover,,,,,,,,,,
1237,能 ， 但是 cover 不 cover 我 忘 了 。,2,cover,,cover,,,,,,,,
1238,另外 ， 本 公寓 b ， c 房间 都 需要 出租 ， 意味 着 如果 你 和 你 的 朋友 恰好 想 一起 到 一 个 美好 的 地方 过 新 的 ， 舒适 的 生活 。,2,b,,c,,,,,,,,
1239,tel : 814-321-6063 要 实物 照片 的 联系 我 ～,1,tel,,,,,,,,,,
1240,搬家 卖 queen size 床 box + 木质 架子 + mattress ， 一共$100 。,3,queen size,,box,,mattress,,,,,,
1241,联系 我 请 先 短信 ： eight one four-eight eight zero-four five six eight,3,eight one,,eight,,five six eight,,,,,,
1242,lease 是 从 八月 开始 。,1,lease,,,,,,,,,,
1243,房租 是 所有 utility 都 cover 的,2,utility,,cover,,,,,,,,
1244,由于 计划 有 变得 提前 回国 ， 手 上 的 gift card 也 来 不 及 用 了 。,1,gift card,,,,,,,,,,
1245,附送 private sake fifth avenue 10% off 的 折扣 码 。,2,private sake fifth avenue,,off,,,,,,,,
1246,顶 一下 同 the grove ， 很 好 的 小区,1,the grove,,,,,,,,,,
1247,我 平时 坐 bus 去 学校 ， 车 基本 就是 周六 周末 还有 节假日 到 周边 城市 玩 的 时候 用 。,1,bus,,,,,,,,,,
1248,由于 快要 离开 penn state 了 ， 就 把 车 转手 了 。,1,penn state,,,,,,,,,,
1249,床 需要 自己 搬 ， 我 住 park forest villas,1,park forest villas,,,,,,,,,,
1250,虽然 我 已经 订 了 5/3 的 mega 的 票 了 .,1,mega,,,,,,,,,,
1251,the pointe 有 游泳池 ， 有 健身房 ， 都 是 配套 设施 做 得 很 不错 的 。,1,the pointe,,,,,,,,,,
1252,带 厨房 和 卫生间 （ 可 share ） ， 有 冰箱 。,1,share,,,,,,,,,,
1253,我 有 驾照 ， 可以 全程 我 开 ， 费用 大家 一起 share ~,1,share,,,,,,,,,,
1254,你 好 求 联系 方式 我 有 房子 想 租 是 在 downtown,1,downtown,,,,,,,,,,
1255,另外 ， 本 公寓 b ， c 房间 都 需要 出租 ， 意味 着 如果 你 和 你 的 朋友 恰好 想 一起 到 一 个 美好 的 地方 过 新 的 ， 舒适 的 生活 。,2,b,,c,,,,,,,,
1256,环境 描述 ： 房子 在 南边 ， 交通 非常 方便 ， r ， rc ， rp 都会 从 这里 经过 ， 工作日 十几 分钟 就 会 有 一 班车 ， 十 分钟 就 可以 到 图书馆 。,3,r,,rc,,rp,,,,,,
1257,最近 大家 准备 回国 了 ， 有 没 有 人 打算 去 woodbury 购物 的 呀 。,1,woodbury,,,,,,,,,,
1258,除此之外 在 底层 的 game room 我 也 可以 决定 怎么 利用 ， 基本 这 一 层 就 都 是 我 的 空间 。,1,game room,,,,,,,,,,
1259,小区 位 于 北边 copper beech 附近 ， 是 一 个 非常 安静 适合 居住 的 小区 。,1,copper beech,,,,,,,,,,
1260,还有 空位 ， 去 机场 $100 / person .,1,person,,,,,,,,,,
1261,另外 ， 本 公寓 b ， c 房间 都 需要 出租 ， 意味 着 如果 你 和 你 的 朋友 恰好 想 一起 到 一 个 美好 的 地方 过 新 的 ， 舒适 的 生活 。,2,b,,c,,,,,,,,
1262,gl/photos/8y4v2u3jvwcrd2kp6 联系 方式 ： living 2016666@gmail.,1,living,,,,,,,,,,
1263,另外 ， 本 公寓 b ， c 房间 都 需要 出租 ， 意味 着 如果 你 和 你 的 朋友 恰好 想 一起 到 一 个 美好 的 地方 过 新 的 ， 舒适 的 生活 。,2,b,,c,,,,,,,,
1264,你 的 邮件 无法 deliver ?,1,deliver,,,,,,,,,,
1265,主要 的 租车 公司 都 可以 啊 ， enterprise ， alamo ， hertz.,2,enterprise,,alamo,,,,,,,,
1266,我 租 过 两 次 的 ， 一 次 是 enterprise .,1,enterprise,,,,,,,,,,
1267,一 次 是 alamo 。,1,alamo,,,,,,,,,,
1268,到 学校 超级 方便 ， 可以 乘坐 w ， n ， nv ， ne 线 ， 十 分钟 到达 。,4,w,,n,,nv,,ne,,,,
1269,有 v ， vn ， nv ， ve 经过 。,4,v,,vn,,nv,,ve,,,,
1270,没有 去 jfk 机场 的 直达 shuttle 吗 ？,2,jfk,,shuttle,,,,,,,,
1271,the point 两 间 卧室 ， 5.,1,the point,,,,,,,,,,
1272,这 两 组 都 想 找 studio 或 one-bedroom 。,1,studio,,,,,,,,,,
1273,因为 有 孩子 ， shared 的 可能 比较 不 合适 。,1,shared,,,,,,,,,,
1274,联系 我 请 短信 哦 ： eight one four-eight eight zero-four five six eight,3,eight one,,eight,,five six eight,,,,,,
1275,phd 新生 ， 不 知道 周边 购物 吃饭 什么 的 方便 吗 ？,1,phd,,,,,,,,,,
1276,小区 的 公交 线路 主要 有 ve ， v ， nv ， vn 。,4,ve,,v,,nv,,vn,,,,
1277,ve 到 学校 七 分钟 ， 二十 分钟 就 会 有 一 辆 ， 当中 还 会 穿插 两 到 三 班 每 小时 的 v 。,2,ve,,v,,,,,,,,
1278,小区 健身房 刚刚 翻新 好 ， 设备 都 是 新 的 ， 而且 就 在 office 旁边 ， 所以 离 我们 这 一 栋 很 近 。,1,office,,,,,,,,,,
1279,villas at happy valley 从 五月 中旬 开始 到 八月 。,1,villas at happy valley,,,,,,,,,,
1280,office 很 专业 也 很 nice 。,2,office,,nice,,,,,,,,
1281,lions crossing 独立 卧室 ， 独立 卫生间 。,1,lions crossing,,,,,,,,,,
1282,比较 喜欢 park forest 。,1,park forest,,,,,,,,,,
1283,有 单独 卫生间 和 closet 。,1,closet,,,,,,,,,,
1284,公交 站 就 在 小区 门口 ， 可 乘坐 n ， ne ， nv ， vn ， a ， 交通 非常 方便 。,5,n,,ne,,nv,,vn,,a,,
1285,我们 在 park forest 的 公寓 即将 搬出 ， 你 可以 在 6-8月 存放 行李 。,1,park forest,,,,,,,,,,
1286,联系 方式 ： living 2016666@gmail.,1,living,,,,,,,,,,
1287,联系 方式 : living 2016666@gmail.,1,living,,,,,,,,,,
1288,在家 就 可 打印 各 种 final 考试 资料 。,1,final,,,,,,,,,,
1289,我 是 今年 秋天 就 进入 第二 年 的 phd ， 生活 作息 规律 、 有 洁癖 ， 所以 希望 你 也是 非常 爱 干净 和 有 良好 作息 习惯 的 。,1,phd,,,,,,,,,,
1290,park crest 的 房子 就 不 做 广告 了 ， 而且 家里 很 整洁 漂亮 。,1,park crest,,,,,,,,,,
1291,如果 你 可以 接受 你 的 名字 不 出现 在 lease 上 ， 由 我 一 个 人 去 签 lease ， 这样 也 是 ok 的 。,3,lease,,lease,,ok,,,,,,
1292,queen size 记忆 海绵 一 个 ！,1,queen size,,,,,,,,,,
1293,想 找 专业 人员 清洗 地毯 ， 去 哪 zhao,1,zhao,,,,,,,,,,
1294,同时 住 的 安静 ， 不 想 social 也 可以 过 一 个 安静 祥和 的 暑假 。,1,social,,,,,,,,,,
1295,park forest apartment 暑假 短 租 一 室 一 厅 。,1,park forest apartment,,,,,,,,,,
1296,queen size 床 。,1,queen size,,,,,,,,,,
1297,不用 跟 别人 share 卫生间 厨房 ！,1,share,,,,,,,,,,
1298,有 一 名 在 state college 的 教授 业余 做 一些 服装 设计 ， 希望 有 熟练 地 缝纫 小 能手 可以 帮 她 完成 一些 作品 。,1,state college,,,,,,,,,,
1299,求 五月 一号 去 jfk ， 单程 ， 两 人 ， 有 驾照 ！,1,jfk,,,,,,,,,,
1300,车 保养 得 很 好 ， 没有 出 过 什么 问题 ， 处于 good condition 与 very good condition 之间 。,2,good condition,,very good condition,,,,,,,,
1301,小区 位 于 state college 北边 。,1,state college,,,,,,,,,,
1302,环境 描述 ： 房子 在 南边 ， 交通 非常 方便 ， r ， rc ， rp 都会 从 这里 经过 ， 工作日 十几 分钟 就 会 有 一 班车 ， 十 分钟 就 可以 到 图书馆 。,3,r,,rc,,rp,,,,,,
1303,pdf 文件 ， 有 照片 ， 我 可 发送 链接 或 回复 邮件 。,1,pdf,,,,,,,,,,
1304,求 明天 早上 去 jfk 的 ride 。,2,jfk,,ride,,,,,,,,
1305,厨房 有 一 个 早餐 bar 。,1,bar,,,,,,,,,,
1306,周边 - 公交 r ， rc ， rp 线上 。,3,r,,rc,,rp,,,,,,
1307,- 旁边 是 ymca ， local 的 健身 中心 。,2,ymca,,local,,,,,,,,
1308,房东 人 很 nice ， 有 任何 问题 维护 及时 。,1,nice,,,,,,,,,,
1309,我们 房间 里 有 一些 家具 ， 因为 会 搬到 furnished 的 房子 ， 可以 商量 留 一 部分 给 新 租户 。,1,furnished,,,,,,,,,,
1310,可以 email 联系 吗 ?,1,email,,,,,,,,,,
1311,请 text 717-668-3776,1,text,,,,,,,,,,
1312,小区 非常 安静 ， 周边 很少 有 party 。,1,party,,,,,,,,,,
1313,性价比 很 高 ， 租金 在 state college 相对 较 便宜 。,1,state college,,,,,,,,,,
1314,姓名 ： liu zhenchao.,1,liu,,,,,,,,,,
1315,［ 交通 ］ 我 可以 给 你 sticker parking 。,1,sticker parking,,,,,,,,,,
1316,usp = sharing 联系 方式 : living 2016666@gmail.,3,usp,,sharing,,living,,,,,,
1317,供应 n nv w we vn ne 等 线路 。,1,n nv w we vn ne,,,,,,,,,,
1318,供应 n nv w we vn ne 等 线路 。,1,n nv w we vn ne,,,,,,,,,,
1319,联系 方式 ： e-mail ： living 2016666@gmail.,1,living,,,,,,,,,,
1320,sorry ， 忘 了 留 联系 方式 了 ， 626-438-7654,1,sorry,,,,,,,,,,
1321,我们 房间 里 有 一些 家具 ， 因为 会 搬到 furnished 的 房子 ， 可以 商量 留 一 部分 给 新 租户 。,1,furnished,,,,,,,,,,
1322,公交 线路 有 r ， rc ， rp 去 到 学校 。,3,r,,rc,,rp,,,,,,
1323,在 村 里 的 如果 想来 看 房 ， 我 可以 提供 ride 。,1,ride,,,,,,,,,,
1324,hello ， 我 也 打算 过去 呢 ， 女生 一 枚 ~,1,hello,,,,,,,,,,
1325,等 我 wait 上 了 找 你 哈哈,1,wait,,,,,,,,,,
1326,html 佳能 的 851.,1,html,,,,,,,,,,
1327,现在 仍然 available,1,available,,,,,,,,,,
1328,title 干净 ， 零 事故 。,1,title,,,,,,,,,,
1329,正常 保养 一直 在 dix honda ， 有 完整 保养 记录 。,1,dix honda,,,,,,,,,,
1330,带 免费 bus pass ， 带 免费 车位 。,1,bus pass,,,,,,,,,,
1331,地址 在 east cherry ln 。,1,east cherry ln,,,,,,,,,,
1332,交通 ： 步行 至 公交 车站 只 需 半 分钟 （ v 、 vn 、 ve 线 等等 ） ， 十二 分钟 可 到 学校 。,3,v,,vn,,ve,,,,,,
1333,这样 你们 就 能 拥有 一 个 两 室 一 厅 的 大 house 了 ！,1,house,,,,,,,,,,
1334,bus 离 我 住 的 楼 也 是 三 分钟 步行 的 距离 。,1,bus,,,,,,,,,,
1335,距离 penn state 和 小学 、 高中 都 很 近 。,1,penn state,,,,,,,,,,
1336,床 ： twin size ， metal frame ， 带 轮子 ， 有 两 个 抽屉 。,2,twin size,,metal frame,,,,,,,,
1337,需要 ride 的 联系 718-213-7426,1,ride,,,,,,,,,,
1338,请 问 还 可以 提供 ride 吗,1,ride,,,,,,,,,,
1339,求 ride ， 价格 可以 商量 ！,1,ride,,,,,,,,,,
1340,这 周末 去 费城 ， 想要 从 费城 回来 的 ride,1,ride,,,,,,,,,,
1341,lease 具体 什么 时候 开始 啊,1,lease,,,,,,,,,,
1342,小区 安全 安静 ， 交通 便利 ， 距离 east asian market 近 。,1,east asian market,,,,,,,,,,
1343,utility 四 人 分摊 包括 ： 电 ， 气 ， 网 。,1,utility,,,,,,,,,,
1344,有意 者 发 邮件 至 sean 1996@outlook.,1,sean,,,,,,,,,,
1345,可 提供 详细 的 car history 。,1,car history,,,,,,,,,,
1346,你 需要 的 所有 超市 都 在 bus 线上 !,1,bus,,,,,,,,,,
1347,我 和 我 同事 3/24 开车 去 boston 开会 ， 有 需要 ride 可以 联系 我 。,2,boston,,ride,,,,,,,,
1348,从不 在 家里 开 party ， 偶尔 可能 会 邀请 二三 好友 来 家里 吃饭 ， 但 一定 会 提前 告知 你 并且 获得 你 的 同意 。,1,party,,,,,,,,,,
1349,［ 交通 ］ 我 可以 给 你 sticker parking 。,1,sticker parking,,,,,,,,,,
1350,房间 仍然 available ， 欢迎 各 种 咨询 ~ ~,1,available,,,,,,,,,,
1351,整个 state college 性价比 最高 的 小区 ！,1,state college,,,,,,,,,,
1352,价格 比 uber 公道 .,1,uber,,,,,,,,,,
1353,oil tank 位 于 房子 地下室 。,1,oil tank,,,,,,,,,,
1354,d 和 master 。,2,d,,master,,,,,,,,
1355,距离 campus 非常 近 !,1,campus,,,,,,,,,,
1356,有 三 条 线 可以 到 学校 ， n ， v ， ne 。,3,n,,v,,ne,,,,,,
1357,有 同行 或 需要 ride 的 可以 一起 。,1,ride,,,,,,,,,,
1358,无线 路由器 是 cable modem 么 ？,1,cable modem,,,,,,,,,,
1359,房子 在 long meadow lane ， sunset park 后面 ， 离 学校 很 近 ， 可以 从 sunset park 直接 穿 过去 学校 。,3,long meadow lane,,sunset park,,sunset park,,,,,,
1360,update 啦 ， 暑期 出租 ， 欢迎 联系 。,1,update,,,,,,,,,,
1361,phd ， ms 优先 。,2,phd,,ms,,,,,,,,
1362,房屋 lease 八月 中旬 开始 ， 也 可 视 具体 情况 灵活 调整 。,1,lease,,,,,,,,,,
1363,office 会 负责 打扫 干净 （ 包括 地毯 等等 ） ， 不用 担心 卫生 问题 。,1,office,,,,,,,,,,
1364,office 人 也 很 nice 。,2,office,,nice,,,,,,,,
1365,有 需要 的 请 联系 我 ， 只 提供 从 jfk 走 的 。,1,jfk,,,,,,,,,,
1366,【 提供 ride 】 春假 — 纽约 — 3.,1,ride,,,,,,,,,,
1367,【 提供 ride 】 春假 — 纽约 — 3.,1,ride,,,,,,,,,,
1368,我 是 男生 ， ee phd 。,1,ee phd,,,,,,,,,,
1369,furnished ， 已 有 大多数 家具 （ 包括 书桌 ， 柜子 ， 床 ， 电视 ， 等等 ） ， 可以 即刻 拎包 入住 ， 也 可 搬家 具 入住 。,1,furnished,,,,,,,,,,
1370,appreciated ~ 谢谢 ！,1,appreciated,,,,,,,,,,
1371,3/1zhou 傍晚 从 college 出发 去 纽约 ， 有 需要 的 同学 请 联系 张 先生 814-897-5692 谢谢 ！,1,college,,,,,,,,,,
1372,本人 二 年级 phd 女 ， 安静 好 相处 ， 干净 爱 打扫 。,1,phd,,,,,,,,,,
1373,本人 是 penn state 在 读 博士 ， 今年 第三 年 ， 男生 。,1,penn state,,,,,,,,,,
1374,平时 安静 ， 不 开 party ， 大部分 时间 都 在 实验室 。,1,party,,,,,,,,,,
1375,就 这么 说 吧 ， 我 一 进 卫生间 整个 block 都 知道 我 在 上 厕所 ， 那个 声音 简直 和 拖拉机 一样 ， 毫不 夸张 。,1,block,,,,,,,,,,
1376,因为 楼主 的 车 在 final week 被 拖 了 三 次 ！,1,final week,,,,,,,,,,
1377,在 final week 被 拖 了 三 次 ！,1,final week,,,,,,,,,,
1378,因为 你 没 停 到 heights 指定 的 小区 。,1,heights,,,,,,,,,,
1379,最近 让 我们 交 所谓 的 damage fee .,1,damage fee,,,,,,,,,,
1380,建议 求助 学校 免费 的 student legal service 。,1,student legal service,,,,,,,,,,
1381,我 本来 以为 copper beech 是 最 恶心 的 后来 发现 学校 周边 的 小区 都 差不多 ~ ~ 还是 学校 宿舍 好,1,copper beech,,,,,,,,,,
1382,楼 主 如果 没有 办 permit 为什么 不 停 visitor parking 呢 。,2,permit,,visitor parking,,,,,,,,
1383,没有 permit 被 拖 不 是 很 正常 吗 。,1,permit,,,,,,,,,,
1384,twin size ， 质量 绝对 可以,1,twin size,,,,,,,,,,
1385,若 有 人 担心 厕所 要 share ， 其实 这 并不 是 问题 ！,1,share,,,,,,,,,,
1386,小区 旁边 的 公交 线路 有 v 、 ve 、 n 、 nv 和 vn 线 ， 方便 到达 学校 和 downtown 。,6,v,,ve,,n,,nv,,vn,,downtown,,
