SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
262,详情 请 微 信 fingolfin_will_rise 或者 email xundazhou@gmail.,1,email,,,,,,,,,,
263,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,
264,g = en&cc = us 赠送 房 内 家具 ： 主要 包括 queen size 大 床 一 张 ， 空调 一 台 ， 微波炉 ， 客厅 内 书桌 书架 ， 沙发 ， 吸尘器 详情 联系 ： linaxupitt@gmail.,3,g,,us,,queen size,,,,,,
265,吃饭 地方 多 ， 出门 右 拐 即 是 ellsworth ave ， 有 很多 西餐 店 和 酒吧 ；,1,ellsworth ave,,,,,,,,,,
266,电话 ： 412-616-5669 ， email : xiaoyuz2@andrew.,1,email,,,,,,,,,,
267,价格 ： $500 / 月 ， 包含 所有 utility 。,1,utility,,,,,,,,,,
268,五六 分钟 可以 走到 murray 大街 的 giant eagle ( giant eagle 是 最 大 的 食品 超级 市场 ),3,murray,,giant eagle,,giant eagle,,,,,,
269,门口 有 bus 到 中国 店 等 。,1,bus,,,,,,,,,,
270,whole foods 是 我 去 的 最 频繁 的 超市 ， 因为 里边 只 卖 有机 食品 ， 质量 有 保证 。,1,whole foods,,,,,,,,,,
271,路由器 是 dual band ！,1,dual band,,,,,,,,,,
272,价格 公道 ， 附近 其他 房子 算 utility fee 都 要 大概 700-800 左右 。,1,utility fee,,,,,,,,,,
273,门口 有 bus 到 中国 店 等 。,1,bus,,,,,,,,,,
274,公寓 的 管理 是 meyers management ， 有 任何 需要 修 的 地方 都 可以 叫 他们 免费 来 修 。,1,meyers management,,,,,,,,,,
275,本人 是 哥伦比亚 大学 的 学生 ， 来 pitts 实习 ， 男生 ， 求 8.,1,pitts,,,,,,,,,,
276,房子 附近 有 giant eagle 和 各 类 饭店 。,1,giant eagle,,,,,,,,,,
277,（ utility 全 包 ） 。,1,utility,,,,,,,,,,
278,main office 就 在 地下 一 楼 ， 咨询 非常 方便 。,1,main office,,,,,,,,,,
279,我 希望 租 一 个 房间 前 一 整 年 lease 。,1,lease,,,,,,,,,,
280,market district 的 giant eagle 和 walnut street 都 在 步行 范围 内 ， 购物 非常 方便 。,3,market district,,giant eagle,,walnut street,,,,,,
281,欢迎 text ， 不 能 时时 接 电话 。,1,text,,,,,,,,,,
282,html 联系 电话 ： 217-819-9822,1,html,,,,,,,,,,
283,lease 从 八月 开始 ， 具体 日期 可以 商量 。,1,lease,,,,,,,,,,
284,house 一共 有 两 层 + 地下室 。,1,house,,,,,,,,,,
285,一共 有 两 个 可以 洗澡 的 bathroom 。,1,bathroom,,,,,,,,,,
286,全新 的 宜家 买 的 twin size 的 床 和 书桌 柜子 ， 房间 内 有 closet 。,2,twin size,,closet,,,,,,,,
287,html 有 兴趣 的 同学 可以 联系 我 的 邮箱 yidaw@tepper.,1,html,,,,,,,,,,
288,512-632-8893 call 或者 text 都 阔 以 。,2,call,,text,,,,,,,,
289,只 用 交 electronic utility ， 三 人 平分 。,1,electronic utility,,,,,,,,,,
290,我俩 都 是 刚 毕业 没 多久 的 young professional ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,1,young professional,,,,,,,,,,
291,小区 居民 是 学生 和 年轻 学者 ， 学校 的 shuttle 从 门前 经过 ， 而且 很多 。,1,shuttle,,,,,,,,,,
292,联系 电话 : 412-367-1920 ， email : honglimo@yahoo.,1,email,,,,,,,,,,
293,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
294,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,2,living room,,dining room,,,,,,,,
295,地点 在 murray ave.,1,murray,,,,,,,,,,
296,另有 全套 基本 家具 （ full size 床 / 书桌 / 柜子 / 空调 ） 如 需要 可 低价 转让 。,1,full size,,,,,,,,,,
297,请 联系 rent 71797@gmail.,1,rent,,,,,,,,,,
298,可以 share 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,1,share,,,,,,,,,,
299,我们 都 是 香港 理工 大学 的 ， 两 个 学 cee ， 一 个 ece ， 一 个 product design 。,3,cee,,ece,,product design,,,,,,
300,步行 三 分钟 就 是 walnut st .,1,walnut st,,,,,,,,,,
301,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
302,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,2,living room,,dining room,,,,,,,,
303,和 一 个 full 卫生间 。,1,full,,,,,,,,,,
304,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,1,full,,,,,,,,,,
305,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
306,晚上 回来 有 学校 的 黄 线 escort 送 回来 ， 治安 非常 好 。,1,escort,,,,,,,,,,
307,户型 ： 一 楼 是 超大 living room ， dining room ， sun room 及 厨房 。,3,living room,,dining room,,sun room,,,,,,
308,二 楼 是 二 间 卧室 和 一 个 full 卫生间 ， 三 楼 一 间 及其 宽敞 的 大 卧室 。,1,full,,,,,,,,,,
309,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
310,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,2,living room,,dining room,,,,,,,,
311,和 一 个 full 卫生间 。,1,full,,,,,,,,,,
312,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,1,full,,,,,,,,,,
313,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
314,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
315,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,
316,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,
317,和 wilkins st .,1,wilkins st,,,,,,,,,,
318,作息 规律 ， 家务 卫生 互相 商量 打扫 ， 不 在家 party 。,1,party,,,,,,,,,,
319,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
320,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
321,whole foods 是 我 去 的 最 频繁 的 超市 ， 因为 里边 只 卖 有机 食品 ， 质量 有 保证 。,1,whole foods,,,,,,,,,,
322,路由器 是 dual band ！,1,dual band,,,,,,,,,,
323,有 小 路 可以 快速 通向 forbes 上 各 种 饭店 。,1,forbes,,,,,,,,,,
324,oakland 的 干净 精致 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,
325,一 楼 还 有 一 个 健身房 ， 及 vending machine + 小 食品 店 ， 深夜 饿 了 买 吃 的 方便 。,1,vending machine,,,,,,,,,,
326,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
327,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
328,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,
329,有 兴趣 者 ， 请 email ， 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
330,utility 公寓 全 包 ， 网 费 三 人 均摊 。,1,utility,,,,,,,,,,
331,家具 ： 整个 house 家具 齐全 ， 出租 卧室 家具 齐全 ， 可以 打包 低价 转让 ， 方便 拎包 入住 。,1,house,,,,,,,,,,
332,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
333,有 兴趣 者 ， 请 email 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
334,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,
335,有 兴趣 者 ， 请 email ， 短信 介绍 一下 自己 情况 。,1,email,,,,,,,,,,
336,靠近 walnut street 。,1,walnut street,,,,,,,,,,
337,次 卧室 也 不 小 ， 可以 放 full size bed ， 面向 后院 安静 。,1,full size bed,,,,,,,,,,
338,有 同学 即将 入住 walnut capital 的 房产 吗 ？,1,walnut capital,,,,,,,,,,
339,房屋 信息 ： 【 地址 】 2b1b/340 south highland ave/shadyside 【 物业 】 franklin west 【 简介 】 公寓 是 historic landmark ， 虽然 有点 老 ， 但 维护 的 不错 ， 没有 老鼠 没有 虫 。,3,south highland,,franklin west,,historic landmark,,,,,,
340,- giant eagle （ 步行 6-7 分钟 ）,1,giant eagle,,,,,,,,,,
341,这个 房间 在 夏季 是 整 个 house 最 凉爽 的 屋子 ， 最 热 的 时候 也 可以 不 开 风扇 。,1,house,,,,,,,,,,
342,房间 / 客厅 / share 都 可以 ， 有 张 床 就 行 。,1,share,,,,,,,,,,
343,mozart management 管理 很 好 。,1,mozart management,,,,,,,,,,
344,卧室 里 有 一 个 queen bed ， 凉台 上 又 一 个 twin bed 。,2,queen bed,,twin bed,,,,,,,,
345,生活 ： murray ave.,1,murray,,,,,,,,,,
346,两 个 block 内 有 各 种 吃 = 的 ， 银行 和 小 超市 。,1,block,,,,,,,,,,
347,一楼 有 doorman ， 负责 人员 进出 管理 以及 收发 包裹 ， 所以 不用 担心 安全 问题 以及 包裹 丢失 。,1,doorman,,,,,,,,,,
348,有 indoor 和 outdoor 的 停车场 ， 而且 周围 的 街区 都 可以 免费 街 pa 。,3,indoor,,outdoor,,pa,,,,,,
349,about apt ： 两 室 一 厅 ， 一 个 卫生间 ， 空间 很大 ， 朝向 为 南 ， 所以 有 充足 的 阳光 。,1,about apt,,,,,,,,,,
350,半 个 block 到 rite aid 。,2,block,,rite aid,,,,,,,,
351,bedroom ， den ， 和 hallway 均 有 closet3.,3,bedroom,,den,,hallway,,,,,,
352,bedroom 和 den 之间 有 一 扇 滑动 门 地图 ：,2,bedroom,,den,,,,,,,,
353,同 问 楼主 这个 house 现在 还 在 招租 吗 ？,1,house,,,,,,,,,,
354,洗手间 春天 刚 remodel 过 很 干净 。,1,remodel,,,,,,,,,,
355,公寓 有 free parking 。,1,free parking,,,,,,,,,,
356,manager 很 nice ， 有 问题 会 及时 给 解决 。,2,manager,,nice,,,,,,,,
357,洗衣 房 在 basement ；,1,basement,,,,,,,,,,
358,building management : 匹兹堡 著名 的 meyers'management ， 家里 有 什么 问题 网上 主页 说 一下 第二 天 就 来 了 。,1,building management,,,,,,,,,,
359,楼道 building manager 和蔼可亲 。,1,building manager,,,,,,,,,,
360,outside : lobby : floor plan : floor plan 显示 的 中间 客厅 有 空隙 的 区域 其实 完全 封闭 。,4,outside,,lobby,,floor plan,,floor plan,,,,
361,room : 超大 空间 ， 包 家具 ， 直接 入住 。,1,room,,,,,,,,,,
362,所有 想 寄 想 return 的 东西 ， 直接 放在 公寓 一 楼 就 可以 。,1,return,,,,,,,,,,
363,附近 house 的 地下室 或者 车库 都 是 可以 的 。,1,house,,,,,,,,,,
364,家具 ： queen size 床 ， 桌子 转椅 台灯 ， 有 吊扇 和 顶灯 。,1,queen size,,,,,,,,,,
365,走 五 分钟 过 一 个 街区 就 是 forbes 和 murray ave ， 各 种 餐馆 ， 超市 都 能 找到 。,2,forbes,,murray ave,,,,,,,,
366,联系 方式 ： email : smilseven@hotmail.,1,email,,,,,,,,,,
367,价格 公道 ， 附近 其他 房子 算 utility fee 都 要 大概 700-800 左右 。,1,utility fee,,,,,,,,,,
368,后院 有 double deck ， 很 休闲 安静 。,1,double deck,,,,,,,,,,
369,同学 自己 申请 和 分摊 utility .,1,utility,,,,,,,,,,
370,家具 ： 整个 house 家具 齐全 ， 出租 卧室 家具 齐全 ， 可以 打包 低价 转让 ， 方便 拎包 入住 。,1,house,,,,,,,,,,
371,其他 utility 按 人头 平分 。,1,utility,,,,,,,,,,
372,我 的 联系 方式 ： beacon 5722@gmail.,1,beacon,,,,,,,,,,
373,电话 ： 412-367-1920 ， email,1,email,,,,,,,,,,
374,靠近 walnut street ， 生活 购物 十分 方便 。,1,walnut street,,,,,,,,,,
375,现在 还是 available 吗 ？,1,available,,,,,,,,,,
376,距离 giant eagle 步行 十 分钟 。,1,giant eagle,,,,,,,,,,
377,usp = sharing 手快 有 ！,2,usp,,sharing,,,,,,,,
378,十 分钟 可 达 买 吃 一 条 街 - walnut street 。,1,walnut street,,,,,,,,,,
379,house 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,1,house,,,,,,,,,,
380,附近 neighborhood 非常 安静 也 非常 安全 ， 临近 富人 区 。,1,neighborhood,,,,,,,,,,
381,房子 目前 几乎 是 fully furnished ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 等 。,1,fully furnished,,,,,,,,,,
382,附近 neighborhood 非常 安静 也 非常 安全 ， 临近 富人 区 。,1,neighborhood,,,,,,,,,,
383,房子 位于 greenfield ， 非常 安静 ， 新 装修 ， 电器 也 都 是 全新 的 。,1,greenfield,,,,,,,,,,
384,距离 murray ave 也 非常 近 ， 几 分钟 内 轻松 到达 squirrel hill 。,2,murray ave,,squirrel hill,,,,,,,,
385,从 房子 下 一些 台阶 就 有 一 个 在 greenfield avenue 上 的 公交 车站 。,1,greenfield avenue,,,,,,,,,,
386,坐标 rebecca ， 两 人 间 的 apartment 。,2,rebecca,,apartment,,,,,,,,
387,之前 选 这个 房子 也 是 因为 小区 非常 安静 ， 邻居 都 很 nice ， 房子 特别 新 。,1,nice,,,,,,,,,,
388,如果 renew ， 也 是 yearly lease 从 夏天 都 夏天 。,2,renew,,yearly lease,,,,,,,,
389,不 包括 utilities .,1,utilities,,,,,,,,,,
390,同学 之间 分摊 utilities .,1,utilities,,,,,,,,,,
391,whole foods 是 我 去 的 最 频繁 的 超市 ， 因为 里边 只 卖 有机 食品 ， 质量 有 保证 。,1,whole foods,,,,,,,,,,
392,路由器 是 dual band ！,1,dual band,,,,,,,,,,
393,ding 降价 了 ， 顶 ！,1,ding,,,,,,,,,,
394,联系 方式 ： email : smilseven@hotmail.,1,email,,,,,,,,,,
395,朋友 来 聚餐 ， 开 party 都 有 足够 空间 。,1,party,,,,,,,,,,
396,松鼠 山 公寓 很少 ， 所以 我 的 房子 既 能 享受 apartment 的 物业 ， 又 能 享受 松鼠 山 的 优越 位置 。,1,apartment,,,,,,,,,,
397,这 附近 的 apartment 的 租金 至少 都 是 这个 房子 的 1.,1,apartment,,,,,,,,,,
398,顶 个 ~ update 一下 ： 房子 还 在 。,1,update,,,,,,,,,,
399,适合 爸 妈 来 visit ， 男女 朋友 来 visit ， 各 种 。,2,visit,,visit,,,,,,,,
400,html 所有 都 包 ， 拎包 入住 （ 床单 被 套 也 有 ， 会 洗 干净 ） 。,1,html,,,,,,,,,,
401,apartment 是 一 房 一 厅 ， 一 厨房 ， 一 卫浴 。,1,apartment,,,,,,,,,,
402,meyer management 管理 ， 绝对 安全 。,1,meyer management,,,,,,,,,,
403,apartment 是 一 房 一 厅 ， 一 厨房 ， 一 卫浴 。,1,apartment,,,,,,,,,,
404,meyer management 管理 ， 绝对 安全 。,1,meyer management,,,,,,,,,,
405,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,
406,地址 位 于 beacon st ， 是 独 栋 房屋 的 一 层 。,1,beacon st,,,,,,,,,,
407,后院 有 私家 车库 ， beacon st 两 侧 也 可 免费 趴 车 。,1,beacon st,,,,,,,,,,
408,位于 greenfield ave 紧邻 giant eagle and murry ave.,2,greenfield ave,,giant eagle and murry,,,,,,,,
409,现在 就 可以 move in !,1,move in,,,,,,,,,,
410,周围 有 很多 餐馆 ， pizza 店 以及 很多 亚洲 食物 ；,1,pizza,,,,,,,,,,
411,shuttle a 、 b 、 ab 线 均 过 ， escort 覆盖 。,4,shuttle a,,b,,ab,,escort,,,,
412,上学 放学 so easy ！,1,so easy,,,,,,,,,,
413,有 车库 ， drive way parking 和 street parking 。,2,drive way parking,,street parking,,,,,,,,
414,附近 有 很多 餐馆 ， 可 逛街 吃饭 的 walnut street 也 在 步行 范围 内 。,1,walnut street,,,,,,,,,,
415,sherwood 是 北 奥克兰 最好 的 apartment .,2,sherwood,,apartment,,,,,,,,
416,可以 用 google map 搜 一下 地址 ， 我们 平时 95% 的 时间 都 在 cave 上课 或者 自习 ， 地址,2,google map,,cave,,,,,,,,
417,附近 neighborhood 非常 安静 也 非常 安全 ， 临近 富人 区 。,1,neighborhood,,,,,,,,,,
418,房子 目前 几乎 是 fully furnished ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 ， 生活 用品 基本 齐全 。,1,fully furnished,,,,,,,,,,
419,附近 neighborhood 非常 安静 也 非常 安全 ， 临近 富人 区 。,1,neighborhood,,,,,,,,,,
420,周围 有 饭店 超市 逛街 场所 walnut st 。,1,walnut st,,,,,,,,,,
421,类型 ： apartment 。,1,apartment,,,,,,,,,,
422,up 一下 ~ up ~ up ~ up ~~~~up ~ up ~ up ~ up ~ still available ~ up ~~~up ~~up ~~up ~~三四五六月份 需要 房子 的 都 可以 联系 我 ~~~~up ~~~still available ~ still available !,11,up,,up,,up,,up,,up,,up,,up,,still available,,up,,available,,still available,,
423,夏天 开始 ， yearly lease 。,1,yearly lease,,,,,,,,,,
424,小区 环境 非常 幽静 ： 有 多 处 playground 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,1,playground,,,,,,,,,,
425,still available still available ， 价格 可以 商议 紧急 出手 ， 各 方面 可以 商量 up up up,2,still available still available,,up up up,,,,,,,,
426,房间 明亮 宽敞 ， 干净 整洁 ， 有 walk in closet ， 家具 齐全 ， 可 拎包 入住 。,1,walk in closet,,,,,,,,,,
427,房间 明亮 宽敞 ， 干净 整洁 ， 有 walk in closet ， 家具 齐全 ， 可 拎包 入住 。,1,walk in closet,,,,,,,,,,
428,有 一 个 fireplace ， 中央 空调 。,1,fireplace,,,,,,,,,,
429,联系 方式 ： email : smilseven@hotmail.,1,email,,,,,,,,,,
430,房间 明亮 宽敞 ， 干净 整洁 ， 有 walk in closet ， 家具 齐全 ， 可 拎包 入住 。,1,walk in closet,,,,,,,,,,
431,房间 明亮 宽敞 ， 干净 整洁 ， 有 walk in closet ， 家具 齐全 ， 可 拎包 入住 。,1,walk in closet,,,,,,,,,,
432,mason tower 两 室 一 厅 中 的 客厅 招租 ， 八月 底 开始 ！,1,mason tower,,,,,,,,,,
433,旁边 就 是 giant eagle 大 超市 。,1,giant eagle,,,,,,,,,,
434,房间 明亮 宽敞 ， 干净 整洁 ， 有 walk in closet ， 家具 齐全 ， 可 拎包 入住 。,1,walk in closet,,,,,,,,,,
435,卧室 是 ece 妹子 ， 性格 开朗 易 相处 ， 欢迎 咨询,1,ece,,,,,,,,,,
436,请问 你们 什么 时候 毕业 ， 我 也 是 ece 的 ， 想 租 17-18 学年 ， 女生,1,ece,,,,,,,,,,
437,安全 环境 好 ， 物业 超 nice 。,1,nice,,,,,,,,,,
438,prefer 男生 。,1,prefer,,,,,,,,,,
439,其他 附近 的 房子 可能 有 个别 卧室 或者 house 也 可以 夏天 短 租 的 。,1,house,,,,,,,,,,
440,饭厅 有 两 张 书桌 ， 房间 有 一 张 king size bed 。,1,king size bed,,,,,,,,,,
441,交通 极 便利 ， forbes 上 几乎 所有 最 主要 的 公交 线路 都 直接 从 门口 经过 。,1,forbes,,,,,,,,,,
442,户型 ： 一 室 一 厅 ， 崭新 的 apartment room 。,1,apartment room,,,,,,,,,,
443,这 是 one bedroom apartment .,1,one bedroom apartment,,,,,,,,,,
444,ding 我 顶 我 再 顶,1,ding,,,,,,,,,,
445,五 分钟 步行 到 murray ave ， 这 条 路 上 有 各 种 餐馆 和 超市 ， 生活 十分 方便 。,1,murray ave,,,,,,,,,,
446,地下室 有 洗衣机 和 干 衣 机  kitchen with electric stove ， oven ， fridge ， freezer,4,kitchen with electric stove,,oven,,fridge,,freezer,,,,
447,步行 可 达 四 大 超市 whole foods ， targets ， trader joe's 和 giant eagles （ 五 分钟 距离 ） ， 周围 各 种 餐馆 ， 生活 便利 。,4,whole foods,,targets,,trader,,giant eagles,,,,
448,现有 两 匹 大 男生 ， 一 master 一 phd ， 很 好 相处 。,2,master,,phd,,,,,,,,
449,整个 house 不 单独 租 一 个 卧室 ， 希望 同学 结伴 租 整 个 house 。,2,house,,house,,,,,,,,
450,希望 是 yearly lease starting june 1.,1,yearly lease starting june,,,,,,,,,,
451,海湾 和 远山 ， space needle ， fantastic 夜景 。,2,space needle,,fantastic,,,,,,,,
452,最好 是 studio ， 一 室 一 厅 或者 独立 卧室 。,1,studio,,,,,,,,,,
453,单独 饭厅 ， 后院 可 免费 停车 ， 包 utility ， 全 套 家具 .,1,utility,,,,,,,,,,
454,管理 公司 是 口碑 很 好 的 meyers management 。,1,meyers management,,,,,,,,,,
455,p1&p2 去 downtown 玩耍 。,1,downtown,,,,,,,,,,
456,很多 房子 都 是 shuttle 或者 escort 只 能 到 其一 ， 我们 的 家 是 可以 选择 两 个 的 ～ 喜欢 在 学校 熬夜 学习 的 同学 一定 要 考虑 ！,2,shuttle,,escort,,,,,,,,
457,sp = sharing 已 租,2,sp,,sharing,,,,,,,,
458,物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,,,,,,,,,,
459,sp = sharing 联系 方式,2,sp,,sharing,,,,,,,,
460,加 的 时候 请 备注 租房 ， 谢谢 ~ ~ up up,1,up up,,,,,,,,,,
461,美国 请 联系 王 哥 412-378-8828 （ 美国 电话 ） ， email ： wjianming90@yahoo.,1,email,,,,,,,,,,
