SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
295,大家 好 ，,2,1,[0_1],[2]
296,谢谢 ， 打扰 了 ~,3,2,[0_2_3],[1_4]
297,基本 为 村 里 性价比 最高 的 住处 。,8,1,[0_1_2_3_4_5_6_7],[8]
298,方向 朝 东南 ， 上午 阳光 都 能 晒 进来 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
299,拎包 入住 。,2,1,[0_1],[2]
300,客厅 连接 一 个 大 阳台 ， 平时 出去 透气 很 方便 。,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
301,整 套 房屋 维护 良好 ， 设施 先进 齐全 ， 客厅 采光 良好 ， 环境 优美 。,13,4,[0_1_2_3_4_6_7_8_10_11_12_14_15],[5_9_13_16]
302,房子 还 在 ！,3,1,[0_1_2],[3]
303,基本 为 村 里 性价比 最高 的 住处 。,8,1,[0_1_2_3_4_5_6_7],[8]
304,方向 朝 东南 ， 上午 阳光 都 能 晒 进来 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
305,拎包 入住 。,2,1,[0_1],[2]
306,客厅 连接 一 个 大 阳台 ， 平时 出去 透气 很 方便 。,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
307,整 套 房屋 维护 良好 ， 设施 先进 齐全 ， 客厅 采光 良好 ， 环境 优美 。,13,4,[0_1_2_3_4_6_7_8_10_11_12_14_15],[5_9_13_16]
308,房子 还 在 ！,3,1,[0_1_2],[3]
309,小区 附近 有 三 个 超市 （ 包括 中国 超市 ） ， 5-7 分钟 就 可以 走到 。,13,5,[0_1_2_3_4_5_7_8_9_13_14_15_16],[6_10_11_12_17]
310,这 是 什么 ？,3,1,[0_1_2],[3]
311,你 的 没有 留下 联系 方式,6,0,[0_1_2_3_4_5],
312,你 的 没有 留下 联系 方式,6,0,[0_1_2_3_4_5],
313,上课 时间 和 价格 可以 商量 。,6,1,[0_1_2_3_4_5],[6]
314,或者 可以 自己 找 朋友 一起 住 ， 现有 三 间 空房 。,11,2,[0_1_2_3_4_5_6_8_9_10_11],[7_12]
315,各 个 房间 采光 都 非常 良好 。,7,1,[0_1_2_3_4_5_6],[7]
316,真的 ， 可以 先 看看 东西 ， 价格 好 商量 。,8,3,[0_2_3_4_5_7_8_9],[1_6_10]
317,如 有 其他 的 好 选择 也 可以 。,8,1,[0_1_2_3_4_5_6_7],[8]
318,如 有 其他 的 好 选择 也 可以 。,8,1,[0_1_2_3_4_5_6_7],[8]
319,房屋 状况 ： 我 平时 喜欢 干净 ， 所以 整 套 屋子 干净 整洁 ， 窗户 面向 小区 内侧 ， 也 很 安静 。,19,5,[0_1_3_4_5_6_8_9_10_11_12_13_15_16_17_18_20_21_22],[2_7_14_19_23]
320,有 独立 卫生间 ， 需要 共用 浴室 。,6,2,[0_1_2_4_5_6],[3_7]
321,还在 担心 没有 宿舍 吗 ？,5,1,[0_1_2_3_4],[5]
322,可以 公用 厨具 或者 搭伙 一起 吃饭 ， 拎包 入住 。,9,2,[0_1_2_3_4_5_6_8_9],[7_10]
323,本人 不 开 趴 ， 无 宠物 ， 作息 规律 ， 常年 实验室 ， 周末 也 基本 实验室 。,14,5,[0_1_2_3_5_6_8_9_11_12_14_15_16_17],[4_7_10_13_18]
324,有 车 。,2,1,[0_1],[2]
325,有偿 有偿 ！,2,1,[0_1],[2]
326,一 楼 客厅 ， 餐厅 和 厨房 。,6,2,[0_1_2_4_5_6],[3_7]
327,我 有 沙发 ， 电视 ， 餐桌 ， 客厅 和 洗手间 东西 都 很 齐全 ， 基本 可以 直接 入住 ， 可以 商量 一起 用 。,20,6,[0_1_2_4_6_8_9_10_11_12_13_14_16_17_18_19_21_22_23_24],[3_5_7_15_20_25]
328,无 宠物 安静 不 开 趴,6,0,[0_1_2_3_4_5],
329,请 问 还 招租 吗 ?,5,1,[0_1_2_3_4],[5]
330,长期 提供 ：,2,1,[0_1],[2]
331,长途 、 短途 接送 服务 ，,4,2,[0_2_3_4],[1_5]
332,城市 、 机场 按 您 要求 ，,5,2,[0_2_3_4_5],[1_6]
333,价格 优惠 ， 经验 丰富 ，,4,2,[0_1_3_4],[2_5]
334,提前 预约 ， 行程 保证 ，,4,2,[0_1_3_4],[2_5]
335,最近 几 天 不 在 村子 哈,7,0,[0_1_2_3_4_5_6],
336,羡慕 别人 可以 回家,4,0,[0_1_2_3],
337,另外 有 不少 餐厅 快餐 也 在 附近 。,8,1,[0_1_2_3_4_5_6_7],[8]
338,租金 可 议 。,3,1,[0_1_2],[3]
339,可 邮件 联系 ： courtney.,3,2,[0_1_2],[3_4]
340,有 床 和 简单 家具 ，,5,1,[0_1_2_3_4],[5]
341,房租 每 月 $405 ， .,3,3,[0_1_2],[3_4_5]
342,如果 有 兴趣 或者 有 其他 问题 欢迎 联系 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
343,联系 方式 ：,2,1,[0_1],[2]
344,房租 每 月 $405 ， .,3,3,[0_1_2],[3_4_5]
345,具体 哪些 是 包括 的 哪些 是 不 包括 的 ？,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
346,还 望 您 及时 回复 我 的 邮件,8,0,[0_1_2_3_4_5_6_7],
347,特此 声明 。,2,1,[0_1],[2]
348,车况 好 ， 动力 足 ， 噪音 小 ， 无 故障 ， 无 事故 记录,11,4,[0_1_3_4_6_7_9_10_12_13_14],[2_5_8_11]
349,照片 链接 pennstate.,2,1,[0_1],[2]
350,很 实用 的 一 辆 车 ～ ～ 男 女生 都 很 适合 开 ！,12,3,[0_1_2_3_4_5_8_9_10_11_12_13],[6_7_14]
351,骗子 大家 不要 上当 ！,4,1,[0_1_2_3],[4]
352,至少 一 年 长 租,5,0,[0_1_2_3_4],
353,已经 找到 房子,3,0,[0_1_2],
354,停车 免费 ， 车位 充足 。,4,2,[0_1_3_4],[2_5]
355,小区 位 于 学校 南边 ， 十分 安静 ， 环境 好 ， 楼 间距 大 。,12,4,[0_1_2_3_4_6_7_9_10_12_13_14],[5_8_11_15]
356,小区 很 安全 而且 安静 。,5,1,[0_1_2_3_4],[5]
357,房型 和 房间 相对 位置 如下 图 所 示 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
358,有 室外 车位 。,3,1,[0_1_2],[3]
359,顶 一 个,3,0,[0_1_2],
360,请 问 你 具体 日期 是 多少 ， 我们 可以 商量 一下 。,11,2,[0_1_2_3_4_5_6_8_9_10_11],[7_12]
361,几 月 到 几 月 出租 呢 ？,7,1,[0_1_2_3_4_5_6],[7]
362,还有 吗 ？,2,1,[0_1],[2]
363,我 想 8.,2,1,[0_1],[2]
364,我 八月 去 ， 会 留 两 年 。,7,2,[0_1_2_4_5_6_7],[3_8]
365,我 是 新生 ， 想 一 起 申 ， 8.,7,3,[0_1_2_4_5_6_7],[3_8_9]
366,已 出 谢谢,3,0,[0_1_2],
367,新生 ， 想 从 8.,3,2,[0_2_3],[1_4]
368,需要 您 有 驾照 ， 自 带 车 。,7,2,[0_1_2_3_5_6_7],[4_8]
369,整 套 房子 有 2.,4,1,[0_1_2_3],[4]
370,③ 特惠 条件 ： 家具 、 厨具 免费 提供 使用 或 赠送 ， 拎包 入住 ！,12,4,[0_1_2_4_6_7_8_9_10_11_13_14],[3_5_12_15]
371,③ 博士 ： 女 ， 活泼 开朗 。,5,3,[0_1_3_5_6],[2_4_7]
372,提供 一切 家具 ， 厨具 ， 洗衣机 ， 打印机 随便 用 ， 完全 拎包 入住 。,11,5,[0_1_2_4_6_8_9_10_12_13_14],[3_5_7_11_15]
373,拎包 入住 ！,2,1,[0_1],[2]
374,绝对 的 高 性价比 。,4,1,[0_1_2_3],[4]
375,价格 呢 ？,2,1,[0_1],[2]
376,草坪 护理 。,2,1,[0_1],[2]
377,有 租房 意向 的 请 联系 李 老师 。,8,1,[0_1_2_3_4_5_6_7],[8]
378,如果 有 兴趣 或者 有 其他 问题 欢迎 联系 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
379,位置 方便 。,2,1,[0_1],[2]
380,起止 日期 灵活 。,3,1,[0_1_2],[3]
381,租 一 间 ， 两 间 均可 。,6,2,[0_1_2_4_5_6],[3_7]
382,大 两 房 两 卫 ， 客厅 宽敞 ， 房屋 保温 极 好 。,11,3,[0_1_2_3_4_6_7_9_10_11_12],[5_8_13]
383,卧室 没有 隔壁 邻居 。,4,1,[0_1_2_3],[4]
384,拎包 入住 ！,2,1,[0_1],[2]
385,客厅 和 餐厅 也 是 家具 齐全 ， 所以 拎包 入住 即 可 。,12,2,[0_1_2_3_4_5_6_8_9_10_11_12],[7_13]
386,客厅 有 很 大 的 落地窗 ， 整个 公寓 采光 良好 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
387,房子 距离 校园 开车 大约 7-8 分钟 。,6,2,[0_1_2_3_4_6],[5_7]
388,希望 出租 给 一 个 安静 ， 作息 规律 的 女性 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
389,全 包 。,2,1,[0_1],[2]
390,草坪 护理 。,2,1,[0_1],[2]
391,有 租房 意向 的 请 联系 李 老师 。,8,1,[0_1_2_3_4_5_6_7],[8]
392,如果 有 兴趣 或者 有 其他 问题 欢迎 联系 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
393,大家 好 ，,2,1,[0_1],[2]
394,谢谢 ， 打扰 了 ~,3,2,[0_2_3],[1_4]
395,价钱 还 可以 继续 商量 ~,5,1,[0_1_2_3_4],[5]
396,你 好 。,2,1,[0_1],[2]
397,你 好 。,2,1,[0_1],[2]
398,你 好 。,2,1,[0_1],[2]
399,房子 为 两 室 一 厅 。,6,1,[0_1_2_3_4_5],[6]
400,房屋 空间 很大 ， 朝阳 ， 光线 很 好 。,7,3,[0_1_2_4_6_7_8],[3_5_9]
401,厨房 厨具 齐全 ， 无需 在 自行 准备 。,7,2,[0_1_2_4_5_6_7],[3_8]
402,房子 距离 校园 开车 大约 7-8 分钟 。,6,2,[0_1_2_3_4_6],[5_7]
403,大部分 住户 在 学校 工作 ， 住户 美国人 居多 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
404,邻居 非常 安静 。,3,1,[0_1_2],[3]
405,小区 环境 幽静 ， 远离 大路 。,5,2,[0_1_2_4_5],[3_6]
406,周围 就是 树林 和 高尔夫 球场 。,6,1,[0_1_2_3_4_5],[6]
407,非常 适合 户外 运动 。,4,1,[0_1_2_3],[4]
408,很 安静 。,2,1,[0_1],[2]
409,希望 出租 给 安静 ， 不 吸烟 ， 爱 干净 ， 作息 规律 的 男性 。,12,4,[0_1_2_3_5_6_8_9_11_12_13_14],[4_7_10_15]
410,你 好 ， 车 还 在 么,6,1,[0_1_3_4_5_6],[2]
411,在家 看 电视 听 音乐 你 可以 随便 。,8,1,[0_1_2_3_4_5_6_7],[8]
412,房间 明亮 。,2,1,[0_1],[2]
413,整个 公寓 位置 不 临街 ， 安静 。,6,2,[0_1_2_3_4_6],[5_7]
414,缺点 ： 我 暂时 没 想到 什么 ， 你 可以 联系 我 看 房 ， 这 种 事 一千 个 读者 有 一千 个 哈姆雷特 ， 缺点 你 自己 挖掘 一下 哈 。,28,5,[0_2_3_4_5_6_8_9_10_11_12_13_15_16_17_18_19_20_21_22_23_24_26_27_28_29_30_31],[1_7_14_25_32]
415,现在 请 先 不 要 联系 我 ， 等 有 结果 我 再 更新 本 帖 。,15,2,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_15],[7_16]
416,电梯 房 ， r/rc/rp 都 有 车站 ， 到 学校 十 分钟 。,9,4,[0_1_4_5_6_8_9_10_11],[2_3_7_12]
417,大 两 房 两 卫 ， 客厅 宽敞 ， 房屋 保温 极 好 。,11,3,[0_1_2_3_4_6_7_9_10_11_12],[5_8_13]
418,十 分钟 内 到达 学校 。,5,1,[0_1_2_3_4],[5]
419,房间 是 二 楼 最 大 的 那个 ， 房间 内 配 独立 卫浴 。,13,2,[0_1_2_3_4_5_6_7_9_10_11_12_13],[8_14]
420,出行 非常 方便 。,3,1,[0_1_2],[3]
421,详情 请 联系 # ## 。,3,3,[0_1_2],[3_4_5]
422,如果 有 兴趣 的 同学 ， 请 跟 我 联系 哦 ~,10,2,[0_1_2_3_4_6_7_8_9_10],[5_11]
423,房间 内 家具 可 友情 价 转让,7,0,[0_1_2_3_4_5_6],
424,客厅 非常 大 ， 可以 打滚 。,5,2,[0_1_2_4_5],[3_6]
425,我 在 客厅 养 了 一 只 小 母 猫 ， 她 会 说 晚安 。,14,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14],[10_15]
426,洗衣 房 在 隔壁 ， 不用 出 大门 。,7,2,[0_1_2_3_5_6_7],[4_8]
427,希望 你 是 一 个 不 对 猫 过敏 的 、 喜欢 小 动物 的 、 愿意 和 我 轮换 打扫 房间 的 人 。,22,3,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_16_17_18_19_20_21_22_23],[10_15_24]
428,更多 信息 请 微 信 olivia_5 。,5,2,[0_1_2_3_4],[5_6]
429,欢迎 你 来 。,3,1,[0_1_2],[3]
430,还 在 哦,3,0,[0_1_2],
431,请 问 男生 女生 ？,4,1,[0_1_2_3],[4]
432,请 问 男生 女生 ？,4,1,[0_1_2_3],[4]
433,我 是 男生,3,0,[0_1_2],
434,长途 去 过 纽约 ， 完全 没有 任何 问题 。,8,2,[0_1_2_3_5_6_7_8],[4_9]
435,才 换 的 机油 ， 所有 保养 都 有 记录 。,9,2,[0_1_2_3_5_6_7_8_9],[4_10]
436,此 车 无 事故 记录 ， 可以 提供 报告 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
437,卧室 温馨 ， 家具 齐全 ， 拎包 入住 。,6,3,[0_1_3_4_6_7],[2_5_8]
438,你 好 ， 还 想 做 进一步 了解 。,7,2,[0_1_3_4_5_6_7],[2_8]
439,八 达 通 快递 ， 专注 美国 - 中国 ， 中国 - 美国 ， 美国 - 香港 的 快递 业务 。,14,7,[0_1_2_3_5_6_8_10_12_14_16_17_18_19],[4_7_9_11_13_15_20]
440,三 楼 公寓 吊顶 显得 空间 很 大 很 宽敞 。,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
441,四 人间 两 个 共享 浴室 。,6,1,[0_1_2_3_4_5],[6]
442,有 意向 的 同学 欢迎 咨询 ， 谢谢 。,7,2,[0_1_2_3_4_5_7],[6_8]
443,可以 当面 交易 。,3,1,[0_1_2],[3]
444,不然 墙 无法 承担 电视 的 重量 。,7,1,[0_1_2_3_4_5_6],[7]
445,求 有 经验 ， 会 安装 的 同学 ！,7,2,[0_1_2_4_5_6_7],[3_8]
446,水 免费 ， 网 免费 ；,4,2,[0_1_3_4],[2_5]
447,厨房 宽敞 ， 设施 齐全 ；,4,2,[0_1_3_4],[2_5]
448,房间 空间 非常 大 ， 向阳 ， 有 大 衣帽间 ， 独立 卫生间 ；,10,4,[0_1_2_3_5_7_8_9_11_12],[4_6_10_13]
449,小区 条件 ： 新 装修 的 健身房 ， 各 种 健身 设备 齐全 ；,11,3,[0_1_3_4_5_6_8_9_10_11_12],[2_7_13]
450,有 游泳池 ， 夏天 可以 游泳 ；,5,2,[0_1_3_4_5],[2_6]
451,水 免费 ， 网 免费 ；,4,2,[0_1_3_4],[2_5]
452,厨房 宽敞 ， 设施 齐全 ；,4,2,[0_1_3_4],[2_5]
453,房间 空间 非常 大 ， 向阳 ， 有 大 衣帽间 ， 独立 卫生间 ；,10,4,[0_1_2_3_5_7_8_9_11_12],[4_6_10_13]
454,小区 条件 ： 新 装修 的 健身房 ， 各 种 健身 设备 齐全 ；,11,3,[0_1_3_4_5_6_8_9_10_11_12],[2_7_13]
455,有 游泳池 ， 夏天 可以 游泳 ；,5,2,[0_1_3_4_5],[2_6]
456,五月 末 可 租 到 八月,6,0,[0_1_2_3_4_5],
457,五月 末 开始 有 空闲,5,0,[0_1_2_3_4],
458,卧室 家具 齐全 ， 拎包 入住 。,5,2,[0_1_2_4_5],[3_6]
459,房间 宽敞 明亮 ， 有 家具 ， 可 拎包 入住 。,8,3,[0_1_2_4_5_7_8_9],[3_6_10]
460,具体 时间 可 商议 。,4,1,[0_1_2_3],[4]
461,对象 ： 限定 是 女生 。,4,2,[0_2_3_4],[1_5]
462,整 套 房子 有 2.,4,1,[0_1_2_3],[4]
463,特惠 条件 ： 一切 家具 齐全 ， 家具 、 厨具 免费 提供 使用 或 赠送 ， 随时 可以 拎包 入住 。,16,5,[0_1_3_4_5_7_9_10_11_12_13_14_16_17_18_19],[2_6_8_15_20]
464,每 个 月 $680.,3,1,[0_1_2],[3]
465,好 房 必须 顶 ！,4,1,[0_1_2_3],[4]
466,可 适当 讲价,3,0,[0_1_2],
467,-he-free-clear/92 、 小 垃圾 桶 $1/each,3,3,[2_3_4],[0_1_5]
468,已 出 ， 谢谢 大家,4,1,[0_1_3_4],[2]
469,长期 内 推 各 大 信用卡 ： 1.,6,2,[0_1_2_3_4_5],[6_7]
470,开 信用卡 和 正确 的 使用 信用卡 是 一 个 很 好 的 提高 信用 分数 的 方法 。,18,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17],[18]
471,电话 814-6 久久-090八,1,2,[0],[1_2]
472,长期 内 推 各 大 信用卡 ： 1.,6,2,[0_1_2_3_4_5],[6_7]
473,开 信用卡 和 正确 的 使用 信用卡 是 一 个 很 好 的 提高 信用 分数 的 方法 。,18,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17],[18]
474,二 楼 是 私人 空间 ， 有 三 个 房间 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
475,· 欢迎 随时 看 房 。,4,2,[1_2_3_4],[0_5]
476,· 善待 房间 家具 及 设施 ；,5,2,[1_2_3_4_5],[0_6]
477,· 干净 讲 卫生 ， 爱护 公共 环境 及 设施 ；,8,3,[1_2_3_5_6_7_8_9],[0_4_10]
478,没 不良 嗜好 。,3,1,[0_1_2],[3]
479,租房 附带 赠送 全线 公交 卡,6,0,[0_1_2_3_4_5],
480,来 美 访 学 ， 最好 选择 美国 当地 的 保险 ， 并且 找 一 个 可以 提供 中文 服务 的 代理 。,20,3,[0_1_2_3_5_6_7_8_9_10_12_13_14_15_16_17_18_19_20_21],[4_11_22]
481,在 美国 医院 就诊 时 ， 医院 时常 需要 与 保险 公司 或 代理 打 电话 ， 确认 保险 。,17,3,[0_1_2_3_4_6_7_8_9_10_11_12_13_14_15_17_18],[5_16_19]
482,1025-49 岁 $ 68.,1,3,[1],[0_2_3]
483,2525-49 岁 $ 53.,1,3,[1],[0_2_3]
484,短信 或者 电话 。,3,1,[0_1_2],[3]
485,本人 准备 在 3/13日 晚 去 匹兹堡 。,6,2,[0_1_2_4_5_6],[3_7]
486,有 车 有 司机 。,4,1,[0_1_2_3],[4]
487,电视 可 赠送 ！,3,1,[0_1_2],[3]
488,因为 现在 生活 起居 不便 ， 需要 钟点 照顾 一下 生活 。,10,2,[0_1_2_3_4_6_7_8_9_10],[5_11]
489,每 周 大概 四 到 五 次 。,7,1,[0_1_2_3_4_5_6],[7]
490,比较 着急 谢谢,3,0,[0_1_2],
491,顶 一下 自己 。,3,1,[0_1_2],[3]
492,之前 不 小心 关闭 了 微 信号 找到 方式 ， 现 已 开启 。,12,2,[0_1_2_3_4_5_6_7_8_10_11_12],[9_13]
493,比较 着急 ， 谢谢 。,3,2,[0_1_3],[2_4]
494,大 书桌 ；,2,1,[0_1],[2]
495,两 把 椅子 ；,3,1,[0_1_2],[3]
496,一 书柜 ；,2,1,[0_1],[2]
497,入住 的 时间 灵活 ， 时间 越 长 越 便宜 。,9,2,[0_1_2_3_5_6_7_8_9],[4_10]
498,没有 其他 额外 费用 。,4,1,[0_1_2_3],[4]
499,家具 齐全 ， 五月 中 可以 拎包 入住 。,7,2,[0_1_3_4_5_6_7],[2_8]
500,整 套 房子 有 2.,4,1,[0_1_2_3],[4]
501,特惠 条件 ： 一切 家具 齐全 ， 家具 、 厨具 免费 提供 使用 或 赠送 ， 随时 可以 拎包 入住 。,16,5,[0_1_3_4_5_7_9_10_11_12_13_14_16_17_18_19],[2_6_8_15_20]
502,入住 日期 ： 随时 入住 ， 租房 时 长 可 议,9,2,[0_1_3_4_6_7_8_9_10],[2_5]
503,欢迎 咨询 ！,2,1,[0_1],[2]
504,没有 了 没有 了 。,4,1,[0_1_2_3],[4]
505,已经 租 到 了 ， 感谢,5,1,[0_1_2_3_5],[4]
506,室 友好 相处 ， 有 车 ， 且 都 有 稳定 持续 的 收入 来源 ， 可以 一起 商量 购置 客厅 的 家具 。,20,4,[0_1_2_4_5_7_8_9_10_11_12_13_14_16_17_18_19_20_21_22],[3_6_15_23]
507,室 友好 相处 ， 有 车 ， 且 都 有 稳定 持续 的 收入 来源 。,13,3,[0_1_2_4_5_7_8_9_10_11_12_13_14],[3_6_15]
508,怎么 联系 ？,2,1,[0_1],[2]
509,报 个 价,3,0,[0_1_2],
510,现房 中 地下室 出租 ， 有 家具 ， 有 独立 卫生间 。,9,3,[0_1_2_3_5_6_8_9_10],[4_7_11]
511,可 共享 一 楼 厨房 ( 低 油烟 ） 和 客厅 。,9,3,[0_1_2_3_4_6_7_9_10],[5_8_11]
512,房屋 已 租,3,0,[0_1_2],
513,可以 公用 厨具 或者 搭伙 一起 吃饭 ， 拎包 入住 。,9,2,[0_1_2_3_4_5_6_8_9],[7_10]
514,可以 公用 厨具 或者 搭伙 一起 吃饭 ， 拎包 入住 。,9,2,[0_1_2_3_4_5_6_8_9],[7_10]
515,提供 费城 ride.,2,1,[0_1],[2]
516,往返 时间 可以 微调 。,4,1,[0_1_2_3],[4]
517,一般 为 周五 下午 一点 左右 从 出发 ， 周日 下午 回到 村里 。,12,2,[0_1_2_3_4_5_6_7_9_10_11_12],[8_13]
518,尝试 好多 次 修改 或 删除 帖子 ， 但 总是 不 成功 ， 总 出现 错误 。,14,3,[0_1_2_3_4_5_6_8_9_10_11_13_14_15],[7_12_16]
519,请 帮忙 删除 这 三 个 帖子 。,7,1,[0_1_2_3_4_5_6],[7]
520,走过 路过 不要 错过 ！,4,1,[0_1_2_3],[4]
521,有事 要去 趟 弗吉尼亚 大学 。,5,1,[0_1_2_3_4],[5]
522,房子 前面 有 两 个 免费 车位 。,7,1,[0_1_2_3_4_5_6],[7]
523,家里 有 两 个 冰箱 ， 厨房 ， 各 种 家具 洗浴 设施 特别 齐全 ， 房间 内 书桌 ， 灯 。,17,5,[0_1_2_3_4_6_8_9_10_11_12_13_14_16_17_18_20],[5_7_15_19_21]
524,只是 你 要 带 个 床 就 行 。,8,1,[0_1_2_3_4_5_6_7],[8]
525,性价比 极高 。,2,1,[0_1],[2]
526,小区 后面 就是 一 个 大 的 狗 公园 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
527,按 实时 汇率 ， 学校 面对 面 交易 。,7,2,[0_1_2_4_5_6_7],[3_8]
528,有 需要 的 联系 微 信 ： the-one16,6,2,[0_1_2_3_4_5],[6_7]
529,已 换 。,2,1,[0_1],[2]
530,至少 需要 两 间 卧室 ， 或者 整 套 房子 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
531,地理 位置 ：,2,1,[0_1],[2]
532,小区 附近 有 公园,4,0,[0_1_2_3],
533,室内 车库 可 停车 。,4,1,[0_1_2_3],[4]
534,欢迎 联系 练 车 。,4,1,[0_1_2_3],[4]
535,这个 教练 有点 牛 ， 我 同学 在 国内 没有 驾照 ， 教练 完全 知道 考官 考 的 点 ， 在 教练 的 耐心 指导 下 ， 最后 很 顺利 就 拿到 驾照 啦 ！,30,5,[0_1_2_3_5_6_7_8_9_10_12_13_14_15_16_17_18_20_21_22_23_24_25_27_28_29_30_31_32_33],[4_11_19_26_34]
536,教练 很 赞,3,0,[0_1_2],
537,本人 零 基础 学习 ， 一 次 考 过 。,8,2,[0_1_2_3_5_6_7_8],[4_9]
538,很 负责任 的 教练 ， 指导 很 有 针对性 ， 价格 也 实惠 ， 强力 推荐 ~,13,4,[0_1_2_3_5_6_7_8_10_11_12_14_15],[4_9_13_16]
539,请 问 怎么 收费 的 ？,5,1,[0_1_2_3_4],[5]
540,几 点 ？,2,1,[0_1],[2]
541,联系 方式 ？,2,1,[0_1],[2]
542,欢迎 咨询 ！,2,1,[0_1],[2]
543,之前 约定 好的 房客 后来 联系 不 上 了 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
544,所以 继续 出租,3,0,[0_1_2],
545,现在 还 需要 么,4,0,[0_1_2_3],
546,三 个 卧室 均 位 于 二 楼 ， 一 楼 客厅 和 厨房 公用 。,14,2,[0_1_2_3_4_5_6_7_9_10_11_12_13_14],[8_15]
547,房间 内 有 基本 家具 。,5,1,[0_1_2_3_4],[5]
548,最早 四月 初 可 入住 ， 具体 日期 可 议 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
549,房租 便宜 。,2,1,[0_1],[2]
550,屋内 基本 生活 设施 ， 家具 齐全 。,6,2,[0_1_2_3_5_6],[4_7]
551,房间 比较 小 ， 可能 适合 学业 比较 繁重 的 学生 。,10,2,[0_1_2_4_5_6_7_8_9_10],[3_11]
552,共用 浴室 。,2,1,[0_1],[2]
553,都 是 男生 。,3,1,[0_1_2],[3]
554,欢迎 联系 ！,2,1,[0_1],[2]
555,可 议价 ， 甩卖 啦,4,1,[0_1_3_4],[2]
556,甩卖 ， 可 议价,3,1,[0_2_3],[1]
557,甩卖 啦 ， 可 议价,4,1,[0_1_3_4],[2]
558,甩卖 了 ， 全部 打折 出售,5,1,[0_1_3_4_5],[2]
559,另外 ， 家具 齐全 也 有意 转手 。,6,2,[0_2_3_4_5_6],[1_7]
560,在 这里 住 了 一 年 体验 非常 好 ， 性价比 高 ， 生活 方便 。,13,3,[0_1_2_3_4_5_6_7_8_10_11_13_14],[9_12_15]
561,非常 爱 干净 ， 会 主动 打扫 公共 区域 的 卫生 。,10,2,[0_1_2_4_5_6_7_8_9_10],[3_11]
562,女生 优先 。,2,1,[0_1],[2]
563,另外 ， 家具 齐全 也 有意 转手 。,6,2,[0_2_3_4_5_6],[1_7]
564,在 这里 住 了 一 年 体验 非常 好 ， 性价比 高 ， 生活 方便 。,13,3,[0_1_2_3_4_5_6_7_8_10_11_13_14],[9_12_15]
565,非常 爱 干净 ， 会 主动 打扫 公共 区域 的 卫生 。,10,2,[0_1_2_4_5_6_7_8_9_10],[3_11]
566,女生 优先 。,2,1,[0_1],[2]
567,打扰 一下 转发 一 个 租房 信息 ：,7,1,[0_1_2_3_4_5_6],[7]
568,房租 一月 334.,2,1,[0_1],[2]
569,邮箱 ： feiwang.,1,2,[0],[1_2]
570,顶 一 哈,3,0,[0_1_2],
571,其他 费用 怎么 收取 呢,5,0,[0_1_2_3_4],
572,还 缺 人 吗 ？,4,1,[0_1_2_3],[4]
573,有 别的 联系 方式 吗,5,0,[0_1_2_3_4],
574,我 想 加入 ， 还 缺 人 不 ？,7,2,[0_1_2_4_5_6_7],[3_8]
575,可 有 其它 联系 方式 不 ？,6,1,[0_1_2_3_4_5],[6]
576,你 好 ， 还 可以 加入 吗 ？,6,2,[0_1_3_4_5_6],[2_7]
577,还 需要 吗,3,0,[0_1_2],
578,你 好 ， 还 能 加入 吗 ？,6,2,[0_1_3_4_5_6],[2_7]
579,有 一 条 线,4,0,[0_1_2_3],
580,有 两 条 线,4,0,[0_1_2_3],
581,时间 比较 自由 。,3,1,[0_1_2],[3]
582,所以 出发 时间 可以 商量 。,5,1,[0_1_2_3_4],[5]
583,去 纽约 的 需要 商量 价格 。,6,1,[0_1_2_3_4_5],[6]
584,去 纽约 的 需要 商量 价格 。,6,1,[0_1_2_3_4_5],[6]
585,需要 较 短 时间 请 联系 ！,6,1,[0_1_2_3_4_5],[6]
