SentenceID,CodeSwitchedSentence, TranslatedSentence
866,每 个 bedroom 里 还 有 两 层 ， 是 个 loft 的 感觉 ， 很 大  。,每个 卧室 里 还 有 两 层 ， 是 个 复式 楼 的 感觉 ， 很 大  。
867,含 一 个 outdoor parking 固定 车位 ， 不 需要 抢  。,含 一 个 室外 停车 固定 车位 ， 不 需要 抢  。
868,公寓 情况  ：  超大 一 室 一 厅 ， 位 于 bayard road ， 属于 著名 的 meyers 公司  。,公寓 情况  ：  超大 一 室 一 厅 ， 位 于 贝叶德街 ， 属于 著名 的 迈耶斯 公司  。
869,交通 便捷 ， 去 中国 超市 ， whole foods market ， target ， downtown 等 均 可 直达  。,交通 便捷 ， 去 中国 超市 ， 全食 超市 ， 塔吉特 ， 市区 等 均 可 直达  。
870,两 个 walk-in closet 非常 宽敞  。,两 个 进门 壁橱 非常 宽敞  。
871,学校 escort 可 直达  。,学校 护送 车 可 直达  。
872,周边 环境  ：  对面 是 女子 大学 （ chatham university ） 安静 和 安全  。,周边 环境  ：  对面 是 女子 大学 （ 查塔姆 大学 ） 安静 和 安全  。
873,人 也 很 nice 的 ！,人 也 很 好 的 ！
874,if （ 学校 escort ）,如果 （ 学校 护送 车 ）
875,if （ 学校 shuttle ）,如果 （ 学校 护送 车 ）
876,去 giant eagle,去 大 老鹰
877,阳台 （ 面向 shady ）,阳台 （ 面向 沙迪 ）
878,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。
879,停车  ：  有 免费 的 off-street parking,停车  ：  有 免费 的 露天 停车
880,联系 时 请 说明 你 的 名字 ， 性别 ， 在 这里 的 身份 （ 例如 master ， phd ， 访问 学者 等 ）,联系 时 请 说明 你 的 名字 ， 性别 ， 在 这里 的 身份 （ 例如 硕士 ， 博士 ， 访问 学者 等 ）
881,由于 本人 下 学期 要 study abroad ， 现在 需要 将 apartment 从 12 .,由于 本人 下 学期 要 出国 学习 ， 现在 需要 将 公寓 从 12 .
882,没有 单独 的 laundry  。,没有 单独 的 洗衣机  。
883,要 去 tower 洗 衣服,要 去 塔 洗 衣服
884,一 个 studio （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ）  。,一 个 工作室 （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ）  。
885,这个 apt 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 apt 了  。,这个 公寓 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 公寓 了  。
886,不 含 utility  。,不含 水电气  。
887,craig 两 室 一 厅 中 一 室 招租  。,克列戈 两 室 一 厅 中 一 室 招租  。
888,出门 一 分钟 到 centre 和 craig 路口  。,出门 一 分钟 到 中间 和 克列戈 路口  。
889,所有 家具 齐全 （ queen size 床 + 书桌 + 转椅 + 衣柜 + 书柜 ） 只 需 提包 入住  。,所有 家具 齐全 （ 大号 尺寸 的 床 + 书桌 + 转椅 + 衣柜 + 书柜 ） 只 需 提包 入住  。
890,房子 是 一 个 两 层 楼 大 house  。,房子 是 一 个 两 层 楼 大独栋 住宅  。
891,刚 装修 过 的 新房 ， 有 back yard ， deck 等,刚 装修 过 的 新房 ， 有 后 花园 ， 露台 等
892,停车  ：  有 停车场 ， 但是 需要 交 fee  。,停车  ：  有 停车场 ， 但是 需要 交 费用  。
893,欢迎 email 或者 电话 咨询 信息 照片,欢迎 电子 邮件 或者 电话 咨询 信息 照片
894,html 租金 为 750+electricity,超 文字 标记 语言 租金 为 750+ 电费
895,松鼠 山 有 很多 restaurant ， 吃饭 不 发愁  。,松鼠 山 有 很多 餐厅 ， 吃饭 不 发愁  。
896,距离 giant eagle 只 有 一 个 block ， 购物 方便  。,距离 大老鹰 只 有 一 个 街区 ， 购物 方便  。
897,一 室 一 厅 ， 客厅 招租 ， 并且 有 dining room  。,一 室 一 厅 ， 客厅 招租 ， 并且 有 餐厅  。
898,客厅 面积 很 大 ， 很 明亮 ， 有 自己 的 closet  (  详见 floor plan  ),客厅 面积 很 大 ， 很 明亮 ， 有 自己 的 衣橱  (  详见 平面图  )
899,（ 可 google 查看 地理 位置 ）,（ 可 谷歌 查看 地理 位置 ）
900,位置 在 murray 和 forward 交叉 路口 附近 ， 方便 上下 374 .,位置 在 默里 和 费 伍德 交叉 路口 附近 ， 方便 上下 374 .
901,有 free street parking .,有 免费 路边 停车
902,现在 有 位于 bartlett st 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 giant eagle ， 买 东西 很 方便  。,现在 有 位于 巴雷特街 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 大老鹰 ， 买 东西 很 方便  。
903,center tower 一 室 一 厅 招租  。,中央 塔 一 室 一 厅 招租  。
904,lease 到 2016 .,合同 到 2016 .
905,现有 两 匹 大 master ， 一 男生 一 女生 ， 很 好 相处  。,现有 两 匹 大 硕士 ， 一 男生 一 女生 ， 很 好 相处  。
906,的 studio ， 环境 安静  。,的 工作室 ， 环境 安静  。
907,邮箱 jib em@39,邮箱 jib em@39
908,floor plan  (  我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的  )  房东 给 我 拍 了 一 段 房子 现在 的 样子 的 视频 可以 发 邮件 问 我 要  ：,平面图  (  我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的  )  房东 给 我 拍 了 一 段 房子 现在 的 样子 的 视频 可以 发 邮件 问 我 要  ：
909,floor plan  (  我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的  )   ：,平面图  (  我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的  )   ：
910,这 是 one bedroom apartment .,这 是 单 卧室 公寓 .
911,联系 方式  ：  call  :  pn-20 e-mail  :  em@40,联系 方式  ： 电话  :  pn-20 电子 邮箱  :  em@40
912,本人 匹 大 研究生 毕业 ， 在 学校 的 实验室 做 opt ， 男 ， 无 不良 嗜好  。,本人 匹 大 研究生 毕业 ， 在 学校 的 实验室 做 opt ， 男 ， 无 不良 嗜好  。
913,有 permit ， 没有 车 ， 但是 想 近期 考 驾照  。,有 许可证 ， 没有 车 ， 但是 想 近期 考 驾照  。
914,请 再次 确认 一下 微 信号 ， 我 添加 你 时 显示 “ not found ”  。,请 再次 确认 一下 微 信号 ， 我 添加 你 时 显示 “ 查无此人 ”  。
915,已经 拿到 permit ， 有 车  。,已经 拿到 许可证 ， 有 车  。
916,位置  ：  squirrel hill 附近  。,位置  ： 松鼠山 附近  。
917,你 还 ， 请 问 可以 share 一下 你 教练 的 联系 方式 吗 ？,你 还 ， 请 问 可以 分享 一下 你 教练 的 联系 方式 吗 ？
918,我 也 拿到 了 permit ， 最近 想 请 教练 陪练 ， 但 还 没 找到  。,我 也 拿到 了 许可证 ， 最近 想 请 教练 陪练 ， 但 还 没 找到  。
919,在 每 一 次 booking 客人 走 之后 需要 进行 整理 和 清洁  。,在 每 一 次 租借 客人 走 之后 需要 进行 整理 和 清洁  。
920,allen 于 2018-4-25 14:27 编辑,allen 于 2018-4-25 14:27 编辑
921,大家 好 ， 我 是 匹 大学生 ， 希望 加入 一 个 手机 的 family plan  。,大家 好 ， 我 是 匹 大学生 ， 希望 加入 一 个 手机 的 家庭 套餐  。
922,豪华 suv 包车 往返 pit 机场 及 匹兹堡 市区,豪华 城市 功能 越野 车 包车 往返 匹兹堡 机场 及 匹兹堡 市区
923,去 ymca 找 一 个 正规 的 吧,去 ymca 找 一 个 正规 的 吧
924,area manager 地区 经理,地区 管理 地区 经理
925,有 良好 的 沟通 能力 和 时间 观念 ， 团队 意识 强 熟练 应用 电脑 ， excel 表格 ， word 文档 等 基本 办公 软件 应用 有 工作 经验 ， 美国 身份 者 优先 考虑,有 良好 的 沟通 能力 和 时间 观念 ， 团队 意识 强 熟练 应用 电脑 ， excel 表格 ， word 文档 等 基本 办公 软件 应用 有 工作 经验 ， 美国 身份 者 优先 考虑
926,朋友 背景  ：  国内 大学 研究生 ， 已 拿到 公司 offer .,朋友 背景  ：  国内 大学 研究生 ， 已 拿到 公司 邀请 .
927,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,客服 很 好 ， 丢 单 必 补 ， 从不 赖账 ；
928,有 permit 和 国内 驾照 ， 希望 有 人 可以 有偿 帮忙 过 一 遍 考试 内容 和 讲 一下 注意 事项 ！,有 许可证 和 国内 驾照 ， 希望 有 人 可以 有偿 帮忙 过 一 遍 考试 内容 和 讲 一下 注意 事项 ！
929,有 需要 或 加入 att family plan 的 吗 ？,有 需要 或 加入 att 家庭 套餐 的 吗 ？
930,参加 信息 ， 论坛 详情 见 flyer ！,参加 信息 ， 论坛 详情 见 传单 ！
931,有 permit ， 没有 车 ， 但是 很 需要 近期 考 驾照  。,有 许可证 ， 没有 车 ， 但是 很 需要 近期 考 驾照  。
932,你们 要 去 哪个 outlet,你们 要 去 哪个 奥特莱斯
933,过往 的 两 次 自从 匹 大 加入 acc 对阵 情况 来看 ， 掌控 比赛 节奏 在 对阵 duke 时 总 显得 那么 的 艰难  。,过往 的 两 次 自从 匹 大 加入 acc 对阵 情况 来看 ， 掌控 比赛 节奏 在 对阵 杜克 时 总 显得 那么 的 艰难  。
934,晚上 去 woodbury outlets  。,晚上 去 伍德 百 瑞 奥特莱斯 。
935,大家 找 工作 都 需要 专业 头像 作为 自己 的 profile picture .,大家 找 工作 都 需要 专业 头像 作为 自己 的 个人 资料 图片 .
936,walter's automotive ， 口碑 很好,walter's automotive ， 口碑 很好
937,target 就 可以,塔吉特 就 可以
938,还有 pittsburgh custom darkroom  :,还有 匹兹堡 定制 暗室  :
939,>  通过 校园 里 的 emergency 报警 系统,>  通过 校园 里 的 紧急 的 报警 系统
940,remain calm 冷静,保持 冷静 冷静
941,use good judgment 机智,善用 判断力 机智
943,south oakland 的 bates street 以西 - - hill district,南 奥克兰 的 贝茨街 以西 - - 希尔区
944,west oakland 的 robinson street 西 南面 -- terrace village,西 奥克兰 的 罗宾逊 街 西 南 面 -- 露台 村
945,trees 周五 大概 是 几 点 ？,树 周五 大概 是 几 点 ？
946,另外 peterson 是 哪里 .,另外 佩特森 是 哪里 .
947,然后 就 可以 email 群发 附近 的 dealer 要求 报价 ， 然后 让 他们 互相 beat  。,然后 就 可以 电子 邮件 群发 附近 的 卖家 要求 报价 ， 然后 让 他们 互相 竞价  。
948,liability  :  你 的 责任 事故 给 别人 造成 的 经济 损失 和 医疗 费用  。,责任险  :  你 的 责任 事故 给 别人 造成 的 经济 损失 和 医疗 费用  。
949,以上 是 对 保险 的 概述 ， 各 公司 的 coverage 条款 中 会 有 细微 差别  。,以上 是 对 保险 的 概述 ， 各 公司 的 涵盖 条款 中 会 有 细微 差别  。
950,所谓 全 保 和 半 保 的 区别 ， 主要 是 指 是否 有 collision ， 因为 只有 liability 和 collision 比较 贵  。,所谓 全 保 和 半 保 的 区别 ， 主要 是 指 是否 有 碰撞 险 ， 因为 只有 责任险 和 碰撞 险 比较 贵  。
951,航空 公司 xx airlines,航空 公司 XX 航空
952,pasta 意大利 面 rice 米饭 noodle 面条 / 炒面,意面 意大利 面 饭 米饭 面条 面条 / 炒面
954,toilet 厕所 excuse me .,厕所 对不起 ， 请 问 厕所在 哪儿 .
955,我 儿子 的 毕业 典礼 my son ’ s graduation ceremony,我 儿子 的 毕业 典礼 我 儿子 的 毕业 典礼
956,照相 take photo/picture,照相 照相
957,我 不 懂 sorry i don ’t understand,我 不 懂 对不起 我 不 明白
958,我 不 说 英语 sorry i don ’ t speak english,我 不 说 英语 对不起 我 不 说 英文
959,行李 传送带 luggage claim ;,行李 传送带 行李 带 ;
960,baggage claim 国际 出港 international departure,行李 带 国际 出港 国际 出发
961,国内 出港 domestic departure 国际 旅客 international passengers,国内 出港 国内 出发 国际 旅客 国际 旅客
962,转机 transfer 转机 旅客 transfer passengers,转机 转机 转机 旅客 转机 旅客
963,入口 in 出口 exit ;,入口 进入 出口 出口 ;
964,厕所 toilet ， restroom 正点 on time 延误  、  推迟 delayed,厕所 厕所 ， 厕所 ； 正点 正 点 延误  、  推迟 推迟
965,姓 family name ， last name ， surname 名 first name,姓 姓 ， 姓 ， 姓 名 名
966,下 一 页 是 给 海关 官员 的 信 ， 打出 来 之后 带着 ， 过关 的 时候 他 可能 会 问  ：  what ’ s your purpose of this visit ?,下 一 页 是 给 海关 官员 的 信 ， 打出 来 之后 带着 ， 过关 的 时候 他 可能 会 问  ：  你 为什么 来 访问 美国
967,（ 你 为何 来 美国 ， 你 在 美国 住 哪里 ， 等等 ） 告诉 他 i don ’ t speak english ， but please take a look at this .,（ 你 为何 来 美国 ， 你 在 美国 住 哪里 ， 等等 ） 告诉 他 我 不 会 说 英语 但是 请 你 看看 这个
968,august 7-9  :  餐馆 预演 ， 就是 早 去 有 优惠 哦,八月 7-9  :  餐馆 预演 ， 就是 早 去 有 优惠 哦
969,august 10-16  ：  就 是 正式 的 餐馆 周 啦,八月 10-16  ：  就 是 正式 的 餐馆 周 啦
970,google 点 图 ， 电脑 里 都 没有 了  。,谷歌 点 图 ， 电脑 里 都 没有 了  。
971,山 上 有 很多 家 高大 上 的 餐厅 ， 我 最 喜欢 的 一 家 是 monterey bay fish grotto ， view 给 满分  。,山 上 有 很多 家 高大 上 的 餐厅 ， 我 最 喜欢 的 一 家 是 默特 利尔 海湾 鱼窟 ， 风景 给 满分  。
972,downtown 有 个 公寓 叫 washington plaza ， view 啊 户型 啊 ， 都 极 好 ， 没有 车 也 有 公交 ， 车位 充足 生活 便利  。,市区 有 个 公寓 叫 华盛顿 广场 ， 风景 啊 户型 啊 ， 都 极 好 ， 没有 车 也 有 公交 ， 车位 充足 生活 便利  。
