word index,word form,pos-tag,head,dep rel,frequency
10,入住,VV,7,conj,7.82E-19
11,。,PU,4,punct,
,,,,,
CMU,103,,,,
0,有,VE,0,root,1.01E-14
1,室内,NN,4,conj,1.87E-17
2,和,CC,4,cc,1.59E-14
3,室外,NN,6,nmod:assmod,4.09E-18
4,的,DEG,4,case,1.12E-13
5,停车场,NN,1,dobj,4.11E-20
6,，,PU,1,punct,
7,而且,AD,15,advmod,1.05E-15
8,周围,NN,11,nmod:assmod,8.56E-17
9,的,DEG,9,case,1.12E-13
10,街区,NN,15,nsubj,3.81E-18
11,都,AD,15,advmod,3.54E-15
12,可以,VV,15,aux:modal,2.86E-15
13,免费,AD,15,advmod,2.69E-17
14,街趴,VV,1,dep,
15,。,PU,1,punct,
,,,,,
CMU,107,,,,
0,我,PN,4,nsubj,5.51E-15
1,是,VC,4,cop,1.98E-14
2,刚,AD,4,advmod,3.68E-17
3,毕业,VV,0,root,1.83E-16
4,没,VE,9,dep,3.73E-16
5,多久,PN,5,dobj,1.56E-17
6,的,DEC,5,mark,1.12E-13
7,年轻,JJ,9,amod,1.61E-16
8,工作者,NN,4,dobj,3.39E-20
9,，,PU,4,punct,
10,安静,VV,4,conj,1.56E-17
11,好,JJ,13,amod,1.73E-15
12,相处,NN,11,dobj,1.25E-17
13,，,PU,4,punct,
14,会,VV,4,conj,3.45E-15
15,居家,NN,18,nsubj,1.74E-18
16,也,AD,18,advmod,5.45E-15
17,爱,VV,4,conj,9.64E-17
18,出去,VV,18,ccomp,7.80E-17
19,浪,NN,19,dobj,4.75E-18
20,。,PU,4,punct,
,,,,,
CMU,108,,,,
0,整个,DT,2,det,4.43E-16
1,公寓,NN,11,nmod:topic,1.10E-17
2,总共,AD,9,advmod,1.25E-17
3,两,CD,5,dep,2.28E-15
4,人,NN,9,nmod:assmod,8.08E-15
5,共用,JJ,9,dep,4.01E-18
6,，,PU,9,punct,
7,两,CD,9,dep,2.28E-15
8,人,NN,11,nsubj,8.08E-15
9,比较,AD,11,advmod,8.65E-16
10,好,VA,0,root,1.73E-15
11,协调,VA,11,compound:vc,2.70E-16
12,。,PU,11,punct,
,,,,,
CMU,110,,,,
0,户型,NN,14,dep,2.57E-19
1,：,PU,14,punct,
2,一,CD,14,dep,1.35E-14
3,楼,M,3,mark:clf,1.04E-16
4,是,VC,14,cop,1.98E-14
5,超大,JJ,7,amod,1.28E-18
6,客厅,NN,14,dep,6.20E-18
7,，,PU,14,punct,
8,餐厅,NN,14,dep,6.78E-18
9,，,PU,14,punct,
10,阳光,NN,12,compound:nn,3.51E-17
11,房,NN,14,conj,1.54E-16
12,及,CC,14,cc,1.61E-15
13,厨房,NN,0,root,1.60E-17
14,。,PU,14,punct,
,,,,,
CMU,117,,,,
0,还,AD,2,advmod,2.84E-15
1,有,VE,8,dep,1.01E-14
2,其他,DT,6,det,1.18E-15
3,设施,NN,6,conj,2.41E-16
4,或,CC,6,cc,1.79E-15
5,服务,NN,2,dobj,1.07E-15
6,吗,SP,8,discourse,2.70E-16
7,？,PU,0,root,
,,,,,
CMU,119,,,,
0,大家,PN,7,nsubj,3.06E-16
1,住,VV,7,dep,3.88E-16
2,过,AS,2,aux:asp,1.22E-15
3,整套,JJ,5,amod,1.74E-17
4,房子,NN,2,dobj,5.70E-17
5,就,AD,7,advmod,3.73E-15
6,知道,VV,0,root,7.48E-16
7,房东,AD,9,advmod,4.22E-19
8,有,VE,7,ccomp,1.01E-14
9,多,AD,11,advmod,2.68E-15
10,重要,VA,9,ccomp,1.73E-15
11,了,SP,11,discourse,1.80E-14
12,！,PU,7,punct,
,,,,,
CMU,121,,,,
0,也,AD,2,advmod,5.45E-15
1,有,VE,0,root,1.01E-14
2,停车,VV,2,ccomp,1.01E-17
3,坪,M,3,nmod:range,9.86E-19
4,。,PU,2,punct,
,,,,,
CMU,123,,,,
0,房子,NN,2,nsubj,5.70E-17
1,干净,VA,0,root,1.15E-17
2,，,PU,2,punct,
3,家具,NN,10,nsubj,1.16E-17
4,全,AD,10,advmod,1.03E-15
5,，,PU,10,punct,
6,网络,NN,10,dobj,2.75E-16
7,全,DT,10,dep,1.03E-15
8,，,PU,10,punct,
9,有,VE,2,conj,1.01E-14
10,免费,AD,12,advmod,2.69E-17
11,试用,VV,16,acl,6.34E-18
12,的,DEC,12,mark,1.12E-13
13,洗衣机,NN,16,conj,9.63E-18
14,和,CC,16,cc,1.59E-14
15,烘干机,NN,10,dobj,
16,，,PU,2,punct,
17,可,VV,19,aux:modal,1.43E-15
18,包,VV,2,conj,7.36E-17
19,物业费,NN,19,dobj,
20,，,PU,2,punct,
21,标准,NN,23,compound:nn,6.70E-16
22,双人床,NN,31,nmod:topic,
23,，,PU,31,punct,
24,厨具,NN,28,conj,4.40E-20
25,和,CC,28,cc,1.59E-14
26,床上,NN,28,compound:nn,1.58E-17
27,用品,NN,31,nsubj,3.00E-17
28,都,AD,31,advmod,3.54E-15
29,可以,VV,31,aux:modal,2.86E-15
30,提供,VV,2,conj,8.47E-16
31,。,PU,2,punct,
,,,,,
CMU,124,,,,
0,房屋,NN,2,nsubj,1.06E-16
1,出租,VV,0,root,4.50E-17
2,2018,CD,2,nmod:range,
3,。,PU,2,punct,
,,,,,
CMU,125,,,,
0,房型,VV,0,root,7.44E-20
1,：,PU,1,punct,
2,房屋,NN,10,nsubj,1.06E-16
3,一,CD,10,dep,1.35E-14
4,层,M,4,mark:clf,1.86E-16
5,与,P,7,case,4.91E-15
6,二,OD,10,nmod:prep,3.43E-15
7,层,M,7,mark:clf,1.86E-16
8,完全,AD,10,advmod,6.08E-16
9,独立,VV,1,ccomp,4.10E-16
10,。,PU,1,punct,
,,,,,
CMU,127,,,,
0,周边,NN,2,dep,2.34E-17
1,有,VE,0,root,1.01E-14
2,一,CD,5,nummod,1.35E-14
3,个,M,3,mark:clf,4.57E-15
4,披萨店,NN,10,dep,
5,，,PU,10,punct,
6,一,CD,10,nummod,1.35E-14
7,个,M,7,mark:clf,4.57E-15
8,墨西哥,NR,10,nmod:assmod,2.26E-17
9,菜,NN,2,dobj,1.04E-17
10,。,PU,2,punct,
,,,,,
CMU,134,,,,
0,餐厅,NN,3,conj,6.78E-18
1,和,CC,3,cc,1.59E-14
2,露台,NN,9,advmod:loc,1.13E-19
3,之前,LC,3,case,2.17E-16
4,是,VC,9,cop,1.98E-14
5,全,DT,7,det,1.03E-15
6,景,NN,9,compound:nn,3.06E-17
7,玻璃,NN,9,compound:nn,2.06E-17
8,门,NN,0,root,2.28E-16
9,。,PU,9,punct,
,,,,,
CMU,136,,,,
0,非常,AD,2,advmod,4.30E-16
1,宽敞,VA,0,root,1.49E-18
2,，,PU,2,punct,
3,可以,VV,5,aux:modal,2.86E-15
4,放,VV,2,conj,2.30E-16
5,两,CD,8,nummod,2.28E-15
6,张,M,6,mark:clf,1.40E-16
7,单人床,NN,5,dobj,
8,，,PU,2,punct,
9,还有,AD,11,advmod,2.17E-19
10,步入,VV,2,conj,1.08E-20
11,式,NN,13,compound:nn,3.55E-16
12,衣柜,NN,11,dobj,4.72E-19
13,！,PU,2,punct,
,,,,,
CMU,140,,,,
0,风水,NN,2,compound:nn,3.79E-18
1,宝地,NN,9,nmod:topic,5.69E-19
2,，,PU,9,punct,
3,楼,NN,5,compound:nn,1.04E-16
4,主,NN,9,nsubj,5.09E-16
5,正是,AD,9,nmod:prep,8.52E-20
6,在,P,8,case,1.88E-14
7,这里,PN,6,dep,5.77E-16
8,面试,VV,0,root,3.77E-18
9,并,AD,11,advmod,3.10E-15
10,拿到,VV,15,acl,5.69E-21
11,玄学,NN,13,compound:nn,8.96E-19
12,公司,NN,11,dobj,2.03E-15
13,的,DEC,11,mark,1.12E-13
14,录取,NN,9,dobj,1.09E-17
15,！,PU,9,punct,
,,,,,
CMU,143,,,,
0,需要,VV,4,acl,1.30E-15
1,房子,NN,1,dobj,5.70E-17
2,的,DEC,1,mark,1.12E-13
3,朋友,NN,6,nsubj,2.21E-16
4,请,VV,6,xcomp,1.93E-16
5,联系,VV,14,dep,6.05E-16
6,我,PN,6,dobj,5.51E-15
7,呀,SP,6,discourse,1.34E-17
8,，,PU,14,punct,
9,这个,DT,11,det,1.69E-15
10,房子,NN,14,nsubj,5.70E-17
11,依然,AD,14,advmod,7.54E-17
12,可,VV,14,aux:modal,1.43E-15
13,租,VV,0,root,1.62E-17
14,。,PU,14,punct,
,,,,,
CMU,145,,,,
0,且,AD,6,advmod,1.82E-16
1,在,P,5,case,1.88E-14
2,寒冷,JJ,5,amod,6.48E-18
3,的,DEG,3,case,1.12E-13
4,匹兹堡,NR,6,nmod:prep,8.29E-19
5,包含,VV,0,root,1.40E-16
6,所有,DT,9,det,6.50E-16
7,暖气,NN,9,compound:nn,2.19E-18
8,费,NN,6,dobj,3.25E-16
9,！,PU,6,punct,
,,,,,
CMU,146,,,,
0,租,VV,0,root,1.62E-17
1,新房,NN,1,dobj,2.34E-18
2,还,AD,4,advmod,2.84E-15
3,得,VV,1,conj,1.01E-15
4,大,JJ,6,amod,4.04E-15
5,冬天,NN,4,dobj,2.45E-17
6,往返,VV,1,conj,5.58E-18
7,宜家,NN,9,compound:nn,7.61E-20
8,搬家,NN,7,dobj,2.84E-18
9,具,VV,7,conj,1.53E-16
10,组装,NN,12,compound:nn,3.34E-18
11,家具,NN,10,dobj,1.16E-17
12,，,PU,1,punct,
13,折腾,VV,1,conj,4.00E-18
14,一,CD,22,nummod,1.35E-14
15,遍,M,15,mark:clf,2.72E-17
16,签,VV,22,acl,1.89E-17
17,合同,NN,17,dobj,3.83E-16
18,接,VV,17,conj,1.44E-16
19,电网,NN,19,dobj,8.94E-18
20,的,DEC,17,mark,1.12E-13
21,手续,NN,14,dobj,5.57E-17
22,，,PU,1,punct,
23,来,VV,1,conj,4.31E-15
24,这,DT,27,det,9.99E-15
25,直接,JJ,27,amod,7.02E-16
26,拎包,NN,24,dobj,5.06E-20
27,入住,VV,24,conj,7.82E-19
28,，,PU,1,punct,
29,很,AD,31,advmod,2.06E-15
30,方便,VA,1,conj,8.60E-17
31,！,PU,1,punct,
,,,,,
CMU,150,,,,
0,房间,NN,2,nsubj,3.80E-17
1,宽敞,VA,0,root,1.49E-18
2,，,PU,2,punct,
3,客厅,NN,8,dep,6.20E-18
4,更大,JJ,8,dep,8.98E-20
5,，,PU,8,punct,
6,可,VV,8,aux:modal,1.43E-15
7,开,VV,2,conj,4.85E-16
8,派对,NN,8,dobj,1.73E-18
9,，,PU,2,punct,
10,卧室,NN,16,advmod:loc,3.33E-18
11,里,LC,11,case,1.06E-15
12,各,DT,15,det,2.64E-15
13,式,M,13,mark:clf,3.55E-16
14,家具,NN,16,nsubj,1.16E-17
15,齐全,VA,2,conj,2.54E-17
16,，,PU,2,punct,
17,拎包,AD,19,advmod,5.06E-20
18,入住,VV,2,conj,7.82E-19
19,。,PU,2,punct,
,,,,,
CMU,151,,,,
0,欢迎,VV,0,root,1.39E-16
1,来,VV,1,ccomp,4.31E-15
2,短信,NN,2,dobj,2.91E-18
3,，,PU,1,punct,
4,不,AD,8,neg,8.49E-15
5,能,VV,8,aux:modal,1.81E-15
6,时时,AD,8,advmod,5.67E-18
7,接,VV,1,conj,1.44E-16
8,电话,NN,8,dobj,2.47E-16
9,。,PU,1,punct,
,,,,,
CMU,156,,,,
0,公用,JJ,2,amod,2.66E-17
1,事业,NN,4,nsubj,6.28E-16
2,不,AD,4,neg,8.49E-15
3,包,VV,0,root,7.36E-17
4,。,PU,4,punct,
,,,,,
CMU,160,,,,
0,价格,NN,3,dep,6.70E-16
1,：,PU,3,punct,
2,$500 ,CD,0,root,
3,/,PU,3,punct,
4,月,M,3,mark:clf,5.24E-15
5,，,PU,3,punct,
6,包含,VV,3,conj,1.40E-16
7,所有,DT,11,det,6.50E-16
8,水电气,NR,11,nmod:assmod,
9,等,ETC,9,etc,2.53E-15
10,服务费,NN,7,dobj,
11,。,PU,3,punct,
,,,,,
CMU,162,,,,
0,门口,NN,2,nsubj,7.71E-18
1,有,VE,0,root,1.01E-14
2,公交,NN,2,dobj,5.53E-18
3,到,VV,2,conj,5.42E-15
4,中国,NR,6,compound:nn,4.33E-15
5,店,NN,4,dobj,4.58E-17
6,等,ETC,6,etc,2.53E-15
7,。,PU,2,punct,
,,,,,
CMU,164,,,,
0,路由器,NN,3,nsubj,6.33E-19
1,是,VC,3,cop,1.98E-14
2,双频的,NN,0,root,
3,！,PU,3,punct,
,,,,,
CMU,165,,,,
0,价格,NN,2,compound:nn,6.70E-16
1,公道,NN,7,nmod:topic,3.46E-18
2,，,PU,7,punct,
3,附近,NN,7,nsubj,9.39E-17
4,其他,DT,6,det,1.18E-15
5,房子,NN,7,dep,5.70E-17
6,算,VV,0,root,1.28E-16
7,服务费,NN,10,nsubj,
8,都,AD,10,advmod,3.54E-15
9,要,VV,7,ccomp,3.65E-15
10,大概,AD,10,advmod:loc,6.00E-17
11,700-800,CD,11,dep,
12,左右,LC,12,case,2.87E-16
13,。,PU,7,punct,
,,,,,
CMU,169,,,,
0,（,PU,2,punct,
1,水电气,NN,3,nsubj,
2,费,VV,0,root,3.25E-16
3,全,AD,5,advmod,1.03E-15
4,包,VV,3,ccomp,7.36E-17
5,）,PU,3,punct,
6,。,PU,3,punct,
,,,,,
CMU,170,,,,
0,总,JJ,2,amod,1.35E-15
1,办公室,NN,11,nmod:topic,1.54E-16
2,就,AD,11,nmod:prep,3.73E-15
3,在,P,6,case,1.88E-14
4,地下,JJ,6,amod,4.81E-17
5,一,CD,3,dep,1.35E-14
6,楼,M,6,mark:clf,1.04E-16
7,，,PU,11,punct,
8,咨询,NN,11,nsubj,1.20E-16
9,非常,AD,11,advmod,4.30E-16
10,方便,VA,0,root,8.60E-17
11,。,PU,11,punct,
,,,,,
CMU,171,,,,
0,我,PN,2,nsubj,5.51E-15
1,希望,VV,0,root,4.06E-16
2,租,VV,2,ccomp,1.62E-17
3,一,CD,6,nummod,1.35E-14
4,个,M,4,mark:clf,4.57E-15
5,房间,NN,12,dep,3.80E-17
6,前,DT,12,dep,8.94E-16
7,一,CD,7,dep,1.35E-14
8,整,JJ,10,amod,8.06E-17
9,年,M,8,mark:clf,1.38E-14
10,的,DEG,7,case,1.12E-13
11,租期,NN,3,dobj,
12,。,PU,2,punct,
,,,,,
CMU,177,,,,
0,全新,JJ,3,amod,8.10E-20
1,的,DEG,1,case,1.12E-13
2,宜家,NN,4,nsubj,7.61E-20
3,买,VV,7,acl,9.43E-17
4,的,DEC,4,mark,1.12E-13
5,小,JJ,7,amod,7.75E-16
6,单人床,NN,12,nmod:assmod,
7,的,DEG,7,case,1.12E-13
8,床,NN,12,conj,1.33E-17
9,和,CC,12,cc,1.59E-14
10,书桌,NN,12,compound:nn,9.78E-19
11,柜子,NN,16,nsubj,2.69E-19
12,，,PU,16,punct,
13,房间,NN,16,advmod:loc,3.80E-17
14,内,LC,14,case,1.17E-15
15,有,VE,0,root,1.01E-14
16,衣柜,NN,16,dobj,4.72E-19
17,。,PU,16,punct,
,,,,,
CMU,178,,,,
0,pn-3,CD,2,nsubj,
1,打,VV,0,root,2.12E-16
2,电话,NN,2,dobj,2.47E-16
3,或者,CC,2,cc,6.81E-16
4,发,VV,2,conj,6.77E-16
5,短信,NN,5,dobj,2.91E-18
6,都,AD,8,advmod,3.54E-15
7,阔,VV,2,conj,6.11E-18
8,以,NR,8,dobj,3.28E-15
9,。,PU,2,punct,
,,,,,
CMU,179,,,,
0,只,AD,3,advmod,8.69E-16
1,用,VV,3,xcomp,1.48E-15
2,交,VV,0,root,2.13E-16
3,电费,NN,3,dobj,
4,，,PU,3,punct,
5,三,CD,7,dep,3.17E-15
6,人,NN,8,nsubj,8.08E-15
7,平分,VV,3,dep,2.75E-18
8,。,PU,3,punct,
,,,,,
CMU,180,,,,
0,我俩,PN,5,nsubj,7.56E-20
1,都,AD,5,advmod,3.54E-15
2,是,VC,5,cop,1.98E-14
3,刚,AD,5,advmod,3.68E-17
4,毕业,VV,0,root,1.83E-16
5,没,VE,10,dep,3.73E-16
6,多久,PN,6,dobj,1.56E-17
7,的,DEC,6,mark,1.12E-13
8,年轻,JJ,10,amod,1.61E-16
9,职员,NN,5,dobj,2.40E-17
10,，,PU,5,punct,
11,安静,VV,5,conj,1.56E-17
12,好,JJ,14,amod,1.73E-15
13,相处,NN,12,dobj,1.25E-17
14,，,PU,5,punct,
15,会,VV,5,conj,3.45E-15
16,居家,NN,19,nsubj,1.74E-18
17,也,AD,19,advmod,5.45E-15
18,爱,VV,5,conj,9.64E-17
19,出去,VV,19,ccomp,7.80E-17
20,浪,NN,20,dobj,4.75E-18
21,。,PU,5,punct,
,,,,,
CMU,184,,,,
0,另,AD,2,advmod,6.60E-16
1,有,VE,0,root,1.01E-14
2,全套,NN,5,compound:nn,2.93E-18
3,基本,JJ,5,amod,1.26E-15
4,家具,NN,20,nsubj,1.16E-17
5,（,PU,14,punct,
6,单人,NN,12,compound:nn,
7,床,NN,12,dep,1.33E-17
8,/,PU,12,punct,
9,书桌,NN,12,dep,9.78E-19
10,/,PU,12,punct,
11,柜子,NN,14,dep,2.69E-19
12,/,PU,12,punct,
13,空调,NN,5,parataxis:prnmod,1.23E-17
14,）,PU,14,punct,
15,如,P,17,case,1.09E-15
16,需要,VV,20,nmod:prep,1.30E-15
17,可,VV,20,aux:modal,1.43E-15
18,低价,AD,20,advmod,1.35E-20
19,转让,VV,2,ccomp,8.71E-17
20,。,PU,2,punct,
,,,,,
CMU,185,,,,
0,可以,VV,0,root,2.86E-15
1,共用,JJ,5,amod,4.01E-18
2,大部分,CD,5,dep,1.14E-19
3,家用,JJ,5,amod,7.23E-18
4,电器,NN,10,dep,1.80E-17
5,，,PU,10,punct,
6,厨房,NN,8,compound:nn,1.60E-17
7,用品,NN,10,dep,3.00E-17
8,，,PU,10,punct,
9,家具,NN,1,dobj,1.16E-17
10,等,ETC,10,etc,2.53E-15
11,。,PU,1,punct,
,,,,,
CMU,190,,,,
0,一,CD,2,dep,1.35E-14
1,楼,NN,4,nsubj,1.04E-16
2,还,AD,4,advmod,2.84E-15
3,有,VE,0,root,1.01E-14
4,一,CD,7,nummod,1.35E-14
5,个,M,5,mark:clf,4.57E-15
6,健身房,NN,4,dobj,5.44E-19
7,，,PU,4,punct,
8,及,CC,4,cc,1.61E-15
9,自动,AD,11,advmod,8.07E-17
10,售卖,VV,4,conj,1.07E-18
11,机和,NR,15,nmod,
12,小,JJ,15,amod,7.75E-16
13,食品,NN,15,compound:nn,1.54E-16
14,店,NN,11,dobj,4.58E-17
15,，,PU,4,punct,
16,深夜,NT,18,nmod:tmod,8.38E-18
17,饿,VV,4,conj,9.32E-18
18,了,AS,18,aux:asp,1.80E-14
19,买,VV,18,conj,9.43E-17
20,吃,VV,23,acl,9.07E-17
21,的,DEC,21,mark,1.12E-13
22,方便,NN,20,dobj,8.60E-17
23,。,PU,4,punct,
,,,,,
CMU,192,,,,
0,水电气,NN,3,compound:nn,
1,等,ETC,1,etc,2.53E-15
2,费用,NN,4,compound:nn,2.32E-16
3,公寓,NN,6,nsubj,1.10E-17
4,全,AD,6,advmod,1.03E-15
5,包,VV,0,root,7.36E-17
6,，,PU,6,punct,
7,网,NN,9,nsubj,8.45E-17
8,费,VV,6,conj,3.25E-16
9,三,CD,11,dep,3.17E-15
10,人,NN,12,compound:nn,8.08E-15
11,均摊,NN,9,dobj,1.22E-19
12,。,PU,6,punct,
,,,,,
CMU,193,,,,
0,家具,NN,6,nmod:topic,1.16E-17
1,：,PU,6,punct,
2,整个,DT,4,det,4.43E-16
3,房子,NN,6,nsubj,5.70E-17
4,家具,NN,6,dep,1.16E-17
5,齐全,VA,0,root,2.54E-17
6,，,PU,6,punct,
7,出租,NN,9,compound:nn,4.50E-17
8,卧室,NN,11,nmod:topic,3.33E-18
9,家具,NN,11,nsubj,1.16E-17
10,齐全,VA,6,conj,2.54E-17
11,，,PU,6,punct,
12,可以,VV,14,aux:modal,2.86E-15
13,打包,VV,6,conj,1.27E-18
14,低价,NN,16,compound:nn,1.35E-20
15,转让,NN,14,dobj,8.71E-17
16,，,PU,14,punct,
17,方便,VV,14,conj,8.60E-17
18,拎包,NN,18,dobj,5.06E-20
19,入住,VV,18,ccomp,7.82E-19
20,。,PU,6,punct,
,,,,,
CMU,194,,,,
0,次,M,2,nummod,1.38E-15
1,卧室,NN,5,nsubj,3.33E-18
2,也,AD,5,advmod,5.45E-15
3,不,AD,5,neg,8.49E-15
4,小,VA,0,root,7.75E-16
5,，,PU,5,punct,
6,可以,VV,8,aux:modal,2.86E-15
7,放,VV,5,conj,2.30E-16
8,单人床,NN,8,dobj,
9,，,PU,5,punct,
10,面向,P,12,case,6.66E-20
11,后院,NN,13,nmod:prep,1.51E-18
12,安静,VA,5,conj,1.56E-17
13,。,PU,5,punct,
,,,,,
CMU,198,,,,
0,这个,DT,2,det,1.69E-15
1,房间,NN,12,nsubj,3.80E-17
2,在,P,4,case,1.88E-14
3,夏季,NT,12,nmod:prep,1.55E-17
4,是,VC,12,cop,1.98E-14
5,整,DT,8,det,8.06E-17
6,个,M,6,mark:clf,4.57E-15
7,房子,NN,12,dep,5.70E-17
8,最,AD,10,advmod,1.17E-15
9,凉爽,JJ,12,amod,1.79E-18
10,的,DEG,10,case,1.12E-13
11,屋子,NN,0,root,1.64E-17
12,，,PU,12,punct,
13,最,AD,15,advmod,1.17E-15
14,热,JJ,17,amod,4.86E-17
15,的,DEG,15,case,1.12E-13
16,时候,NN,21,nsubj,7.22E-16
17,也,AD,21,advmod,5.45E-15
18,可以,VV,21,aux:modal,2.86E-15
19,不,AD,21,neg,8.49E-15
20,开,VV,12,conj,4.85E-16
21,风扇,NN,21,dobj,1.27E-18
22,。,PU,12,punct,
,,,,,
CMU,199,,,,
0,房间,NN,3,dep,3.80E-17
1,/,PU,3,punct,
2,客厅,NN,9,dep,6.20E-18
3,/,PU,3,punct,
4,共用,JJ,9,dep,4.01E-18
5,都,AD,9,advmod,3.54E-15
6,可以,VV,9,dep,2.86E-15
7,，,PU,9,punct,
8,有,VE,0,root,1.01E-14
9,张,M,11,nummod,1.40E-16
10,床,NN,9,dobj,1.33E-17
11,就,AD,13,advmod,3.73E-15
12,行,VV,9,dep,6.57E-16
13,。,PU,9,punct,
,,,,,
CMU,201,,,,
0,卧室,NN,3,advmod:loc,3.33E-18
1,里,LC,1,case,1.06E-15
2,有,VE,0,root,1.01E-14
3,一,CD,7,nummod,1.35E-14
4,个,M,4,mark:clf,4.57E-15
5,标准,NN,7,compound:nn,6.70E-16
6,双人床,NN,3,dobj,
7,，,PU,3,punct,
8,凉台,VV,3,conj,5.07E-20
9,上,AD,12,advmod,6.90E-15
10,又,AD,12,advmod,1.46E-15
11,一,CD,14,nummod,1.35E-14
12,个,M,12,mark:clf,4.57E-15
13,单人床,NN,9,dobj,
14,。,PU,3,punct,
,,,,,
CMU,203,,,,
0,两,CD,3,nummod,2.28E-15
1,个,M,1,mark:clf,4.57E-15
2,街区,NN,5,advmod:loc,3.81E-18
3,内,LC,3,case,1.17E-15
4,有,VE,0,root,1.01E-14
5,各,DT,15,det,2.64E-15
6,种,M,6,mark:clf,6.55E-15
7,吃,VV,15,acl,9.07E-17
8,=,NN,8,dobj,
9,的,DEC,8,mark,1.12E-13
10,，,PU,15,punct,
11,银行,NN,15,conj,8.50E-16
12,和,CC,15,cc,1.59E-14
13,小,JJ,15,amod,7.75E-16
14,超市,NN,5,dobj,3.83E-18
15,。,PU,5,punct,
,,,,,
CMU,204,,,,
0,关于,P,2,case,1.06E-15
1,公寓,NN,16,nmod:prep,1.10E-17
2,：,PU,16,punct,
3,两,CD,7,nummod,2.28E-15
4,室,M,4,mark:clf,1.94E-16
5,一,CD,7,dep,1.35E-14
6,厅,NN,16,nsubj,1.16E-16
7,，,PU,16,punct,
8,一,CD,11,nummod,1.35E-14
9,个,M,9,mark:clf,4.57E-15
10,卫生间,NN,16,dep,4.05E-18
11,，,PU,16,punct,
12,空间,NN,16,dobj,2.30E-16
13,很大,JJ,16,dep,1.45E-17
14,，,PU,16,punct,
15,朝向,VV,0,root,2.74E-18
16,为,P,18,case,6.56E-15
17,南,NN,21,nmod:prep,1.44E-16
18,，,PU,21,punct,
19,所以,AD,21,advmod,8.57E-16
20,有,VE,16,ccomp,1.01E-14
21,充足,JJ,24,amod,2.61E-17
22,的,DEG,22,case,1.12E-13
23,阳光,NN,21,dobj,3.51E-17
24,。,PU,16,punct,
,,,,,
CMU,206,,,,
0,卧室,NN,9,nmod:topic,3.33E-18
1,，,PU,9,punct,
2,小,JJ,4,amod,7.75E-16
3,房间,NN,7,dep,3.80E-17
4,，,PU,7,punct,
5,和,CC,7,cc,1.59E-14
6,门廊,NN,9,nsubj,2.15E-19
7,都,AD,9,advmod,3.54E-15
8,有,VE,0,root,1.01E-14
9,衣柜,NN,9,dobj,4.72E-19
10,。,PU,9,punct,
,,,,,
CMU,207,,,,
0,房间,NN,3,conj,3.80E-17
1,和,CC,3,cc,1.59E-14
2,之间,NN,4,dep,7.20E-19
3,有,VE,0,root,1.01E-14
4,一,CD,9,nummod,1.35E-14
5,扇,M,5,mark:clf,1.53E-18
6,滑动,NN,9,compound:nn,3.85E-18
7,门,NN,9,compound:nn,2.28E-16
8,地图,NN,4,dobj,1.95E-17
9,：,PU,4,punct,
,,,,,
CMU,208,,,,
0,同,DT,2,det,8.12E-16
1,问,NN,8,nmod:topic,3.86E-16
2,楼主,NN,8,nmod:topic,2.12E-20
3,这个,DT,5,det,1.69E-15
4,房子,NN,8,nsubj,5.70E-17
5,现在,NT,8,nmod:tmod,8.37E-16
6,还,AD,8,advmod,2.84E-15
7,在,VV,11,dep,1.88E-14
8,招租,NN,8,dobj,2.06E-20
9,吗,SP,11,discourse,2.70E-16
10,？,PU,0,root,
,,,,,
CMU,209,,,,
0,洗,VV,0,root,6.76E-18
1,手间,NT,3,compound:nn,
2,春天,NT,5,nmod:tmod,4.17E-17
3,刚,AD,5,advmod,3.68E-17
4,改造,VV,8,dep,3.34E-16
5,过,AS,5,aux:asp,1.22E-15
6,很,AD,8,advmod,2.06E-15
7,干净,VA,1,dep,1.15E-17
8,。,PU,1,punct,
,,,,,
CMU,210,,,,
0,公寓,NN,2,dep,1.10E-17
1,有,VE,0,root,1.01E-14
2,免费,JJ,4,amod,2.69E-17
3,停车场,NN,2,dobj,4.11E-20
4,。,PU,2,punct,
,,,,,
CMU,211,,,,
0,经理,NN,3,nsubj,1.35E-16
1,很,AD,3,advmod,2.06E-15
2,好,VA,0,root,1.73E-15
3,，,PU,3,punct,
4,有,VE,3,conj,1.01E-14
5,问题,NN,10,nsubj,3.24E-15
6,会,VV,10,aux:modal,3.45E-15
7,及时,AD,10,advmod,1.99E-16
8,给,AD,10,advmod,1.05E-15
9,解决,VV,5,ccomp,9.04E-16
10,。,PU,3,punct,
,,,,,
CMU,212,,,,
0,洗衣,NN,2,compound:nn,3.93E-18
1,房,NN,3,nsubj,1.54E-16
2,在,VV,0,root,1.88E-14
3,地下室,NN,3,dobj,2.70E-18
4,；,PU,3,punct,
,,,,,
CMU,214,,,,
0,楼道,NN,3,compound:nn,2.44E-19
1,物业,NN,3,compound:nn,1.97E-17
2,经理,NN,4,nsubj,1.35E-16
3,和蔼可亲,VV,0,root,1.06E-19
4,。,PU,4,punct,
,,,,,
CMU,216,,,,
0,房间,NN,6,dep,3.80E-17
1,:,PU,6,punct,
2,超大,JJ,4,amod,1.28E-18
3,空间,NN,6,nsubj,2.30E-16
4,，,PU,6,punct,
5,包,VV,0,root,7.36E-17
6,家具,NN,6,dobj,1.16E-17
7,，,PU,6,punct,
8,直接,AD,10,advmod,7.02E-16
