Word,Probability
predestined,2.0568663687709573E-20
stub,3.258785002861512E-20
quantization,2.5521616175971724E-20
spouses,1.102798656374989E-19
seances,1.0181213584213276E-20
quentin,5.274817398092124E-20
bernhardt,1.7706489024387898E-20
reassigned,1.0858248642245562E-20
fuchs,3.782232638784036E-20
socalled,5.537028027314757E-20
membranes,2.7714639674330495E-19
loose,7.030489965405128E-19
flint,1.5916260511782617E-19
crawling,7.924227984839929E-20
ghanaian,1.5038059119680085E-20
boarders,2.6951708453167492E-20
paoli,1.0059816939474975E-20
subsumed,3.502414138088768E-20
avalon,1.5159792552083484E-20
estrada,1.6276274278950276E-20
benefitted,1.7993615817415836E-20
scholastic,1.1778652590491163E-19
pageant,5.2578616700073646E-20
females,6.116469061924985E-19
plasmids,2.621653159731477E-20
hermon,1.0553670124753354E-20
lecturing,4.556501357436723E-20
flinched,1.6310596003730007E-20
berkowitz,1.749590488251904E-20
anglos,1.715268763472173E-20
berkeley,4.208485191582343E-19
spiegel,2.9845816710552733E-20
betray,1.171823288337223E-19
paolo,5.539238579080232E-20
skinner,1.0337516739586161E-19
trier,2.669091233213828E-20
tries,3.6848097647299694E-19
decorate,5.329147371884838E-20
ahistorical,1.065733949148321E-20
occupation,8.374702306512225E-19
mohammedanism,1.062167061604308E-20
denaturation,1.8246788290389606E-20
ohms,4.756498119797258E-20
investors,3.745326221759965E-19
skinned,7.596144750029792E-20
nochx,2.63749442681536E-20
vaster,1.1683562124103216E-20
tried,2.5235392892398067E-18
deepest,2.1085602136577528E-19
outbreak,2.2825073686346204E-19
herman,1.4762771943933435E-19
connectedness,2.1265079345015337E-20
skyscrapers,2.0314909490586994E-20
africana,1.1596027948237692E-20
cultivator,3.321706123820321E-20
seventy,5.241102503450782E-19
longings,3.0891052537720657E-20
harassed,7.062715952396124E-20
thoroughness,3.9986615774954013E-20
africans,2.2828175194571167E-19
seventh,5.385443267129922E-19
coyote,5.474045672235021E-20
moins,2.6286185409869532E-20
hollander,2.33247196194643E-20
fatiguing,2.0822601587194935E-20
erstwhile,3.3949972431581626E-20
moira,2.1424318676486687E-20
oscilloscope,2.4607268282285828E-20
characterise,2.730594784273171E-20
peyton,2.304034836187809E-20
debility,2.9294189132179484E-20
tions,1.1173077751580992E-19
cosmogony,1.2855675049832424E-20
tormenting,2.2753007249426906E-20
amiss,4.825833514923198E-20
amish,2.9642703131437E-20
elucidate,4.86858105474252E-20
thoroughly,7.736626539408096E-19
rheology,9.807532361254652E-21
ohne,1.684556790121104E-20
television,1.1499030038982862E-18
petticoat,2.3960268560568366E-20
vibrating,6.2889401684169E-20
hemorrhoids,1.417799527419621E-20
strongest,3.3297715760582556E-19
latvian,2.3737039572728028E-20
flier,1.1381126800843462E-20
frocks,1.1261873350337617E-20
flies,2.9324049951249665E-19
spinach,5.915179341101072E-20
remade,1.1733743486203107E-20
cherbourg,1.3358101012040619E-20
chops,3.2507296542535304E-20
vibration,2.1571424466896297E-19
trial,1.798648020530418E-18
saturation,1.9172228745081475E-19
buddha,3.0064924642054667E-19
triad,6.634925198480123E-20
bridle,5.59521575072589E-20
duomo,1.4836017137680582E-20
hermes,5.236732836581412E-20
entrance,8.396892939595055E-19
moist,2.125810784034777E-19
motley,4.9594708604348573E-20
bridging,6.011739426391273E-20
wielded,4.642406705685581E-20
cytokine,2.5932037871486704E-20
tropes,2.2405503613164687E-20
surviving,2.9257516017156144E-19
anticipatory,3.5327311513598556E-20
breastplate,1.1078997648188345E-20
anglia,3.138260944346426E-20
rewrote,1.0528900922838275E-20
driving,7.835872353242167E-19
amino,4.3193269108964103E-19
racer,1.346905723916082E-20
espagne,1.1189862024127155E-20
tribe,5.189644409929556E-19
races,4.687817623594634E-19
effete,1.3481763319253227E-20
straddled,1.0716736588782656E-20
graciously,7.061200407903174E-20
amine,4.32495065256237E-20
infatuated,2.1811685725472553E-20
supportive,1.944491040898267E-19
martha,2.513477574042583E-19
angles,5.139806571248066E-19
raced,8.778695031671053E-20
trick,2.5175352530658283E-19
acculturation,4.434556667316125E-20
religionists,1.730779366303049E-20
enjoining,1.5322062972540732E-20
trice,9.391752680158534E-21
chose,6.409710388098114E-19
flick,2.966131830419889E-20
raincoat,1.58792322388579E-20
wampum,1.3573706351825512E-20
twinning,1.5943926087617554E-20
sheffield,9.774508799838579E-20
saturating,1.2536430960378138E-20
herculaneum,1.0696896733602223E-20
martin,1.115127197494819E-18
chord,1.4709525814081134E-19
bulging,4.8465367712087054E-20
chore,2.81369560978356E-20
misinformed,1.284526524927479E-20
appetite,2.5588838993925674E-19
prescott,6.395199738461981E-20
phonation,9.366248668792329E-21
excitations,2.1334855625811953E-20
subs,2.0669271348393065E-20
antrim,1.889192037141879E-20
textural,1.621669347928805E-20
vineyards,6.507968495561629E-20
rabin,2.2170915695892343E-20
conservator,1.805500302364542E-20
subd,9.208846360948799E-21
rabid,2.0804904926246956E-20
reproachfully,1.0106691659044796E-20
subj,9.954739187963792E-21
encompass,8.196805550735548E-20
remain,2.4143378483230185E-18
rents,2.0957451368300953E-19
degraded,1.275760248175532E-19
suax,2.3922578959137634E-20
specifying,1.313669986270996E-19
angled,4.9875558899981466E-20
parliamentarians,2.0263044190161604E-20
shawls,2.1632882092364944E-20
sororities,1.073835223346998E-20
angler,3.4197235811885914E-20
civile,1.141955121172532E-20
degrades,1.673332575755137E-20
brackish,2.777392961191832E-20
suds,1.0413505221950849E-20
nobly,4.974366060350414E-20
tints,4.6754180202774683E-20
austerities,1.3027161205489224E-20
unfamiliarity,9.438872336212064E-21
hydrologic,1.853354767869198E-20
tropic,3.036682722846235E-20
insane,1.7543502164715803E-19
trophy,5.19909528415347E-20
hideously,9.549644860969482E-21
purana,2.1921784674899772E-20
follicle,4.932341083158033E-20
newcomers,9.065815701286898E-20
über,3.1352757809512216E-20
such,3.368114723138231E-17
showers,9.001651527673265E-20
martel,1.4269693370284786E-20
marten,1.811816601938189E-20
embellish,1.649053246807477E-20
splashing,3.453102300506043E-20
oppressions,2.0034518450861057E-20
suck,6.50896048832065E-20
featured,1.5450155568402428E-19
sterility,5.932156501128155E-20
textures,5.840626798872129E-20
foal,1.9156635476187346E-20
foam,1.454827800344337E-19
junctures,9.459293915541305E-21
briefs,4.4014626866609854E-20
endotracheal,2.232213335752222E-20
cocoon,3.015073201571004E-20
lifecycle,1.262834337588996E-20
features,2.215584108000247E-18
sufi,3.502169201605059E-20
chickasaw,1.3088119772872315E-20
textured,3.588148030799029E-20
linearized,1.5457819018636474E-20
briefe,1.4113362659557484E-20
longinus,1.158075003506634E-20
pendulum,9.539473873483464E-20
seeming,1.8592699839507717E-19
suez,9.251618394416493E-20
sues,1.6455690253267156E-20
suet,1.4614931344072696E-20
thracian,1.43129552767199E-20
duplicate,1.4360748508103627E-19
museum,1.3170717253908682E-18
gauche,1.2809045266746314E-20
embarrassing,1.1510857409439963E-19
sued,1.1990553265959957E-19
remand,2.864051489128095E-20
suen,1.1195771116796636E-20
mithridates,1.2818077299583084E-20
fock,9.667244990210291E-21
penalized,2.026377899961273E-20
caspar,2.4710968266076148E-20
redoubts,1.0498222628253717E-20
supporting,6.863222840680216E-19
chretien,2.0379297168742013E-20
dupin,1.0509857111229897E-20
foch,1.9841049245791367E-20
foci,6.178381963082728E-20
poitiers,2.4372190492046064E-20
daedalus,1.5345025767888457E-20
licinius,9.887228569641485E-21
effectively,8.498874081610947E-19
barometer,5.656226367111768E-20
remake,1.9405307241272963E-20
massively,2.119006754687944E-20
signers,1.7096933967617458E-20
brightness,1.7555350967115229E-19
urban,1.6943667412301355E-18
shortages,1.0075364282778409E-19
bolivia,9.63847107678657E-20
excellencies,1.6862009262680012E-20
israel,1.3248080748458791E-18
departmental,1.2419639121533567E-19
procopius,1.2133143039951181E-20
flippant,1.3842187355031098E-20
prized,7.741076729146484E-20
foes,1.0524813545266381E-19
achments,4.964663513889489E-20
confirming,1.0272798397178136E-19
wildfire,1.4732929495099532E-20
innkeepers,9.86931758927026E-21
fascists,3.735373227744448E-20
rained,5.3110190103843217E-20
erasmus,1.0319152626720075E-19
comprising,2.0591739766181014E-19
suix,1.360132294036371E-20
comfortably,1.385121938786787E-19
comfortable,6.568747646970402E-19
naturalness,2.8124831741892E-20
prizes,1.3026404964095772E-19
evaporator,2.3587505849423652E-20
tranquility,3.2520308793232346E-20
suis,2.744084661113447E-20
suit,9.27184279987635E-19
prioritized,9.519854461138369E-21
necktie,1.145176035933306E-20
eckert,1.3689653159801286E-20
fogs,2.031555244885673E-20
rainer,2.048532404912757E-20
alleys,4.9045897795537976E-20
casper,1.6845261730606406E-20
rectifying,1.530011054018831E-20
dupes,1.2856960966371897E-20
minster,2.2613944560801093E-20
rainey,1.5094700681537805E-20
fogg,1.4453365116006113E-20
jeannie,1.479832753624985E-20
neurotransmitter,3.370965912400258E-20
concavity,1.654567379396977E-20
sulu,1.3950632983193282E-20
sterilize,1.2919481003838632E-20
cervix,9.13270785498784E-20
membranous,4.3174862132213366E-20
tornado,3.6009275918365487E-20
shareholders,2.867534179755833E-19
duped,1.9141082009471822E-20
tindall,9.513853517287497E-21
peripatetic,1.518410249809161E-20
proceeded,6.051642947464129E-19
festivity,1.924628222922486E-20
fois,1.7290035767961583E-20
trachea,6.307610451887623E-20
westwood,1.5203819885030186E-20
disability,3.6060136979207674E-19
foix,1.426424353352226E-20
discontent,1.6927416488948469E-19
subservient,5.926143310453098E-20
indivisible,4.831635447881056E-20
suns,3.9638224243938354E-20
looks,1.2600038209661937E-18
sehrx,1.3055267666994839E-20
suny,1.7664727353915506E-20
foil,1.2572996915689853E-19
sunt,4.497569639456325E-20
arbeit,1.1904311130045999E-20
sunk,2.25303416154991E-19
goings,2.791657449661838E-20
sung,2.753476444410666E-19
baptized,1.5438723158025308E-19
absenteeism,3.408793290603075E-20
anaphora,9.778354302632811E-21
sump,1.2902304832918535E-20
effect,6.950649244492907E-18
arraigned,1.8328382756525185E-20
elementary,6.643121385566238E-19
cutbacks,1.7335502102750074E-20
perceive,4.651001833069536E-19
sums,3.3893508448674597E-19
triphosphate,1.7436569019340523E-20
wilford,9.969067972260773E-21
ecologists,2.1147111811048966E-20
volley,4.4018760169772446E-20
intelligibly,9.469918035522185E-21
remark,4.995062274712015E-19
explication,3.4976378766564414E-20
supt,1.1480662864410728E-20
sidedness,1.0460104387976496E-20
damned,1.8192966559800588E-19
supp,1.7457318201216726E-19
intelligible,1.6402765602549724E-19
looms,6.467939750711477E-20
deltas,1.6930162839272056E-20
biophysics,1.2880872890593994E-20
gorham,1.8473293303699553E-20
sw2d,3.19248988183961E-20
copula,1.8119666255344607E-20
stetson,1.7123356490797573E-20
colleges,5.447026728717076E-19
unreported,2.219164344582622E-20
ungracious,1.069340638870937E-20
unconformity,1.3858996121225634E-20
drafts,1.1077252475741917E-19
bolivar,4.535504177370765E-20
a0,2.791764609373461E-20
a1,6.632405414403967E-20
a2,1.308242499962608E-19
a3,6.201206981658365E-20
a4,3.9783196025233647E-20
matters,1.9918619711670213E-18
microbes,4.4028710714423127E-20
a5,2.982805881548383E-20
a6,1.96379662837361E-20
a7,1.638870012497273E-20
posterity,1.4273845043683655E-19
a8,1.3888357882210255E-20
a9,1.2778826228068709E-20
suox,1.7678443797003214E-20
extent,2.9733686625334357E-18
escapade,9.850671799447908E-21
susa,1.538703237484456E-20
trembles,1.7633497952242602E-20
renee,2.8835821119978457E-20
b0,1.1876082200298531E-20
fond,3.479818135125398E-19
b1,2.8566299136717104E-20
b2,6.031208815140096E-20
surv,2.2355781506971752E-20
pangs,3.8651865024041996E-20
b3,2.8290898677846737E-20
fome,1.7910704817680322E-20
b4,1.8888430026525934E-20
b5,1.566650490275659E-20
cristina,1.4344797019602074E-20
b6,2.628110297783257E-20
apprehending,2.4453386936395615E-20
b7,1.1745867842146706E-20
assumption,9.928829194375839E-19
trembled,9.899668281307858E-20
compressing,2.6469152963200193E-20
finality,5.1234619596901606E-20
teats,9.751748077089914E-21
surx,1.6682244253873846E-19
aa,2.5176381263889857E-19
surf,9.405772232144831E-20
fols,2.0641501674552554E-20
ab,3.6757311939612934E-19
surg,2.1848909947584236E-19
ac,4.3163396043069736E-19
sure,3.5068657055948775E-18
ad,1.377045433790025E-18
ae,1.4195514356193501E-19
af,1.4914846883256292E-19
metaphorical,7.227270405563958E-20
folx,3.0774493388535606E-20
ag,1.964710853799054E-19
ah,3.9240594356285074E-19
supremacy,2.2938828312792783E-19
sura,1.7075746961776624E-20
ai,2.3677379168708594E-19
posterior,6.155758098594336E-19
aj,1.2409434455281039E-19
proceeding,5.040789773026263E-19
ak,8.043000747496496E-20
unswerving,1.4643343976182947E-20
al,5.7284464710575315E-18
am,7.668259837458165E-18
an,8.368349346070379E-17
dreaded,1.1893414518226993E-19
c0,2.2095995748937835E-20
ao,8.62408193803576E-20
c1,3.947497407754627E-20
panic,3.181399464027869E-19
ap,2.477117671547788E-19
c2,8.354572201598596E-20
extend,8.138757441120131E-19
c3,5.514702066824677E-20
manger,2.6340989948099433E-20
aq,2.2893049683987558E-20
fold,4.2204659535123667E-19
ar,2.79914821967487E-19
c4,3.844584282418222E-20
as,1.745910055502138E-16
chatham,7.528331022808894E-20
c5,2.3282529310145417E-20
sitka,1.543562164980034E-20
at,1.0452805345057793E-16
c6,1.8593557117200697E-20
au,4.2301495173958044E-19
c7,1.4005682457906892E-20
av,1.8745962720776563E-19
impervious,4.654099361076642E-20
c8,1.0843705538525336E-20
aw,7.727363347764824E-20
ax,2.248146147846891E-19
folk,5.8441045907701925E-19
ay,1.215069886242103E-19
az,6.12552773160436E-20
compression,3.805272895294733E-19
porches,2.288861021022033E-20
ba,2.6195084346459996E-19
loyalist,3.486398353760242E-20
bb,7.269720959896784E-20
bc,6.862872275337907E-19
bd,1.342687305325403E-19
dunkirk,3.272363669177133E-20
be,1.4755298215376257E-16
bf,4.1972530167806554E-20
takeover,6.421098709908166E-20
bg,3.7534709721845004E-20
bh,3.2210433524279933E-20
bi,1.6178881409615464E-19
bj,6.988151163342996E-20
bk,6.692962898294984E-20
bl,1.273178311466634E-19
refiners,1.3164693041091858E-20
bm,7.324834730437366E-20
bn,5.774200024490233E-20
d0,1.2084676233237253E-20
bo,2.47575215065111E-19
institutionalized,9.053333125735875E-20
d1,2.0313225552261495E-20
bp,1.6614360107413882E-19
d2,5.2254994370973056E-20
d3,2.818686190639132E-20
br,2.231132247347251E-19
refinery,5.502458304345271E-20
d4,1.328198699972803E-20
bs,1.2254888719178768E-19
bt,9.081182403933594E-20
bu,5.780571434772715E-20
panes,3.6692648707913743E-20
bv,1.4442780798203834E-19
bw,3.200897326642924E-20
bx,1.6717482959614461E-18
fool,3.9470718306141823E-19
by,1.439715962375546E-16
bz,9.561799833973545E-21
kolkhoz,9.363921772197093E-21
nagarjuna,1.0580215116175322E-20
panel,6.09451387403712E-19
prichard,1.2347095058471039E-20
foot,1.99856337212718E-18
ca,9.762355663858145E-19
cb,1.309692217775561E-19
cc,3.892557542117477E-19
cd,5.2099438271875485E-19
tinea,1.4236045220835255E-20
ce,3.665831473630983E-19
cf,1.1491405472415603E-18
cg,5.861994445369697E-20
ch,5.653864873238208E-19
ci,2.2979025451475483E-19
cj,9.936059719374931E-20
ck,4.2317768141594466E-20
gorged,1.0017075523067746E-20
cl,1.9312026243158417E-19
adobe,6.981335805683791E-20
cm,1.2529022550257752E-18
cn,9.216595538952144E-20
e0,1.771071417873188E-20
co,4.72299613619438E-18
e1,1.9480196571167005E-20
cp,2.0518779311096178E-19
e2,4.977207323561439E-20
food,4.413121510200234E-18
cq,2.1345663448155618E-20
e3,2.0724535142529922E-20
cr,2.9181616324266805E-19
e4,1.0625926387447524E-20
renal,4.680593834348846E-19
cs,1.7310598185768956E-19
ct,4.805117399472295E-19
susx,2.2890232914424903E-20
cu,1.9544201536066227E-19
fong,1.3609834483172597E-20
cv,8.126419990435705E-20
urate,1.1295399031545293E-20
partner,8.450965730079875E-19
cw,7.030819098805112E-20
cx,1.3251387084818258E-18
cy,4.164596860090146E-20
cz,9.830648241904693E-21
adrenergic,5.775430830320871E-20
debauchery,2.3588730531842197E-20
autographs,1.4758157952921564E-20
da,7.064435100341156E-19
db,1.929111172915571E-19
renan,2.3577402219470654E-20
dc,1.1888187573664641E-18
font,1.5146507809548315E-19
dd,1.3774747155947858E-19
de,1.0324270237759511E-17
hypertrophic,2.592447545755219E-20
df,1.0435427037242808E-19
taggart,1.0080146667622828E-20
dg,6.393252493416493E-20
dh,6.739957024400612E-20
di,7.830117876728027E-19
dj,1.0379287595176693E-19
dk,4.175903740519365E-20
dl,1.665092300101955E-19
fora,2.308688629378281E-20
dm,1.5828337499249206E-19
interstices,2.4326601689015718E-20
language,5.529216880381034E-18
sites,1.221389431224159E-18
congenial,8.866899721160729E-20
dn,5.2141650013136697E-20
f0,1.543562164980034E-20
finnegan,9.489727273642155E-21
do,3.419802055776266E-17
ford,5.649509290216652E-19
f1,2.087324220520178E-20
fore,2.402456438754199E-19
dp,9.740860650389047E-20
f2,5.528023549832404E-20
f3,2.014170877954423E-20
dq,1.288506742787751E-20
dr,3.797933189858028E-18
f4,1.2774754159027045E-20
ds,1.2714270156081142E-19
underestimation,1.2161586289121896E-20
f5,1.1503288872093352E-20
dt,1.0477748999921687E-19
f6,9.594958110455657E-21
du,1.1218997831205555E-18
snare,4.952875945610991E-20
strangeness,3.8332774019890026E-20
dv,4.021933605153808E-20
dw,6.292357032364642E-20
dx,1.391770004827618E-18
attacks,7.670678003510643E-19
dy,3.493431092548738E-20
dz,1.676976005950309E-20
creativity,2.6586296898240095E-19
ea,1.3446471033656798E-19
eb,6.05447471938641E-20
ec,2.6859750112064974E-19
ed,3.520850323515185E-18
